case_number,year,gross_site_area_acres,council_district,is_protested,delta_max_height_ft,delta_max_far,delta_max_bldg_cov_pct,delta_min_lot_sqft,signers,signer_pct,staff_friction_index,nlp_svd_0,nlp_svd_1,nlp_svd_2,nlp_svd_3,nlp_svd_4,nlp_svd_5,nlp_svd_6,nlp_svd_7,nlp_svd_8,nlp_svd_9,nlp_svd_10,nlp_svd_11,nlp_svd_12,nlp_svd_13,nlp_svd_14,nlp_svd_15,nlp_svd_16,nlp_svd_17,nlp_svd_18,nlp_svd_19
C14-2010-0199,2010.0,1.58,2.0,1,25.0,1.65,55.0,0.0,4.0,25.200692586179755,0.0,0.6099102764336952,-0.0587935146038118,-0.1793238057012431,-0.2202504581652767,0.1227297217312173,0.041361844563318,-0.1882396794216704,-0.0526731746379775,-0.1473561476257277,-0.2828065982702409,-0.012658129767747,-0.0514593443974331,-0.0491753340181943,0.1146909131913211,-0.0816679352652098,-0.1354706623542223,-0.0824583189005017,-0.0278371004337498,-0.0687273245135642,0.0906786976737099
C14-2010-0199,2010.0,1.58,2.0,1,25.0,1.65,55.0,0.0,4.0,25.200692586179755,0.0,0.6099102764336952,-0.0587935146038118,-0.1793238057012431,-0.2202504581652767,0.1227297217312173,0.041361844563318,-0.1882396794216704,-0.0526731746379775,-0.1473561476257277,-0.2828065982702409,-0.012658129767747,-0.0514593443974331,-0.0491753340181943,0.1146909131913211,-0.0816679352652098,-0.1354706623542223,-0.0824583189005017,-0.0278371004337498,-0.0687273245135642,0.0906786976737099
C14-2010-0199,2010.0,1.58,2.0,1,25.0,1.65,55.0,0.0,4.0,25.200692586179755,0.0,0.6099102764336952,-0.0587935146038118,-0.1793238057012431,-0.2202504581652767,0.1227297217312173,0.041361844563318,-0.1882396794216704,-0.0526731746379775,-0.1473561476257277,-0.2828065982702409,-0.012658129767747,-0.0514593443974331,-0.0491753340181943,0.1146909131913211,-0.0816679352652098,-0.1354706623542223,-0.0824583189005017,-0.0278371004337498,-0.0687273245135642,0.0906786976737099
C14-2010-0204,2010.0,22.231,0.0,1,-25.0,-1.55,-50.0,-2150.0,2.0,6.5,0.0,0.5024446161314854,-0.0953709931835146,0.1540614581457831,0.233422244819053,-0.161724342476902,-0.1259689662023857,-0.2030754859469318,-0.0740965162927139,0.0187874713309863,-0.0341943904008,0.0554352964926487,0.0084445524741231,-0.1752515242144486,-0.0763462899574456,-0.1676643559492496,-0.069495422278104,0.0536507048716617,0.0379985054366081,0.1055733660925926,-0.0123277315019208
C14-2010-0206,2010.0,0.512,9.0,1,20.0,0.3,10.0,0.0,3.0,18.844143867199502,0.0,0.388234848323871,-0.0702910452018608,0.1771963071166944,0.2455442502616233,0.4437868823144397,0.3029360511680142,0.257953877673369,-0.0111128201212568,-0.1417427065121827,-0.0477586682516922,-0.0853572091570018,-0.170726316338759,0.0434799754878241,-0.0775456067266781,0.0783737513025132,-0.0554430832574857,-0.0191049343172469,0.0419965092952826,-0.0032010931972034,0.0161884353391669
C14-2010-0206,2010.0,0.512,9.0,1,20.0,0.3,10.0,0.0,3.0,18.844143867199502,0.0,0.388234848323871,-0.0702910452018608,0.1771963071166944,0.2455442502616233,0.4437868823144397,0.3029360511680142,0.257953877673369,-0.0111128201212568,-0.1417427065121827,-0.0477586682516922,-0.0853572091570018,-0.170726316338759,0.0434799754878241,-0.0775456067266781,0.0783737513025132,-0.0554430832574857,-0.0191049343172469,0.0419965092952826,-0.0032010931972034,0.0161884353391669
C14H-2010-0006,2010.0,0.0,9.0,1,0.0,0.0,0.0,0.0,63.0,63.0,0.5,0.2030963665561169,-0.0297635885133108,0.1249544064876911,0.0786305417036776,0.0629420354282627,0.2926699985955762,0.1216256122399191,0.0479227905219921,0.0649977346767372,0.0067222603264336,-0.0265667951524282,-0.0800591036057187,0.0263465833483157,0.0351080549258571,-0.040853722010105,0.0262623804929517,-0.0530291438058609,0.0547420407793493,0.0502494094494202,-0.0581228514834757
C14H-2010-0006,2010.0,0.0,9.0,1,0.0,0.0,0.0,0.0,63.0,63.0,0.5,0.2030963665561169,-0.0297635885133108,0.1249544064876911,0.0786305417036776,0.0629420354282627,0.2926699985955762,0.1216256122399191,0.0479227905219921,0.0649977346767372,0.0067222603264336,-0.0265667951524282,-0.0800591036057187,0.0263465833483157,0.0351080549258571,-0.040853722010105,0.0262623804929517,-0.0530291438058609,0.0547420407793493,0.0502494094494202,-0.0581228514834757
C14H-2010-0006,2010.0,0.0,9.0,1,0.0,0.0,0.0,0.0,63.0,63.0,0.5,0.2030963665561169,-0.0297635885133108,0.1249544064876911,0.0786305417036776,0.0629420354282627,0.2926699985955762,0.1216256122399191,0.0479227905219921,0.0649977346767372,0.0067222603264336,-0.0265667951524282,-0.0800591036057187,0.0263465833483157,0.0351080549258571,-0.040853722010105,0.0262623804929517,-0.0530291438058609,0.0547420407793493,0.0502494094494202,-0.0581228514834757
C14H-2010-0006,2010.0,0.0,9.0,1,0.0,0.0,0.0,0.0,63.0,63.0,0.5,0.2030963665561169,-0.0297635885133108,0.1249544064876911,0.0786305417036776,0.0629420354282627,0.2926699985955762,0.1216256122399191,0.0479227905219921,0.0649977346767372,0.0067222603264336,-0.0265667951524282,-0.0800591036057187,0.0263465833483157,0.0351080549258571,-0.040853722010105,0.0262623804929517,-0.0530291438058609,0.0547420407793493,0.0502494094494202,-0.0581228514834757
C14H-2010-0019,2010.0,0.0,9.0,1,0.0,0.0,0.0,0.0,51.0,13.557628247834774,0.5,0.2645162075429525,-0.0929106608125823,0.100906551861635,0.2939767529500682,0.1825905545932692,0.1631568055564835,0.0196812060908984,0.0219165200483584,-0.0370062041703943,0.1060973275037347,-0.0856054766323653,-0.061462852626116,-0.0388283170923844,-0.0440528314375577,0.0223085498200606,0.229522203920568,-0.0221520160572489,0.018243887292101,0.0040047903206872,0.0049358340269352
C14H-2010-0019,2010.0,0.0,9.0,1,0.0,0.0,0.0,0.0,51.0,13.557628247834774,0.5,0.2645162075429525,-0.0929106608125823,0.100906551861635,0.2939767529500682,0.1825905545932692,0.1631568055564835,0.0196812060908984,0.0219165200483584,-0.0370062041703943,0.1060973275037347,-0.0856054766323653,-0.061462852626116,-0.0388283170923844,-0.0440528314375577,0.0223085498200606,0.229522203920568,-0.0221520160572489,0.018243887292101,0.0040047903206872,0.0049358340269352
C14-2011-0054,2011.0,3.88,10.0,1,0.0,0.0,0.0,0.0,6.0,66.7,0.0,0.4115038132644221,-0.1308589296753103,0.1879267851137537,-0.1411579191839004,0.0213919844183741,-0.0759583062720371,0.0345053864086051,-0.0439988891614365,-0.0854809318402531,-0.008716725362893,0.0881741468411982,-0.1100751629282844,-0.0489886065448836,0.0900041395684741,0.0131271615950337,-0.0528286109997314,-0.0606877592276827,-0.0253607501359124,0.0670625020617532,0.016189449626308
C14-2011-0058,2011.0,0.44,9.0,1,0.0,1.0,35.0,0.0,5.0,29.4,1.0,0.2932431689317005,-0.0579388227536854,-0.0312540137811693,-0.1028282761434499,-0.0794036397354906,0.1672592026911216,0.1160247143431889,0.0410813978720769,-0.030920176657015,-0.1161699956380635,0.1400278198849086,-0.1598969490586267,-0.0124576287565482,-0.0021450365473882,0.051914660722177,-0.1162230477614493,-0.0571617528648266,0.0088433168906015,0.0844723944356434,-0.087814085449388
C14-2011-0058,2011.0,0.44,9.0,1,0.0,1.0,35.0,0.0,5.0,29.4,1.0,0.2932431689317005,-0.0579388227536854,-0.0312540137811693,-0.1028282761434499,-0.0794036397354906,0.1672592026911216,0.1160247143431889,0.0410813978720769,-0.030920176657015,-0.1161699956380635,0.1400278198849086,-0.1598969490586267,-0.0124576287565482,-0.0021450365473882,0.051914660722177,-0.1162230477614493,-0.0571617528648266,0.0088433168906015,0.0844723944356434,-0.087814085449388
C14-2011-0058,2011.0,0.44,9.0,1,0.0,1.0,35.0,0.0,5.0,29.4,1.0,0.2932431689317005,-0.0579388227536854,-0.0312540137811693,-0.1028282761434499,-0.0794036397354906,0.1672592026911216,0.1160247143431889,0.0410813978720769,-0.030920176657015,-0.1161699956380635,0.1400278198849086,-0.1598969490586267,-0.0124576287565482,-0.0021450365473882,0.051914660722177,-0.1162230477614493,-0.0571617528648266,0.0088433168906015,0.0844723944356434,-0.087814085449388
C14-2010-0079,2010.0,0.0,9.0,1,0.0,0.0,0.0,0.0,1.0,3.1,1.0,0.4600484683764463,-0.1161180835384581,0.1400426684429561,0.3520003352984768,0.0150507579648409,0.033007896114,-0.0170854236131249,0.1122484340836734,-0.1560394743546803,0.2547757333890409,-0.0149316819482035,-0.0152956568921364,-0.1320014862086256,-0.0120673422077804,0.0220085377097218,0.1341850935996973,-0.0691885234014203,0.008201558580501,-0.0288215995409981,-0.0128737007442703
C14-2011-0133,2011.0,2.16,9.0,1,20.0,0.3,10.0,0.0,2.0,7.1,0.0,0.4850281854786923,-0.0621684451845132,-0.1164496855941888,0.2207847715026279,-0.101795500718068,-0.139657829793487,0.3149407981988631,-0.0136456076684154,-0.1657324650986114,-0.0398558153343165,0.1806414959811712,-0.3348794370573535,-0.0644594270580694,-0.0336524085483018,0.1036415003729685,-0.1053553171268639,0.0797065949928079,0.023349807712607,0.0864187846586683,-0.0354330661577117
C14-2011-0133,2011.0,2.16,9.0,1,20.0,0.3,10.0,0.0,2.0,7.1,0.0,0.4850281854786923,-0.0621684451845132,-0.1164496855941888,0.2207847715026279,-0.101795500718068,-0.139657829793487,0.3149407981988631,-0.0136456076684154,-0.1657324650986114,-0.0398558153343165,0.1806414959811712,-0.3348794370573535,-0.0644594270580694,-0.0336524085483018,0.1036415003729685,-0.1053553171268639,0.0797065949928079,0.023349807712607,0.0864187846586683,-0.0354330661577117
C14-2011-0133,2011.0,2.16,9.0,1,20.0,0.3,10.0,0.0,2.0,7.1,0.0,0.4850281854786923,-0.0621684451845132,-0.1164496855941888,0.2207847715026279,-0.101795500718068,-0.139657829793487,0.3149407981988631,-0.0136456076684154,-0.1657324650986114,-0.0398558153343165,0.1806414959811712,-0.3348794370573535,-0.0644594270580694,-0.0336524085483018,0.1036415003729685,-0.1053553171268639,0.0797065949928079,0.023349807712607,0.0864187846586683,-0.0354330661577117
C14-2011-0133,2011.0,2.16,9.0,1,20.0,0.3,10.0,0.0,2.0,7.1,0.0,0.4850281854786923,-0.0621684451845132,-0.1164496855941888,0.2207847715026279,-0.101795500718068,-0.139657829793487,0.3149407981988631,-0.0136456076684154,-0.1657324650986114,-0.0398558153343165,0.1806414959811712,-0.3348794370573535,-0.0644594270580694,-0.0336524085483018,0.1036415003729685,-0.1053553171268639,0.0797065949928079,0.023349807712607,0.0864187846586683,-0.0354330661577117
C14-2011-0133,2011.0,2.16,9.0,1,20.0,0.3,10.0,0.0,2.0,7.1,0.0,0.4850281854786923,-0.0621684451845132,-0.1164496855941888,0.2207847715026279,-0.101795500718068,-0.139657829793487,0.3149407981988631,-0.0136456076684154,-0.1657324650986114,-0.0398558153343165,0.1806414959811712,-0.3348794370573535,-0.0644594270580694,-0.0336524085483018,0.1036415003729685,-0.1053553171268639,0.0797065949928079,0.023349807712607,0.0864187846586683,-0.0354330661577117
C14-2011-0133,2011.0,2.16,9.0,1,20.0,0.3,10.0,0.0,2.0,7.1,0.0,0.4850281854786923,-0.0621684451845132,-0.1164496855941888,0.2207847715026279,-0.101795500718068,-0.139657829793487,0.3149407981988631,-0.0136456076684154,-0.1657324650986114,-0.0398558153343165,0.1806414959811712,-0.3348794370573535,-0.0644594270580694,-0.0336524085483018,0.1036415003729685,-0.1053553171268639,0.0797065949928079,0.023349807712607,0.0864187846586683,-0.0354330661577117
C14-2011-0133,2011.0,2.16,9.0,1,20.0,0.3,10.0,0.0,2.0,7.1,0.0,0.4850281854786923,-0.0621684451845132,-0.1164496855941888,0.2207847715026279,-0.101795500718068,-0.139657829793487,0.3149407981988631,-0.0136456076684154,-0.1657324650986114,-0.0398558153343165,0.1806414959811712,-0.3348794370573535,-0.0644594270580694,-0.0336524085483018,0.1036415003729685,-0.1053553171268639,0.0797065949928079,0.023349807712607,0.0864187846586683,-0.0354330661577117
C14-2011-0133,2011.0,2.16,9.0,1,20.0,0.3,10.0,0.0,2.0,7.1,0.0,0.4850281854786923,-0.0621684451845132,-0.1164496855941888,0.2207847715026279,-0.101795500718068,-0.139657829793487,0.3149407981988631,-0.0136456076684154,-0.1657324650986114,-0.0398558153343165,0.1806414959811712,-0.3348794370573535,-0.0644594270580694,-0.0336524085483018,0.1036415003729685,-0.1053553171268639,0.0797065949928079,0.023349807712607,0.0864187846586683,-0.0354330661577117
C14-2011-0134,2011.0,0.83,9.0,1,20.0,0.3,10.0,0.0,3.0,11.1,0.0,0.5004777724357656,-0.0738339977545297,-0.1225445677115147,0.2272707851692937,-0.1056112807881458,-0.153894510009324,0.3136866590641322,-0.0179195601861202,-0.1660987184413606,-0.0330684201453392,0.1709456839231555,-0.3416464909640149,-0.0657866240164503,-0.0425833855280421,0.1059703058285847,-0.1034188004793036,0.0863455473045594,0.0252456067875929,0.0803363738736012,-0.0215638380219142
C14-2011-0134,2011.0,0.83,9.0,1,20.0,0.3,10.0,0.0,3.0,11.1,0.0,0.5004777724357656,-0.0738339977545297,-0.1225445677115147,0.2272707851692937,-0.1056112807881458,-0.153894510009324,0.3136866590641322,-0.0179195601861202,-0.1660987184413606,-0.0330684201453392,0.1709456839231555,-0.3416464909640149,-0.0657866240164503,-0.0425833855280421,0.1059703058285847,-0.1034188004793036,0.0863455473045594,0.0252456067875929,0.0803363738736012,-0.0215638380219142
C14-2011-0134,2011.0,0.83,9.0,1,20.0,0.3,10.0,0.0,3.0,11.1,0.0,0.5004777724357656,-0.0738339977545297,-0.1225445677115147,0.2272707851692937,-0.1056112807881458,-0.153894510009324,0.3136866590641322,-0.0179195601861202,-0.1660987184413606,-0.0330684201453392,0.1709456839231555,-0.3416464909640149,-0.0657866240164503,-0.0425833855280421,0.1059703058285847,-0.1034188004793036,0.0863455473045594,0.0252456067875929,0.0803363738736012,-0.0215638380219142
C14-2011-0134,2011.0,0.83,9.0,1,20.0,0.3,10.0,0.0,3.0,11.1,0.0,0.5004777724357656,-0.0738339977545297,-0.1225445677115147,0.2272707851692937,-0.1056112807881458,-0.153894510009324,0.3136866590641322,-0.0179195601861202,-0.1660987184413606,-0.0330684201453392,0.1709456839231555,-0.3416464909640149,-0.0657866240164503,-0.0425833855280421,0.1059703058285847,-0.1034188004793036,0.0863455473045594,0.0252456067875929,0.0803363738736012,-0.0215638380219142
C14-2011-0134,2011.0,0.83,9.0,1,20.0,0.3,10.0,0.0,3.0,11.1,0.0,0.5004777724357656,-0.0738339977545297,-0.1225445677115147,0.2272707851692937,-0.1056112807881458,-0.153894510009324,0.3136866590641322,-0.0179195601861202,-0.1660987184413606,-0.0330684201453392,0.1709456839231555,-0.3416464909640149,-0.0657866240164503,-0.0425833855280421,0.1059703058285847,-0.1034188004793036,0.0863455473045594,0.0252456067875929,0.0803363738736012,-0.0215638380219142
C14-2011-0134,2011.0,0.83,9.0,1,20.0,0.3,10.0,0.0,3.0,11.1,0.0,0.5004777724357656,-0.0738339977545297,-0.1225445677115147,0.2272707851692937,-0.1056112807881458,-0.153894510009324,0.3136866590641322,-0.0179195601861202,-0.1660987184413606,-0.0330684201453392,0.1709456839231555,-0.3416464909640149,-0.0657866240164503,-0.0425833855280421,0.1059703058285847,-0.1034188004793036,0.0863455473045594,0.0252456067875929,0.0803363738736012,-0.0215638380219142
C14-2011-0134,2011.0,0.83,9.0,1,20.0,0.3,10.0,0.0,3.0,11.1,0.0,0.5004777724357656,-0.0738339977545297,-0.1225445677115147,0.2272707851692937,-0.1056112807881458,-0.153894510009324,0.3136866590641322,-0.0179195601861202,-0.1660987184413606,-0.0330684201453392,0.1709456839231555,-0.3416464909640149,-0.0657866240164503,-0.0425833855280421,0.1059703058285847,-0.1034188004793036,0.0863455473045594,0.0252456067875929,0.0803363738736012,-0.0215638380219142
C14-2011-0134,2011.0,0.83,9.0,1,20.0,0.3,10.0,0.0,3.0,11.1,0.0,0.5004777724357656,-0.0738339977545297,-0.1225445677115147,0.2272707851692937,-0.1056112807881458,-0.153894510009324,0.3136866590641322,-0.0179195601861202,-0.1660987184413606,-0.0330684201453392,0.1709456839231555,-0.3416464909640149,-0.0657866240164503,-0.0425833855280421,0.1059703058285847,-0.1034188004793036,0.0863455473045594,0.0252456067875929,0.0803363738736012,-0.0215638380219142
C14-2011-0141,2011.0,9.51,0.0,1,0.0,0.25,25.0,-37810.0,7.0,14.3,0.0,0.2582553962915297,-0.0647442574073121,0.2240414862011661,-0.1392363553353801,-0.2319615464914852,0.1480790905558738,0.033491313578375,0.0249719591202335,0.154341185627255,-0.1751503537003758,-0.0331431520210076,-0.0647188143232568,0.0620686085545422,0.1112734037133041,0.1466759973147713,-0.0164606704403238,-0.1517897397680924,0.0660511427721692,-0.0165932142634567,0.0516304073871389
C14-2011-0141,2011.0,9.51,0.0,1,0.0,0.25,25.0,-37810.0,7.0,14.3,0.0,0.2582553962915297,-0.0647442574073121,0.2240414862011661,-0.1392363553353801,-0.2319615464914852,0.1480790905558738,0.033491313578375,0.0249719591202335,0.154341185627255,-0.1751503537003758,-0.0331431520210076,-0.0647188143232568,0.0620686085545422,0.1112734037133041,0.1466759973147713,-0.0164606704403238,-0.1517897397680924,0.0660511427721692,-0.0165932142634567,0.0516304073871389
C14-2011-0141,2011.0,9.51,0.0,1,0.0,0.25,25.0,-37810.0,7.0,14.3,0.0,0.2582553962915297,-0.0647442574073121,0.2240414862011661,-0.1392363553353801,-0.2319615464914852,0.1480790905558738,0.033491313578375,0.0249719591202335,0.154341185627255,-0.1751503537003758,-0.0331431520210076,-0.0647188143232568,0.0620686085545422,0.1112734037133041,0.1466759973147713,-0.0164606704403238,-0.1517897397680924,0.0660511427721692,-0.0165932142634567,0.0516304073871389
C14-2011-0141,2011.0,9.51,0.0,1,0.0,0.25,25.0,-37810.0,7.0,14.3,0.0,0.2582553962915297,-0.0647442574073121,0.2240414862011661,-0.1392363553353801,-0.2319615464914852,0.1480790905558738,0.033491313578375,0.0249719591202335,0.154341185627255,-0.1751503537003758,-0.0331431520210076,-0.0647188143232568,0.0620686085545422,0.1112734037133041,0.1466759973147713,-0.0164606704403238,-0.1517897397680924,0.0660511427721692,-0.0165932142634567,0.0516304073871389
C14-2011-0141,2011.0,9.51,0.0,1,0.0,0.25,25.0,-37810.0,7.0,14.3,0.0,0.2582553962915297,-0.0647442574073121,0.2240414862011661,-0.1392363553353801,-0.2319615464914852,0.1480790905558738,0.033491313578375,0.0249719591202335,0.154341185627255,-0.1751503537003758,-0.0331431520210076,-0.0647188143232568,0.0620686085545422,0.1112734037133041,0.1466759973147713,-0.0164606704403238,-0.1517897397680924,0.0660511427721692,-0.0165932142634567,0.0516304073871389
C14-2011-0141,2011.0,9.51,0.0,1,0.0,0.25,25.0,-37810.0,7.0,14.3,0.0,0.2582553962915297,-0.0647442574073121,0.2240414862011661,-0.1392363553353801,-0.2319615464914852,0.1480790905558738,0.033491313578375,0.0249719591202335,0.154341185627255,-0.1751503537003758,-0.0331431520210076,-0.0647188143232568,0.0620686085545422,0.1112734037133041,0.1466759973147713,-0.0164606704403238,-0.1517897397680924,0.0660511427721692,-0.0165932142634567,0.0516304073871389
C14-2011-0141,2011.0,9.51,0.0,1,0.0,0.25,25.0,-37810.0,7.0,14.3,0.0,0.2582553962915297,-0.0647442574073121,0.2240414862011661,-0.1392363553353801,-0.2319615464914852,0.1480790905558738,0.033491313578375,0.0249719591202335,0.154341185627255,-0.1751503537003758,-0.0331431520210076,-0.0647188143232568,0.0620686085545422,0.1112734037133041,0.1466759973147713,-0.0164606704403238,-0.1517897397680924,0.0660511427721692,-0.0165932142634567,0.0516304073871389
C14-2011-0141,2011.0,9.51,0.0,1,0.0,0.25,25.0,-37810.0,7.0,14.3,0.0,0.2582553962915297,-0.0647442574073121,0.2240414862011661,-0.1392363553353801,-0.2319615464914852,0.1480790905558738,0.033491313578375,0.0249719591202335,0.154341185627255,-0.1751503537003758,-0.0331431520210076,-0.0647188143232568,0.0620686085545422,0.1112734037133041,0.1466759973147713,-0.0164606704403238,-0.1517897397680924,0.0660511427721692,-0.0165932142634567,0.0516304073871389
C14-2011-0032,2011.0,0.45,9.0,1,0.0,0.0,0.0,0.0,33.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14-2012-0052,2012.0,0.0,7.0,1,55.0,2.6,40.0,2250.0,14.0,35.9,0.0,0.4932083011129783,-0.0446440349189227,0.0126917363503575,0.2621262430684292,-0.2032984903092951,-0.1215288895205976,0.012691153815201,0.2103762799016116,-0.1275336399112678,0.1265174298901988,0.0334413581360546,0.0400526166546836,-0.0063938506517839,0.0036506238009734,0.1270399676121731,0.0127557363538316,0.0086745823368196,0.0073520474913777,-0.014946939260881,0.0353488116052889
C14-2012-0052,2012.0,0.0,7.0,1,55.0,2.6,40.0,2250.0,14.0,35.9,0.0,0.4932083011129783,-0.0446440349189227,0.0126917363503575,0.2621262430684292,-0.2032984903092951,-0.1215288895205976,0.012691153815201,0.2103762799016116,-0.1275336399112678,0.1265174298901988,0.0334413581360546,0.0400526166546836,-0.0063938506517839,0.0036506238009734,0.1270399676121731,0.0127557363538316,0.0086745823368196,0.0073520474913777,-0.014946939260881,0.0353488116052889
C14-2012-0052,2012.0,0.0,7.0,1,55.0,2.6,40.0,2250.0,14.0,35.9,0.0,0.4932083011129783,-0.0446440349189227,0.0126917363503575,0.2621262430684292,-0.2032984903092951,-0.1215288895205976,0.012691153815201,0.2103762799016116,-0.1275336399112678,0.1265174298901988,0.0334413581360546,0.0400526166546836,-0.0063938506517839,0.0036506238009734,0.1270399676121731,0.0127557363538316,0.0086745823368196,0.0073520474913777,-0.014946939260881,0.0353488116052889
C14-2012-0052,2012.0,0.0,7.0,1,55.0,2.6,40.0,2250.0,14.0,35.9,0.0,0.4932083011129783,-0.0446440349189227,0.0126917363503575,0.2621262430684292,-0.2032984903092951,-0.1215288895205976,0.012691153815201,0.2103762799016116,-0.1275336399112678,0.1265174298901988,0.0334413581360546,0.0400526166546836,-0.0063938506517839,0.0036506238009734,0.1270399676121731,0.0127557363538316,0.0086745823368196,0.0073520474913777,-0.014946939260881,0.0353488116052889
C14-2012-0052,2012.0,0.0,7.0,1,55.0,2.6,40.0,2250.0,14.0,35.9,0.0,0.4932083011129783,-0.0446440349189227,0.0126917363503575,0.2621262430684292,-0.2032984903092951,-0.1215288895205976,0.012691153815201,0.2103762799016116,-0.1275336399112678,0.1265174298901988,0.0334413581360546,0.0400526166546836,-0.0063938506517839,0.0036506238009734,0.1270399676121731,0.0127557363538316,0.0086745823368196,0.0073520474913777,-0.014946939260881,0.0353488116052889
C14-2012-0052,2012.0,0.0,7.0,1,55.0,2.6,40.0,2250.0,14.0,35.9,0.0,0.4932083011129783,-0.0446440349189227,0.0126917363503575,0.2621262430684292,-0.2032984903092951,-0.1215288895205976,0.012691153815201,0.2103762799016116,-0.1275336399112678,0.1265174298901988,0.0334413581360546,0.0400526166546836,-0.0063938506517839,0.0036506238009734,0.1270399676121731,0.0127557363538316,0.0086745823368196,0.0073520474913777,-0.014946939260881,0.0353488116052889
C14-2012-0067,2012.0,10.65,3.0,1,-20.0,-1.25,-40.0,2250.0,3.0,30.0,0.0,0.4319835311685433,-0.0468025283299226,-0.0199707610834603,0.1031471686202396,-0.1574046986372781,0.0187445400141988,-0.0915256072362023,-0.008377682248111,-0.0957023700427152,0.1049017479949052,0.0800216854513163,0.0169749076026972,-0.0478414173086353,-0.0768382285062308,0.094895385236458,-0.0857521079552669,-0.0496758061995666,0.0821504693905143,0.0138579174074812,0.0059862995737174
C14-2012-0067,2012.0,10.65,3.0,1,-20.0,-1.25,-40.0,2250.0,3.0,30.0,0.0,0.4319835311685433,-0.0468025283299226,-0.0199707610834603,0.1031471686202396,-0.1574046986372781,0.0187445400141988,-0.0915256072362023,-0.008377682248111,-0.0957023700427152,0.1049017479949052,0.0800216854513163,0.0169749076026972,-0.0478414173086353,-0.0768382285062308,0.094895385236458,-0.0857521079552669,-0.0496758061995666,0.0821504693905143,0.0138579174074812,0.0059862995737174
C14-2012-0067,2012.0,10.65,3.0,1,-20.0,-1.25,-40.0,2250.0,3.0,30.0,0.0,0.4319835311685433,-0.0468025283299226,-0.0199707610834603,0.1031471686202396,-0.1574046986372781,0.0187445400141988,-0.0915256072362023,-0.008377682248111,-0.0957023700427152,0.1049017479949052,0.0800216854513163,0.0169749076026972,-0.0478414173086353,-0.0768382285062308,0.094895385236458,-0.0857521079552669,-0.0496758061995666,0.0821504693905143,0.0138579174074812,0.0059862995737174
C14-2012-0067,2012.0,10.65,3.0,1,-20.0,-1.25,-40.0,2250.0,3.0,30.0,0.0,0.4319835311685433,-0.0468025283299226,-0.0199707610834603,0.1031471686202396,-0.1574046986372781,0.0187445400141988,-0.0915256072362023,-0.008377682248111,-0.0957023700427152,0.1049017479949052,0.0800216854513163,0.0169749076026972,-0.0478414173086353,-0.0768382285062308,0.094895385236458,-0.0857521079552669,-0.0496758061995666,0.0821504693905143,0.0138579174074812,0.0059862995737174
