Test_Year,Horizon,Model,Model_Family,ROC_AUC,PR_AUC,Naive_PR_AUC,Train_Samples,Test_Samples
2024,1_Year,LogisticL1,Linear,0.9831578947368421,0.1111111111111111,0.005768654480071921,13348,476
2024,1_Year,Linear,Deep,0.968421052631579,0.0625,0.005768654480071921,13348,476
2024,1_Year,MLP,Deep,0.4084210526315789,0.0035460992907801418,0.005768654480071921,13348,476
2024,2_Years,CatBoost,Tree,0.9810526315789474,0.1,0.005993407252022775,13348,476
2024,2_Years,RandomForest,Tree,0.9031578947368422,0.02127659574468085,0.005993407252022775,13348,476
2024,2_Years,LogisticL2,Linear,0.9726315789473684,0.07142857142857142,0.005993407252022775,13348,476
2024,2_Years,LogisticL1,Linear,0.9663157894736842,0.058823529411764705,0.005993407252022775,13348,476
2024,2_Years,Linear,Deep,0.9873684210526316,0.14285714285714285,0.005993407252022775,13348,476
2024,2_Years,MLP,Deep,0.3052631578947368,0.0030211480362537764,0.005993407252022775,13348,476
2024,3_Years,CatBoost,Tree,0.9810526315789474,0.1,0.005993407252022775,13348,476
2024,3_Years,RandomForest,Tree,0.9031578947368422,0.02127659574468085,0.005993407252022775,13348,476
2024,3_Years,LogisticL2,Linear,0.9810526315789474,0.1,0.005993407252022775,13348,476
2024,3_Years,LogisticL1,Linear,0.968421052631579,0.0625,0.005993407252022775,13348,476
2024,3_Years,Linear,Deep,0.9726315789473684,0.07142857142857142,0.005993407252022775,13348,476
2024,3_Years,MLP,Deep,0.29894736842105263,0.0029940119760479044,0.005993407252022775,13348,476
