case_id,geoid_tract,geoid_bg,source
C14H-2012-0006,48453001000,484530010000,geocoder
C14H-2012-0007,48453001000,484530010000,geocoder
C14H-2012-0008,48453000204,484530002040,geocoder
C14H-2012-0009,48453000601,484530006010,geocoder
C14H-2012-0010,48453001000,484530010000,geocoder
C14H-2012-0011,48453001312,484530013120,geocoder
C14H-2012-0012,48453001604,484530016040,geocoder
C14H-2012-0013,48453000700,484530007000,geocoder
C14H-2012-0078,48453001101,484530011010,geocoder
C14H-2013-0001,48453000803,484530008030,geocoder
C14H-2013-0003,48453001200,484530012000,geocoder
C14H-2013-0004,48453001603,484530016030,geocoder
C14H-2013-0005,48453000700,484530007000,geocoder
C14H-2013-0006,48453000901,484530009010,geocoder
C14H-2013-0007,48453000607,484530006070,geocoder
C14H-2013-0008,48453000804,484530008040,geocoder
C14H-2013-0140,48453001604,484530016040,geocoder
C14H-2014-0001,48453001200,484530012000,geocoder
C14H-2014-0002,48453001603,484530016030,geocoder
C14H-2014-0003,48453001401,484530014010,geocoder
C14H-2014-0004,48453001312,484530013120,geocoder
C14H-2014-0005,48453000204,484530002040,geocoder
C14H-2014-0006,48453001312,484530013120,geocoder
C14H-2014-0007,48453000302,484530003020,geocoder
C14H-2014-0008,48453001200,484530012000,geocoder
C14H-2014-0009,48453000901,484530009010,geocoder
C14H-2014-0010,48453000901,484530009010,geocoder
C14H-2014-0011,48453001402,484530014020,geocoder
C14H-2014-0012,48453001200,484530012000,geocoder
C14H-2014-0013,48453000500,484530005000,geocoder
C14H-2014-0014,48453001401,484530014010,geocoder
C14H-2014-0015,48453001401,484530014010,geocoder
C14H-2015-0001,48453000804,484530008040,geocoder
C14H-2015-0002,48453000902,484530009020,geocoder
C14H-2015-0003,48453000803,484530008030,geocoder
C14H-2015-0004,48453001605,484530016050,geocoder
C14H-2015-0006,48453002007,484530020070,geocoder
C14H-2015-0007,48453000605,484530006050,geocoder
C14H-2015-0008,48453000804,484530008040,geocoder
C14H-2015-0010,48453000804,484530008040,geocoder
C14H-2015-0011,48453001312,484530013120,geocoder
C14H-2015-0012,48453001309,484530013090,geocoder
C14H-2015-0013,48453000700,484530007000,geocoder
C14H-2015-0053,48453000500,484530005000,geocoder
C14H-2015-0082,48453000102,484530001020,geocoder
C14H-2015-0147,48453001402,484530014020,geocoder
C14H-2015-0152,48453001605,484530016050,geocoder
C14H-2015-0164,48453000500,484530005000,geocoder
C14H-2016-0005,48453001603,484530016030,geocoder
C14H-2016-0006,48453001000,484530010000,geocoder
C14H-2016-0007,48453000803,484530008030,geocoder
C14H-2016-0008,48453001000,484530010000,geocoder
C14H-2016-0009,48453000401,484530004010,geocoder
C14H-2016-0053,48453000500,484530005000,geocoder
C14H-2016-0056,48453000605,484530006050,geocoder
C14H-2016-0073,48453001101,484530011010,geocoder
C14H-2016-0099,48453001312,484530013120,geocoder
C14H-2016-0112,48453001000,484530010000,geocoder
C14H-2016-0120,48453001603,484530016030,geocoder
C14H-2016-0122,48453000500,484530005000,geocoder
C14H-2017-0006,48453001000,484530010000,geocoder
C14H-2017-0011,48453001911,484530019110,geocoder
C14H-2017-0031,48453002325,484530023250,geocoder
C14H-2017-0038,48453000401,484530004010,geocoder
C14H-2017-0039,48453000607,484530006070,geocoder
C14H-2017-0055,48453002327,484530023270,geocoder
C14H-2017-0065,48453000901,484530009010,geocoder
C14H-2017-0082,48453001603,484530016030,geocoder
C14H-2017-0107,48453001101,484530011010,geocoder
C14H-2017-0112,48453001101,484530011010,geocoder
C14H-2017-0119,48453000804,484530008040,geocoder
C14H-2017-0120,48453001603,484530016030,geocoder
C14H-2017-0129,48453000902,484530009020,geocoder
C14H-2018-0010,48453000308,484530003080,geocoder
C14H-2018-0013,48453001200,484530012000,geocoder
C14H-2018-0014,48453001101,484530011010,geocoder
C14H-2018-0015,48453001401,484530014010,geocoder
C14H-2018-0032,48453002109,484530021090,geocoder
C14H-2018-0082,48453000605,484530006050,geocoder
C14H-2018-0084,48453001605,484530016050,geocoder
C14H-2018-0103,48453001603,484530016030,geocoder
C14H-2018-0105,48453000901,484530009010,geocoder
C14H-2018-0151,48453000902,484530009020,geocoder
C14H-2019-0065,48453001603,484530016030,geocoder
C14H-2019-0077,48453001000,484530010000,geocoder
C14H-2019-0111,48453000902,484530009020,geocoder
C14H-2019-0112,48453000902,484530009020,geocoder
C14H-2019-0128,48453000804,484530008040,geocoder
C14H-2019-0147,48453000607,484530006070,geocoder
C14H-2019-0148,48453001000,484530010000,geocoder
C14H-2019-0161,48453001200,484530012000,geocoder
C14H-2020-0011,48453000402,484530004020,geocoder
C14H-2020-0020,48453000901,484530009010,geocoder
C14H-2020-0033,48453001603,484530016030,geocoder
C14H-2020-0069,48453000402,484530004020,geocoder
C14H-2020-0087,48453000302,484530003020,geocoder
C14H-2020-0113,48453001402,484530014020,geocoder
C14H-2020-0120,48453001101,484530011010,geocoder
C14H-2020-0133,48453000102,484530001020,geocoder
C14H-2020-0136,48453000605,484530006050,geocoder
C14H-2021-0006,48453000700,484530007000,geocoder
C14H-2021-0013,48453000204,484530002040,geocoder
C14H-2021-0057,48453000206,484530002060,geocoder
C14H-2021-0097,48453000803,484530008030,geocoder
C14H-2021-0116,48453002105,484530021050,geocoder
C14H-2021-0144,48453001603,484530016030,geocoder
C14H-2021-0164,48453001501,484530015010,geocoder
C14H-2021-0165,48453030200,484530302000,geocoder
C14H-2021-0180,48453001602,484530016020,geocoder
C14H-2021-0181,48453001103,484530011030,geocoder
C14H-2022-0071,48453001000,484530010000,geocoder
C14H-2022-0072,48453000901,484530009010,geocoder
C14H-2022-0073,48453001101,484530011010,geocoder
C14H-2022-0078,48453000302,484530003020,geocoder
C14H-2022-0098,48453000803,484530008030,geocoder
C14H-2022-0099,48453001604,484530016040,geocoder
C14H-2022-0139,48453001605,484530016050,geocoder
C14H-2022-0176,48453002004,484530020040,geocoder
C14H-2023-0024,48453001605,484530016050,geocoder
C14H-2023-0074,48453000700,484530007000,geocoder
C14H-2023-0079,48453001603,484530016030,geocoder
C14H-2023-0085,48453001402,484530014020,geocoder
C14H-2023-0090,48453001103,484530011030,geocoder
C14H-2023-0091,48453001103,484530011030,geocoder
C14H-2023-0092,48453000901,484530009010,geocoder
C14H-2023-0105,48453001101,484530011010,geocoder
C14H-2023-0115,48453000804,484530008040,geocoder
C14H-2023-0136,48453000902,484530009020,geocoder
C14H-2023-0137,48453000902,484530009020,geocoder
C14H-2023-0143,48453001602,484530016020,geocoder
C14H-2023-0145,48453001401,484530014010,geocoder
C14H-2023-0147,48453001000,484530010000,geocoder
C14H-2024-0011,48453000803,484530008030,geocoder
C14H-2024-0016,48453000204,484530002040,geocoder
C14H-2024-0094,48453001603,484530016030,geocoder
C14H-2024-0098,48453001200,484530012000,geocoder
C14H-2024-0100,48453000401,484530004010,geocoder
C14H-2024-0102,48453001311,484530013110,geocoder
C14H-2024-0103,48453002109,484530021090,geocoder
C14H-2024-0115,48453000700,484530007000,geocoder
C14H-2024-0123,48453000302,484530003020,geocoder
C14H-2024-0136,48453000803,484530008030,geocoder
C14H-2024-0153,48453001000,484530010000,geocoder
C14H-2024-0154,48453000700,484530007000,geocoder
C14H-2024-0162,48453032200,484530322000,geocoder
C14H-2024-0171,48453001200,484530012000,geocoder
C14H-2025-0022,48453000700,484530007000,geocoder
C14H-2025-0059,48453000606,484530006060,geocoder
C14H-2025-0066,48453001103,484530011030,geocoder
C14H-2025-0077,48453001103,484530011030,geocoder
C14H-2025-0086,48453000700,484530007000,geocoder
C14H-2025-0095,48453000402,484530004020,geocoder
C14H-2025-0105,48453001200,484530012000,geocoder
C14H-2025-0117,48453002109,484530021090,geocoder
C14H-2025-0122,48453000402,484530004020,geocoder
C14H-80-023(90)TA,48453001103,484530011030,geocoder
C14H-83-026(90)TA,48453001101,484530011010,geocoder
C14H-85-001(90)TA,48453000803,484530008030,geocoder
C14H-90-0001,48453000700,484530007000,geocoder
C14H-90-0002,48453000700,484530007000,geocoder
C14H-90-0005,48453000302,484530003020,geocoder
C14H-90-0008,48453001200,484530012000,geocoder
C14H-90-0010,48453000700,484530007000,geocoder
C14H-91-0003,48453001200,484530012000,geocoder
C14H-94-0005,48453043500,484530435000,geocoder
C14H-94-0010,48453000304,484530003040,geocoder
C14H-94-0014,48453001309,484530013090,geocoder
C14H-94-0017,48453000500,484530005000,geocoder
C14H-94-0020,48453000302,484530003020,geocoder
C14H-95-0005,48453001401,484530014010,geocoder
C14H-95-0006,48453001603,484530016030,geocoder
C14H-97-0006,48453001603,484530016030,geocoder
C14H-97-0007,48453000500,484530005000,geocoder
C14H-97-0008,48453001402,484530014020,geocoder
C14H-97-0009,48453001402,484530014020,geocoder
C14H-98-0005,48453001103,484530011030,geocoder
C14H-98-0006,48453001101,484530011010,geocoder
C14H-98-0007,48453001000,484530010000,geocoder
C14H-99-0001,48453000700,484530007000,geocoder
C14H-99-0002,48453001200,484530012000,geocoder
C14H-99-0003,48453000804,484530008040,geocoder
C14H-99-0005,48453001401,484530014010,geocoder
C14H-99-0006,48453000804,484530008040,geocoder
C14H-99-0019,48453000500,484530005000,geocoder
C14P-76-007(RCT),48453002109,484530021090,geocoder
C14R-84-018(RCT),48453001912,484530019120,geocoder
C14R-84-443(RCA),48453042000,484530420000,geocoder
C14R-85-023.01,48453030500,484530305000,geocoder
C14R-85-166(RCT),48453034600,484530346000,geocoder
C14R-85-178(RCA),48491020334,484910203340,geocoder
C14R-85-366(RCA2),48491020311,484910203110,geocoder
C14R-86-193(RCT),48453032600,484530326000,geocoder
C14R-87-087(RCT),48453000307,484530003070,geocoder
C14T-00-2163,48453002451,484530024510,geocoder
C17-00-2001,48453000700,484530007000,geocoder
C17-00-2003,48453001200,484530012000,geocoder
C17-00-2004,48453001101,484530011010,geocoder
C17-00-2005,48453001200,484530012000,geocoder
C17-00-2015,48453000700,484530007000,geocoder
C17-01-0001,48453001312,484530013120,geocoder
C17-01-0002,48453000700,484530007000,geocoder
C17-01-0003,48453001101,484530011010,geocoder
C17-01-0004,48453001101,484530011010,geocoder
C17-01-0006,48453001200,484530012000,geocoder
C17-01-0007,48453000700,484530007000,geocoder
C17-01-0010,48453001101,484530011010,geocoder
C17-01-0012,48453001102,484530011020,geocoder
C17-01-0013,48453001101,484530011010,geocoder
C17-01-11,48453000902,484530009020,geocoder
C17-02-0002,48453001101,484530011010,geocoder
C17-02-0004,48453000902,484530009020,geocoder
C17-02-0006,48453001101,484530011010,geocoder
C17-03-0003,48453001101,484530011010,geocoder
C17-03-0004,48453001200,484530012000,geocoder
C17-03-0005,48453001200,484530012000,geocoder
C17-03-0007,48453001101,484530011010,geocoder
C17-03-0008,48453000902,484530009020,geocoder
C17-03-0009,48453001310,484530013100,geocoder
C17-03-0010,48453000804,484530008040,geocoder
C17-04-0003,48453001200,484530012000,geocoder
C17-04-0004,48453001103,484530011030,geocoder
C17-04-0005,48453001200,484530012000,geocoder
C17-04-0006,48453001101,484530011010,geocoder
C17-04-0007,48453001101,484530011010,geocoder
C17-04-0008,48453001101,484530011010,geocoder
C17-05-0001,48453001102,484530011020,geocoder
C17-05-0002,48453001101,484530011010,geocoder
C17-05-0003,48453001101,484530011010,geocoder
C17-05-0004,48453001101,484530011010,geocoder
C17-05-0006,48453001200,484530012000,geocoder
C17-05-0007,48453001101,484530011010,geocoder
C17-05-0010,48453001102,484530011020,geocoder
C17-05-0011,48453001000,484530010000,geocoder
C17-05-0012,48453002304,484530023040,geocoder
C17-05-0013,48453000804,484530008040,geocoder
C17-05-0014,48453000700,484530007000,geocoder
C17-06-0002,48453001101,484530011010,geocoder
C17-06-0004,48453000902,484530009020,geocoder
C17-06-0005,48453001101,484530011010,geocoder
C17-06-0006,48453001101,484530011010,geocoder
C17-06-0008,48453001103,484530011030,geocoder
C17-06-0009,48453000700,484530007000,geocoder
C17-06-0010,48453000700,484530007000,geocoder
C17-06-0011,48453001101,484530011010,geocoder
C17-06-0013,48453001101,484530011010,geocoder
C17-06-0014,48453001101,484530011010,geocoder
C17-06-0015,48453000700,484530007000,geocoder
C17-06-0016,48453000700,484530007000,geocoder
C17-06-0017,48453001101,484530011010,geocoder
C17-06-0018,48453001102,484530011020,geocoder
C17-06-0019,48453001102,484530011020,geocoder
C17-06-0021,48453001200,484530012000,geocoder
C17-06-0022,48453001101,484530011010,geocoder
C17-06-0023,48453001101,484530011010,geocoder
C17-06-0025,48453000700,484530007000,geocoder
C17-06-0026,48453001200,484530012000,geocoder
C17-07-0001,48453001101,484530011010,geocoder
C17-07-0002,48453001101,484530011010,geocoder
C17-2007-0036,48453001102,484530011020,geocoder
C17-2007-0061,48453001101,484530011010,geocoder
C17-2007-0068,48453001200,484530012000,geocoder
C17-2007-0091,48453001200,484530012000,geocoder
C17-2007-0093,48453000700,484530007000,geocoder
C17-2007-0094,48453001102,484530011020,geocoder
C17-2007-0197,48453001102,484530011020,geocoder
C17-2007-0198,48453000402,484530004020,geocoder
C17-2007-0199,48453000700,484530007000,geocoder
C17-2007-0257,48453001101,484530011010,geocoder
C17-2007-0261,48453001101,484530011010,geocoder
C17-2007-0266,48453000700,484530007000,geocoder
C17-2008-0048,48453000700,484530007000,geocoder
C17-2008-0065,48453001101,484530011010,geocoder
C17-2008-0119,48453000804,484530008040,geocoder
C17-2008-0120,48453001101,484530011010,geocoder
C17-2008-0140,48453000901,484530009010,geocoder
C17-2008-0189,48453001101,484530011010,geocoder
C17-2008-0202,48453001101,484530011010,geocoder
C17-2008-0246,48453001200,484530012000,geocoder
C17-2009-0019,48453001200,484530012000,geocoder
C17-2009-0075,48453000700,484530007000,geocoder
C17-2009-0143,48453000700,484530007000,geocoder
C17-2009-0145,48453001101,484530011010,geocoder
C17-2009-0147,48453000700,484530007000,geocoder
C17-2010-0022,48453001200,484530012000,geocoder
C17-2010-0093,48453001101,484530011010,geocoder
C17-2010-0153,48453000902,484530009020,geocoder
C17-2010-0189,48453000804,484530008040,geocoder
C17-2011-0003,48453000804,484530008040,geocoder
C17-2011-0034,48453001101,484530011010,geocoder
C17-2011-0035,48453001102,484530011020,geocoder
C17-2011-0053,48453001605,484530016050,geocoder
C17-2011-0057,48453001312,484530013120,geocoder
C17-2011-0059,48453000700,484530007000,geocoder
C17-2011-0067,48453001101,484530011010,geocoder
C17-2011-0077,48453001102,484530011020,geocoder
C17-2011-0090,48453001101,484530011010,geocoder
C17-2011-0106,48453001200,484530012000,geocoder
C17-2011-0137,48453001102,484530011020,geocoder
C17-2011-0138,48453000700,484530007000,geocoder
C17-2011-0139,48453001101,484530011010,geocoder
C17-2011-0150,48453001101,484530011010,geocoder
C17-2011-0152,48453001101,484530011010,geocoder
C17-2011-0164,48453001103,484530011030,geocoder
C17-2012-0005,48453001101,484530011010,geocoder
C17-2012-0010,48453002304,484530023040,geocoder
C17-2012-0011,48453000402,484530004020,geocoder
C17-2012-0012,48453000902,484530009020,geocoder
C17-2012-0039,48453001103,484530011030,geocoder
C17-2012-0043,48453001200,484530012000,geocoder
C17-2012-0047,48453001101,484530011010,geocoder
C17-2012-0050,48453000700,484530007000,geocoder
C17-2012-0056,48453001101,484530011010,geocoder
C17-2012-0076,48453001101,484530011010,geocoder
C17-2012-0091,48453001102,484530011020,geocoder
C17-2012-0124,48453001101,484530011010,geocoder
C17-2012-0131,48453001101,484530011010,geocoder
C17-2012-0134,48453001102,484530011020,geocoder
C17-2012-0159,48453001200,484530012000,geocoder
C17-2013-0001,48453001401,484530014010,geocoder
C17-2013-0002,48453001200,484530012000,geocoder
C17-2013-0003,48453001101,484530011010,geocoder
C17-2013-0005,48453000700,484530007000,geocoder
C17-2013-0008,48453001102,484530011020,geocoder
C17-2013-0009,48453001101,484530011010,geocoder
C17-2013-0068,48453001101,484530011010,geocoder
C17-2013-0072,48453001102,484530011020,geocoder
C17-2013-0116,48453001102,484530011020,geocoder
C17-2013-0117,48453001102,484530011020,geocoder
C17-2013-0131,48453001103,484530011030,geocoder
C17-2014-0003,48453001101,484530011010,geocoder
C17-2014-0005,48453001101,484530011010,geocoder
C17-2014-0006,48453000804,484530008040,geocoder
C17-2014-0011,48453001101,484530011010,geocoder
C17-2014-0012,48453001200,484530012000,geocoder
C17-2014-0013,48453001101,484530011010,geocoder
C17-2014-0014,48453001101,484530011010,geocoder
C17-2014-0015,48453001311,484530013110,geocoder
C17-2014-0016,48453001101,484530011010,geocoder
C17-2014-0017,48453001605,484530016050,geocoder
C17-2014-0018,48453000700,484530007000,geocoder
C17-2014-0020,48453000700,484530007000,geocoder
C17-2014-0169,48453000902,484530009020,geocoder
C17-2015-0001,48453001605,484530016050,geocoder
C17-2015-0002,48453001200,484530012000,geocoder
C17-2015-0003,48453001200,484530012000,geocoder
C17-2015-0004,48453000902,484530009020,geocoder
C17-2015-0006,48453001101,484530011010,geocoder
C17-2015-0008,48453001101,484530011010,geocoder
C17-2015-0009,48453001101,484530011010,geocoder
C17-2015-0011,48453001200,484530012000,geocoder
C17-2015-0124,48453000804,484530008040,geocoder
C17-2015-0125,48453001101,484530011010,geocoder
C17-2015-0126,48453001200,484530012000,geocoder
C17-2015-0149,48453001101,484530011010,geocoder
C17-2015-0150,48453001101,484530011010,geocoder
C17-2016-0006,48453001101,484530011010,geocoder
C17-2016-0007,48453001401,484530014010,geocoder
C17-2016-0008,48453000700,484530007000,geocoder
C17-2016-0009,48453001200,484530012000,geocoder
C17-2016-0010,48453001101,484530011010,geocoder
C17-2016-0011,48453001101,484530011010,geocoder
C17-2016-0012,48453001103,484530011030,geocoder
C17-2016-0029,48453001103,484530011030,geocoder
C17-2016-0066,48453000700,484530007000,geocoder
C17-2016-0088,48453001101,484530011010,geocoder
C17-2016-0103,48453001101,484530011010,geocoder
C17-2016-0104,48453000700,484530007000,geocoder
C17-2016-0108,48453001101,484530011010,geocoder
C17-2016-0118,48453001101,484530011010,geocoder
C17-2016-0128,48453000901,484530009010,geocoder
C17-2016-0129,48453001101,484530011010,geocoder
C17-2017-0008,48453001401,484530014010,geocoder
C17-2017-0068,48453001200,484530012000,geocoder
C17-2017-0069,48453001101,484530011010,geocoder
C17-2017-0070,48453000402,484530004020,geocoder
C17-2017-0093,48453001101,484530011010,geocoder
C17-2017-0128.SH,48453001304,484530013040,geocoder
C17-2017-0142,48453001103,484530011030,geocoder
C17-2017-0154,48453000902,484530009020,geocoder
C17-2017-0155,48453001401,484530014010,geocoder
C17-2018-0008,48453000804,484530008040,geocoder
C17-2018-0011,48453000700,484530007000,geocoder
C17-2018-0012,48453001200,484530012000,geocoder
C17-2018-0016,48453000700,484530007000,geocoder
C17-2018-0038,48453001101,484530011010,geocoder
C17-2018-0045,48453001911,484530019110,geocoder
C17-2018-0049,48453000700,484530007000,geocoder
C17-2018-0054,48453000700,484530007000,geocoder
C17-2018-0059,48453001101,484530011010,geocoder
C17-2018-0067,48453000901,484530009010,geocoder
C17-2018-0086,48453000309,484530003090,geocoder
C17-2018-0114,48453001102,484530011020,geocoder
C17-2018-0129,48453000402,484530004020,geocoder
C17-2018-0144,48453001103,484530011030,geocoder
C17-2018-0153,48453001101,484530011010,geocoder
C17-2018-0200,48453001102,484530011020,geocoder
C17-2019-0036,48453001000,484530010000,geocoder
C17-2019-0052,48453001103,484530011030,geocoder
C17-2019-0062,48453000700,484530007000,geocoder
C17-2019-0080,48453001605,484530016050,geocoder
C17-2019-0086,48453001103,484530011030,geocoder
C17-2019-0119.SH,48453000402,484530004020,geocoder
C17-2019-0122,48453000700,484530007000,geocoder
C17-2019-0132,48453000402,484530004020,geocoder
C17-2019-0149,48453001103,484530011030,geocoder
C17-2019-0150,48453001000,484530010000,geocoder
C17-2019-0154,48453001101,484530011010,geocoder
C17-2020-0018,48453001200,484530012000,geocoder
C17-2020-0021,48453000700,484530007000,geocoder
C17-2020-0028,48453001101,484530011010,geocoder
C17-2020-0034,48453000402,484530004020,geocoder
C17-2020-0051,48453001000,484530010000,geocoder
C17-2020-0068,48453000700,484530007000,geocoder
C17-2020-0077,48453001101,484530011010,geocoder
C17-2020-0088,48453000700,484530007000,geocoder
C17-2020-0098,48453001910,484530019100,geocoder
C17-2020-0103,48453001101,484530011010,geocoder
C17-2020-0114,48453001101,484530011010,geocoder
C17-2020-0119,48453001101,484530011010,geocoder
C17-2020-0129,48453001200,484530012000,geocoder
C17-2020-0140,48453001101,484530011010,geocoder
C17-2020-0141,48453001101,484530011010,geocoder
C17-2020-0148,48453000902,484530009020,geocoder
C17-2020-0202,48453001101,484530011010,geocoder
C17-2021-0004,48453001102,484530011020,geocoder
C17-2021-0051,48453000700,484530007000,geocoder
C17-2021-0052,48453000700,484530007000,geocoder
C17-2021-0085,48453001101,484530011010,geocoder
C17-2021-0086,48453001101,484530011010,geocoder
C17-2021-0102,48453000700,484530007000,geocoder
C17-2021-0135,48453001101,484530011010,geocoder
C17-2021-0149,48453001200,484530012000,geocoder
C17-2021-0163,48453001101,484530011010,geocoder
C17-2021-0167,48453001101,484530011010,geocoder
C17-2021-0178,48453001401,484530014010,geocoder
C17-2022-0023,48453000901,484530009010,geocoder
C17-2022-0061,48453001101,484530011010,geocoder
C17-2022-0065,48453001101,484530011010,geocoder
C17-2022-0134,48453000700,484530007000,geocoder
C17-2022-0138,48453001103,484530011030,geocoder
C17-2022-0152,48453000700,484530007000,geocoder
C17-2022-0165,48453001200,484530012000,geocoder
C17-2023-0031,48453000402,484530004020,geocoder
C17-2023-0062,48453001102,484530011020,geocoder
C17-2023-0069,48453000601,484530006010,geocoder
C17-2023-0082,48453000902,484530009020,geocoder
C17-2023-0102,48453001101,484530011010,geocoder
C17-2023-0142,48453001103,484530011030,geocoder
C17-2024-0013,48453001000,484530010000,geocoder
C17-2024-0020,48453001200,484530012000,geocoder
C17-2024-0078,48453001101,484530011010,geocoder
C17-2024-0096,48453000700,484530007000,geocoder
C17-2024-0117,48453001200,484530012000,geocoder
C17-2024-0131,48453000700,484530007000,geocoder
C17-2024-0156,48453001200,484530012000,geocoder
C17-2024-0157,48453001200,484530012000,geocoder
C17-2025-0031,48453000401,484530004010,geocoder
C17-2025-0067,48453001101,484530011010,geocoder
C17-2025-0119,48453000902,484530009020,geocoder
C17-2026-0003,48453001200,484530012000,geocoder
C17-99-0003,48453001200,484530012000,geocoder
C17-99-0005,48453001200,484530012000,geocoder
C2-66-001(RCA),48453002422,484530024220,geocoder
C2A-74-002,48453002500,484530025000,geocoder
C2A-78-003,48453002313,484530023130,geocoder
C2A-81-004,48453002448,484530024480,geocoder
C2A-81-004(RCA),48453002448,484530024480,geocoder
C814-00-2063.04,48453002219,484530022190,geocoder
C814-00-2063.06,48453002219,484530022190,geocoder
C814-00-2063.08,48453002219,484530022190,geocoder
C814-00-2063.09,48453002219,484530022190,geocoder
C814-00-2063.10,48453002219,484530022190,geocoder
C814-00-2063.12,48453002219,484530022190,geocoder
C814-00-2222,48453001912,484530019120,geocoder
C814-01-0038.03,48453042100,484530421000,geocoder
C814-01-0096,48453032600,484530326000,geocoder
C814-01-0096(RCT),48453032600,484530326000,geocoder
C814-03-0079,48453000308,484530003080,geocoder
C814-04-0055.04.SH,48453000308,484530003080,geocoder
C814-04-0144,48453001200,484530012000,geocoder
C814-05-0056,48453000401,484530004010,geocoder
C814-05-0069.01,48453002453,484530024530,geocoder
C814-05-0099,48453042200,484530422000,geocoder
C814-06-0068,48453000401,484530004010,geocoder
C814-06-0106,48453001311,484530013110,geocoder
C814-06-0106.01,48453001311,484530013110,geocoder
C814-06-0106.02,48453001311,484530013110,geocoder
C814-06-0106.03,48453001311,484530013110,geocoder
C814-06-0109.03,48453002304,484530023040,geocoder
C814-06-0175,48453000401,484530004010,geocoder
C814-06-0175.01,48453000401,484530004010,geocoder
C814-06-0175.02,48453000401,484530004010,geocoder
C814-06-0175.03,48453000401,484530004010,geocoder
C814-06-0175.04,48453000401,484530004010,geocoder
C814-06-0175.05,48453000401,484530004010,geocoder
C814-06-0175.06,48453000401,484530004010,geocoder
C814-06-0175.07,48453000401,484530004010,geocoder
C814-06-0202,48453001912,484530019120,geocoder
C814-2007-0009,48453001920,484530019200,geocoder
C814-2007-0009.01,48453001920,484530019200,geocoder
C814-2007-0009.02,48453001920,484530019200,geocoder
C814-2007-0163,48453035800,484530358000,geocoder
C814-2008-0016,48453032200,484530322000,geocoder
C814-2008-0087,48453002304,484530023040,geocoder
C814-2008-0087.01,48453002304,484530023040,geocoder
C814-2008-0087.02,48453002304,484530023040,geocoder
C814-2008-0113,48453000401,484530004010,geocoder
C814-2008-0136,48453042200,484530422000,geocoder
C814-2008-0136.01,48453042200,484530422000,geocoder
C814-2008-0136.02,48453042200,484530422000,geocoder
C814-2008-0145,48453001311,484530013110,geocoder
C814-2008-0145.01,48453001311,484530013110,geocoder
C814-2008-0146,48453043900,484530439000,geocoder
C814-2008-0146.01,48453043900,484530439000,geocoder
C814-2008-0146.02,48453043900,484530439000,geocoder
C814-2008-0165,48453001401,484530014010,geocoder
C814-2008-0165.01,48453001401,484530014010,geocoder
C814-2009-0094,48453002219,484530022190,geocoder
C814-2009-0094.01,48453002219,484530022190,geocoder
C814-2009-0094.02,48453002219,484530022190,geocoder
C814-2009-0094.03,48453002219,484530022190,geocoder
C814-2009-0139,48453030700,484530307000,geocoder
C814-2009-0139.01,48453030700,484530307000,geocoder
C814-2009-0139.02,48453030700,484530307000,geocoder
C814-2009-0139.03,48453030700,484530307000,geocoder
C814-2009-0139.04,48453030700,484530307000,geocoder
C814-2012-0055,48453033000,484530330000,geocoder
C814-2012-0055(RCT),48453033000,484530330000,geocoder
C814-2012-0055.01,48453033000,484530330000,geocoder
C814-2012-0055.02,48453033000,484530330000,geocoder
C814-2012-0071,48453001311,484530013110,geocoder
C814-2012-0085,48453002407,484530024070,geocoder
C814-2012-0085.01,48453002407,484530024070,geocoder
C814-2012-0085.02,48453002407,484530024070,geocoder
C814-2012-0128.01.SH,48453002111,484530021110,geocoder
C814-2012-0128.02.SH,48453002111,484530021110,geocoder
C814-2012-0128.03.SH,48453002111,484530021110,geocoder
C814-2012-0128.SH,48453002111,484530021110,geocoder
C814-2012-0152.06,48453002432,484530024320,geocoder
C814-2012-0160,48453001309,484530013090,geocoder
C814-2012-0160.01,48453001309,484530013090,geocoder
C814-2012-0163,48453002450,484530024500,geocoder
C814-2012-0163.01,48453002450,484530024500,geocoder
C814-2014-0083,48453002434,484530024340,geocoder
C814-2014-0083.01,48453002434,484530024340,geocoder
C814-2014-0110.01.SH,48453002222,484530022220,geocoder
C814-2014-0110.02.SH,48453002222,484530022220,geocoder
C814-2014-0110.SH,48453002222,484530022220,geocoder
C814-2014-0120,48453032300,484530323000,geocoder
C814-2015-0074,48453000101,484530001010,geocoder
C814-2017-0001,48453001311,484530013110,geocoder
C814-2017-0024,48453030700,484530307000,geocoder
C814-2017-0024.01,48453030700,484530307000,geocoder
C814-2018-0121,48453001309,484530013090,geocoder
C814-2018-0122,48453002450,484530024500,geocoder
C814-2018-0122.01,48453002450,484530024500,geocoder
C814-2018-0122.02,48453002450,484530024500,geocoder
C814-2018-0122.03,48453002450,484530024500,geocoder
C814-2018-0154,48453002216,484530022160,geocoder
C814-2020-0104,48453002111,484530021110,geocoder
C814-2020-0132,48453000700,484530007000,geocoder
C814-2021-0099,48453001922,484530019220,geocoder
C814-2021-0175,48453001311,484530013110,geocoder
C814-2022-0095,48453001310,484530013100,geocoder
C814-2023-0027,48453001401,484530014010,geocoder
C814-2023-0057,48453001401,484530014010,geocoder
C814-2024-0001,48453001311,484530013110,geocoder
C814-2025-0001,48453001401,484530014010,geocoder
C814-2025-0111,48453002304,484530023040,geocoder
C814-82-006.01(83),48453001200,484530012000,geocoder
C814-82-006.02(83),48453001200,484530012000,geocoder
C814-86-009.12,48453001911,484530019110,geocoder
