pid,year,pcat,lr,diff,adaptive_ens,actual
0205520805,2021,O,0.0041,0.08477,0.010634,0.0
0412101708,2021,A,0.01404,0.29723,0.024518,0.0
0440050117,2021,A,0.01396,0.28465,0.023976,0.0
0207080505,2021,XV,0.02179,0.00081,0.001355,0.0
0244200578,2021,B,0.29333,0.10112,0.192612,0.0
0245301804,2021,A,0.01397,0.51776,0.03261,0.0
0159470132,2021,XV,0.01007,0.01302,0.012943,0.0
0113060117,2021,B,0.29535,0.00132,0.141278,0.0
R530315,2021,A,0.01407,0.09862,0.017198,0.0
0240240518,2021,A,0.01405,0.19992,0.020927,0.0
R150937,2021,,0.04998,0.13691,0.063889,0.0
0417200319,2021,A,0.01404,0.20754,0.0212,0.0
0410120606,2021,A,0.01408,0.10036,0.017272,0.0
0306521116,2021,A,0.01397,0.39798,0.028178,0.0
0143440322,2021,A,0.01405,0.1227,0.01807,0.0
0137500818,2021,A,0.01407,0.10091,0.017283,0.0
0332061005,2021,A,0.01399,0.1875,0.02041,0.0
0236091044,2021,A,0.01404,0.10058,0.017242,0.0
0116081506,2021,A,0.01416,0.21007,0.021409,0.0
0410280203,2021,A,0.01405,0.39055,0.027981,0.0
0412400103,2021,A,0.01407,0.10312,0.017365,0.0
0246180513,2021,A,0.01406,0.29993,0.024637,0.0
0307050810,2021,F1,0.00481,0.10051,0.10051,0.0
0270200806,2021,A,0.014,0.00179,0.013548,0.0
0234070917,2021,A,0.01406,0.19482,0.020748,0.0
0239480605,2021,A,0.01394,0.19052,0.020473,0.0
0100081312,2021,XV,0.49889,0.00088,0.013828,0.0
0236091020,2021,A,0.01407,0.38856,0.027926,0.0
0105150313,2021,A,0.01421,0.19769,0.020999,0.0
0422210902,2021,A,0.01402,0.00081,0.013531,0.0
0231110311,2021,A,0.01401,0.39189,0.027992,0.0
0252400907,2021,A,0.01396,0.49408,0.031724,0.0
0119000418,2021,F1,0.17992,0.21031,0.21031,0.0
0164010204,2021,A,0.01404,0.2796,0.023866,0.0
0404480810,2021,A,0.01404,0.10039,0.017235,0.0
0266180902,2021,A,0.01403,0.20032,0.020923,0.0
0226040622,2021,A,0.01413,0.31696,0.025335,0.0
0316030102,2021,XV,0.02171,0.00079,0.001334,0.0
0326431117,2021,A,0.01395,0.10037,0.017148,0.0
0264181822,2021,A,0.01404,0.02591,0.014479,0.0
0328180528,2021,A,0.01396,0.10056,0.017164,0.0
0413070435,2021,XV,0.0387,0.00079,0.001776,0.0
0209720101,2021,A,0.00588,0.00078,0.005691,0.0
0152600211,2021,C1,0.08879,0.50443,0.291207,0.0
0225670205,2021,A,0.01395,0.1004,0.017149,0.0
0416301136,2021,A,0.01403,0.0363,0.014854,0.0
0334330106,2021,A,0.01397,0.23359,0.022096,0.0
0139440248,2021,A,0.01409,0.0008,0.013598,0.0
0417100714,2021,A,0.01402,0.01125,0.013918,0.0
0434070852,2021,A,0.01398,0.10716,0.017428,0.0
0410600104,2021,A,0.01406,0.19977,0.020931,0.0
0449230413,2021,D1,0.02459,0.02275,0.02459,0.0
0117090105,2021,A,0.01414,0.2534,0.022993,0.0
0404070212,2021,A,0.01407,0.12161,0.018049,0.0
0448180108,2021,A,0.01406,0.20045,0.020956,0.0
0218060305,2021,A,0.91395,0.99365,0.916899,0.0
0428250350,2021,A,0.0,0.00084,3.1e-05,0.0
0274200702,2021,A,0.01401,0.27767,0.023765,0.0
0424481077,2021,A,0.01406,0.29892,0.0246,0.0
0413110239,2021,A,0.01406,0.10061,0.017262,0.0
0308140110,2021,A,0.01402,0.00127,0.013548,0.0
0238081510,2021,A,0.01408,0.28749,0.024196,0.0
0203040311,2021,A,0.01416,0.18852,0.020611,0.0
0206150706,2021,A,0.01406,0.16202,0.019535,0.0
0278180101,2021,A,0.014,0.20003,0.020883,0.0
0117480212,2021,A,0.0141,0.10092,0.017312,0.0
0239170215,2021,A,0.01402,0.20162,0.020961,0.0
0245130425,2021,A,0.01407,0.3122,0.025101,0.0
0219160912,2021,A,0.01818,0.00079,0.017537,0.0
0428210210,2021,A,0.01402,0.10039,0.017216,0.0
0421110429,2021,A,0.01406,0.30258,0.024735,0.0
0436091216,2021,A,0.01397,0.00128,0.0135,0.0
0245430306,2021,A,0.01395,0.19989,0.02083,0.0
R402954,2021,A,0.01411,0.29955,0.024671,0.0
0424400611,2021,A,0.01409,0.10045,0.017285,0.0
0416180510,2021,B,0.39391,0.0008,0.18792,0.0
0345520105,2021,A,0.00589,0.00748,0.005949,0.0
0141580402,2021,C1,0.08883,0.00095,0.046032,0.0
0142090166,2021,A,0.01413,0.2,0.021007,0.0
0334031903,2021,A,0.01395,0.05452,0.015451,0.0
0223300712,2021,A,0.01405,0.2,0.02093,0.0
0412180126,2021,A,0.01406,0.11449,0.017776,0.0
0274231410,2021,A,0.01401,0.3768,0.027433,0.0
0419280207,2021,B,0.29378,0.69709,0.505114,0.0
0423110102,2021,A,0.01401,0.2,0.020892,0.0
0222280310,2021,B,0.29415,0.39878,0.348976,0.0
0145400209,2021,A,0.01406,0.14931,0.019064,0.0
0246160106,2021,A,0.01405,0.0635,0.01588,0.0
0418230707,2021,A,0.01406,0.05533,0.015587,0.0
0310080402,2021,C1,0.03227,0.21085,0.119238,0.0
0216010701,2021,A,0.01415,0.24171,0.02257,0.0
0225171007,2021,A,0.01405,0.20014,0.020935,0.0
0418271152,2021,A,0.01402,0.50226,0.032085,0.0
0150150218,2021,A,0.0,0.00082,3e-05,0.0
0231110508,2021,A,0.01405,0.49458,0.03183,0.0
0402210501,2021,A,0.01407,0.20047,0.020967,0.0
0152600132,2021,A,0.06928,0.22292,0.074965,0.0
0340100323,2021,O,0.01564,0.00111,0.014463,0.0
0343260132,2021,A,0.01402,0.04482,0.01516,0.0
0110370144,2021,C1,0.47634,0.00085,0.244776,0.0
0256431214,2021,A,0.01891,0.10024,0.021919,0.0
0264161104,2021,A,0.01402,0.30127,0.024648,0.0
0247480307,2021,A,0.01393,0.29962,0.024501,0.0
0336100607,2021,A,0.014,0.29515,0.024403,0.0
0266060419,2021,A,0.01401,0.04829,0.015278,0.0
0432300206,2021,A,0.01406,0.20011,0.020944,0.0
0217221016,2021,A,0.01406,0.30012,0.024644,0.0
0135040509,2021,A,0.01419,0.20151,0.021121,0.0
0252162101,2021,A,0.01835,0.00078,0.0177,0.0
0147130333,2021,A,0.01409,0.09869,0.01722,0.0
0156050702,2021,A,0.01406,0.20322,0.021059,0.0
0239130907,2021,A,0.01405,0.58705,0.035251,0.0
0422212032,2021,A,0.01401,0.00081,0.013522,0.0
0270230308,2021,A,0.01401,0.19969,0.02088,0.0
0129360809,2021,A,0.01408,0.00093,0.013593,0.0
0418100231,2021,B,0.29382,0.21166,0.250768,0.0
0413160309,2021,A,0.01403,0.48482,0.031449,0.0
0418341101,2021,,0.00966,0.07478,0.020079,0.0
0231050115,2021,A,0.01419,0.19687,0.020949,0.0
0205230225,2021,A,0.01406,0.01394,0.014056,0.0
0164110205,2021,A,0.01409,0.2037,0.021106,0.0
0270201111,2021,A,0.01399,0.30055,0.024593,0.0
0424500736,2021,A,0.01407,0.16268,0.019569,0.0
0445090401,2021,A,0.01404,0.10043,0.017236,0.0
0243260708,2021,A,0.01403,0.10037,0.017225,0.0
0164031401,2021,F1,0.00557,0.00094,0.00094,0.0
0158030905,2021,A,0.01411,0.44101,0.029905,0.0
0424360214,2021,A,0.01403,0.46783,0.030821,0.0
R096333,2021,A,0.01405,0.38828,0.027897,0.0
0135040136,2021,A,0.01406,0.19904,0.020904,0.0
0211400404,2021,A,0.01396,0.29973,0.024533,0.0
0208090307,2021,XV,0.998,0.00118,0.027097,0.0
0422480917,2021,A,0.01406,0.19966,0.020927,0.0
0412301344,2021,A,0.01415,0.00127,0.013673,0.0
0266030245,2021,C1,0.00468,0.10076,0.051471,0.0
0233101002,2021,A,0.01406,0.40226,0.028423,0.0
0418550102,2021,A,0.0141,0.18602,0.020461,0.0
0410280515,2021,B,0.29395,0.26344,0.277963,0.0
0424360531,2021,A,0.01402,0.49658,0.031875,0.0
0212030108,2021,XV,0.38387,0.00085,0.010809,0.0
0113010617,2021,A,0.01426,0.20207,0.021209,0.0
0240210307,2021,A,0.01403,0.39902,0.028275,0.0
0110050801,2021,A,0.01415,0.32734,0.025738,0.0
0133380351,2021,A,0.01407,0.39872,0.028302,0.0
0205011101,2021,,0.0,0.19874,0.031798,0.0
0143500117,2021,A,0.01404,0.19911,0.020888,0.0
0311160124,2021,A,0.01395,0.00237,0.013522,0.0
0401020414,2021,A,0.0142,0.39577,0.028318,0.0
0215220811,2021,A,0.01399,0.29929,0.024546,0.0
0418300803,2021,A,0.01402,0.29934,0.024577,0.0
0254160207,2021,A,0.01403,0.19992,0.020908,0.0
0128020705,2021,A,0.01411,0.29959,0.024673,0.0
0262081506,2021,A,0.01401,0.19984,0.020886,0.0
0424170701,2021,A,0.01397,0.20633,0.021087,0.0
0226070205,2021,F1,0.00493,0.2002,0.2002,0.0
0109041101,2021,,0.04998,0.19997,0.073978,0.0
0443031405,2021,A,0.01394,0.10046,0.017141,0.0
R411650,2021,,0.04998,0.00112,0.042162,0.0
0104070909,2021,A,0.0142,0.13401,0.018633,0.0
0432400106,2021,A,0.01408,0.20146,0.021013,0.0
0324010412,2021,A,0.01415,0.29789,0.024648,0.0
0416110743,2021,A,0.00591,0.00079,0.005721,0.0
0100050305,2021,F1,0.18029,0.30258,0.30258,0.0
0434280257,2021,C1,0.00466,0.21495,0.107071,0.0
0422530227,2021,A,0.01408,0.3904,0.028004,0.0
0217220408,2021,A,0.01406,0.29969,0.024628,0.0
0221080805,2021,A,0.01421,0.1004,0.017399,0.0
0211401114,2021,C1,0.00466,0.29971,0.148349,0.0
R065284,2021,A,0.01459,0.10274,0.017852,0.0
0424251224,2021,XV,0.0101,0.09966,0.097331,0.0
0214000309,2021,XV,0.01008,0.00536,0.005483,0.0
0234111209,2021,A,0.01406,0.18407,0.02035,0.0
0220180617,2021,A,0.01405,0.10052,0.017249,0.0
0240170218,2021,A,0.014,0.30179,0.024648,0.0
0402550510,2021,A,0.0059,0.09349,0.009141,0.0
0102090132,2021,A,0.01419,0.20008,0.021068,0.0
0147480149,2021,A,0.01404,0.2142,0.021446,0.0
0405050226,2021,A,0.01399,0.3991,0.028239,0.0
0304521417,2021,A,0.01395,0.29739,0.024437,0.0
0414360620,2021,A,0.01405,0.4834,0.031416,0.0
0219400520,2021,A,0.01399,0.29955,0.024556,0.0
0418381456,2021,A,0.01403,0.19949,0.020892,0.0
0172190412,2021,A,0.0,0.00628,0.000232,0.0
0266102524,2021,A,0.01401,0.5235,0.032861,0.0
0135500306,2021,C1,0.0,0.10027,0.048831,0.0
0247281811,2021,C1,0.00468,0.20067,0.100127,0.0
0428300705,2021,A,0.01404,0.59543,0.035551,0.0
0322010241,2021,A,0.01403,0.09999,0.017211,0.0
0334031815,2021,A,0.01395,0.29901,0.024497,0.0
0208181501,2021,,0.04998,0.00127,0.042186,0.0
0412130601,2021,A,0.01408,0.40887,0.028687,0.0
0406300436,2021,F1,0.18023,0.55908,0.55908,0.0
0156550405,2021,A,0.01409,0.39837,0.028308,0.0
0141300307,2021,A,0.01417,0.10039,0.01736,0.0
0133110207,2021,A,0.01435,0.19824,0.021154,0.0
0415121207,2021,A,0.01403,0.00172,0.013575,0.0
0239170522,2021,A,0.01403,0.19609,0.020766,0.0
0217164202,2021,O,0.00301,0.00097,0.002845,0.0
0117400106,2021,A,0.01412,0.19839,0.020938,0.0
0264362534,2021,A,0.01396,0.18433,0.020264,0.0
0434070517,2021,A,0.01399,0.29967,0.02456,0.0
0233130508,2021,A,0.01407,0.17896,0.020171,0.0
0274201508,2021,A,0.01404,0.29963,0.024607,0.0
0272200803,2021,A,0.01402,0.27703,0.023751,0.0
0166440509,2021,A,0.01427,0.37624,0.027663,0.0
0308521302,2021,A,0.01396,0.34109,0.026064,0.0
0414180402,2021,A,0.01402,0.19412,0.020684,0.0
0428230320,2021,A,0.01401,0.10047,0.017209,0.0
0428480118,2021,A,0.01408,0.19988,0.020955,0.0
0434130211,2021,A,0.01403,0.10013,0.017216,0.0
0222170904,2021,A,0.01408,0.12519,0.018191,0.0
R359437,2021,A,0.01397,0.10106,0.017192,0.0
0131360801,2021,A,0.00589,0.10037,0.009386,0.0
0272230508,2021,A,0.014,0.28241,0.023931,0.0
0248120702,2021,B,0.29394,0.29958,0.296895,0.0
0426441140,2021,A,0.01407,0.39967,0.028337,0.0
0413070412,2021,XV,0.0387,0.00085,0.001834,0.0
0425010708,2021,A,0.014,0.39634,0.028147,0.0
0243460308,2021,A,0.01399,0.10046,0.017189,0.0
0210150509,2021,XV,0.38382,0.00084,0.010797,0.0
0243130807,2021,B,0.29402,0.29799,0.2961,0.0
R056472,2021,A,0.26247,0.10166,0.25652,0.0
0430300307,2021,A,0.01407,0.00414,0.013703,0.0
R067144,2021,,0.04998,0.39911,0.105841,0.0
0221330431,2021,A,0.01401,0.10061,0.017214,0.0
0247460304,2021,A,0.01396,0.10047,0.017161,0.0
0221360602,2021,A,0.01396,0.20346,0.020972,0.0
0418380119,2021,A,0.01409,0.22272,0.021809,0.0
R417364,2021,A,0.01405,0.2032,0.021049,0.0
R570564,2021,,0.04998,0.20233,0.074356,0.0
0246230605,2021,F1,0.00492,0.10041,0.10041,0.0
0223201106,2021,A,0.01404,0.39958,0.028305,0.0
0205150113,2021,A,0.01409,0.20027,0.020979,0.0
0422121103,2021,A,0.01401,0.2992,0.024562,0.0
0215020404,2021,B,0.29683,0.30208,0.299581,0.0
0232061405,2021,A,0.01411,0.19959,0.020973,0.0
0272281168,2021,A,0.01396,0.19985,0.020838,0.0
0219080301,2021,B,0.29491,0.39334,0.346487,0.0
0418010213,2021,A,0.01402,0.0999,0.017198,0.0
0166480529,2021,A,0.01425,0.39855,0.028469,0.0
0424000809,2021,A,0.01401,0.19937,0.020868,0.0
0141051001,2021,A,0.01423,0.29905,0.024768,0.0
0336520125,2021,A,0.01396,0.10046,0.017161,0.0
0205522102,2021,O,0.0041,0.19963,0.019938,0.0
0143580851,2021,A,0.01409,0.00095,0.013604,0.0
0252261018,2021,A,0.01402,0.30326,0.024722,0.0
0257060612,2021,A,0.01406,0.28703,0.02416,0.0
0238020437,2021,A,0.01413,0.10121,0.017352,0.0
0221010120,2021,A,0.01411,0.29957,0.024672,0.0
0436281315,2021,A,0.01396,0.2928,0.024277,0.0
0274181310,2021,A,0.014,0.29819,0.024515,0.0
0440250545,2021,A,0.01395,0.10267,0.017233,0.0
0334330503,2021,A,0.01397,0.35797,0.026698,0.0
0214230408,2021,A,0.01409,0.00083,0.013599,0.0
0170210708,2021,A,0.01404,0.29254,0.024345,0.0
0205101525,2021,F1,0.0048,0.19654,0.19654,0.0
R471192,2021,A,0.014,0.00189,0.013552,0.0
0414401110,2021,A,0.01407,0.05881,0.015725,0.0
0241280402,2021,A,0.01393,0.18718,0.02034,0.0
0426210409,2021,A,0.0,0.09875,0.003654,0.0
0334032412,2021,A,0.01396,0.00435,0.013604,0.0
0238020611,2021,A,0.0141,0.19972,0.020968,0.0
R066261,2021,A,0.01417,0.19995,0.021044,0.0
0102010708,2021,B,0.35931,0.00078,0.17144,0.0
0168231314,2021,A,0.01405,0.29987,0.024625,0.0
0318181134,2021,A,0.01396,0.39167,0.027935,0.0
0211400313,2021,A,0.01395,0.0009,0.013467,0.0
0166230305,2021,A,0.01406,0.19085,0.020601,0.0
R417429,2021,A,0.01403,0.00089,0.013544,0.0
0423140611,2021,A,0.01397,0.19999,0.020853,0.0
0443070220,2021,A,0.01407,0.37948,0.02759,0.0
0417130816,2021,B,0.29357,0.80032,0.559107,0.0
0110671001,2021,,0.04998,0.01047,0.043658,0.0
0209160207,2021,XV,0.49917,0.00079,0.013748,0.0
0331310403,2021,A,0.01402,0.00376,0.01364,0.0
0326001018,2021,A,0.01401,0.25245,0.022832,0.0
0266200402,2021,F1,0.00497,0.00138,0.00138,0.0
0430020407,2021,XV,0.01007,0.00148,0.001703,0.0
0264100806,2021,A,0.01401,0.37139,0.027233,0.0
0445070314,2021,XV,0.05207,0.00081,0.002143,0.0
0211091403,2021,A,0.01409,0.21466,0.021511,0.0
0401070407,2021,A,0.01422,0.30505,0.024981,0.0
0232061412,2021,A,0.01404,0.29668,0.024498,0.0
R341169,2021,,0.04998,0.00099,0.042142,0.0
0162030429,2021,A,0.01411,0.10059,0.01731,0.0
0336100501,2021,O,0.01565,0.10466,0.02286,0.0
0215620108,2021,C1,0.08883,0.00289,0.046977,0.0
0224220348,2021,A,0.01409,0.35464,0.02669,0.0
0220171005,2021,A,0.01407,0.19775,0.020866,0.0
0414270235,2021,A,0.01402,0.69577,0.039245,0.0
R580326,2021,,0.16882,0.19734,0.173383,0.0
0101010406,2021,A,0.01421,0.10042,0.0174,0.0
0258430134,2021,O,0.0041,0.19909,0.019894,0.0
0412130127,2021,,0.00966,0.20009,0.040129,0.0
0320060832,2021,A,0.01399,0.21308,0.021356,0.0
0410090528,2021,B,0.2932,0.64618,0.478162,0.0
0209191725,2021,,0.04998,0.18329,0.07131,0.0
0164580705,2021,A,0.01408,0.29979,0.024651,0.0
0419280602,2021,A,0.01401,0.10205,0.017267,0.0
0405080228,2021,B,0.29414,0.58459,0.446336,0.0
0247460108,2021,A,0.01393,0.10027,0.017125,0.0
0412600205,2021,A,0.01407,0.2,0.020949,0.0
0136030120,2021,B,0.29446,0.39908,0.349281,0.0
0270000624,2021,A,0.014,0.0008,0.013512,0.0
0168130709,2021,A,0.01405,0.37506,0.027407,0.0
0436010302,2021,A,0.01397,0.10025,0.017162,0.0
0241360464,2021,C1,0.08879,0.09853,0.093533,0.0
0418301912,2021,A,0.01403,0.30093,0.024645,0.0
0424360713,2021,A,0.01403,0.00096,0.013546,0.0
0415080106,2021,A,0.01411,0.00079,0.013617,0.0
0205230115,2021,A,0.01403,0.32312,0.025466,0.0
0219050105,2021,F1,0.18008,0.60757,0.60757,0.0
0328460448,2021,A,0.01397,0.29808,0.024482,0.0
0428500141,2021,A,0.01407,0.29889,0.024608,0.0
0229150142,2021,F1,0.00517,0.00083,0.00083,0.0
0127090314,2021,A,0.01453,0.29107,0.024762,0.0
0434360604,2021,A,0.01407,0.2585,0.023114,0.0
0418231030,2021,A,0.01404,0.3981,0.02825,0.0
0260360208,2021,A,0.0059,0.00081,0.005712,0.0
0162050909,2021,A,0.01407,0.26661,0.023414,0.0
R538807,2021,D1,0.00582,0.00093,0.00582,0.0
0211280125,2021,C1,0.0888,0.30423,0.193714,0.0
0308041444,2021,B,0.29358,0.20003,0.24456,0.0
0239130514,2021,A,0.01403,0.07444,0.016265,0.0
0105160319,2021,B,0.29419,0.29971,0.297082,0.0
0328180215,2021,A,0.01393,0.24732,0.022565,0.0
0245130211,2021,A,0.01404,0.29988,0.024616,0.0
0416261517,2021,A,0.01402,0.29922,0.024572,0.0
R068794,2021,A,0.014,0.20004,0.020883,0.0
0336031511,2021,A,0.01394,0.1714,0.019766,0.0
0428500207,2021,A,0.01404,0.10042,0.017236,0.0
0201091012,2021,F1,0.18033,0.11594,0.11594,0.0
0162070209,2021,A,0.01406,0.19983,0.020933,0.0
R352764,2021,,0.04998,0.17345,0.069735,0.0
0258300804,2021,A,0.01398,0.19999,0.020862,0.0
0310261210,2021,A,0.00803,0.20106,0.015172,0.0
0430300508,2021,A,0.01405,0.09429,0.017019,0.0
0414380524,2021,A,0.01404,0.29944,0.0246,0.0
0150010515,2021,A,0.01405,0.00164,0.013591,0.0
0101500502,2021,A,0.01414,0.20016,0.021023,0.0
0241331135,2021,A,0.01398,0.18499,0.020307,0.0
0212150238,2021,F1,0.18031,0.29948,0.29948,0.0
0338101310,2021,A,0.014,0.19971,0.020871,0.0
0245302202,2021,A,0.01399,0.36463,0.026964,0.0
0205260606,2021,A,0.01398,0.29878,0.024518,0.0
0409120637,2021,A,0.01404,0.20233,0.021007,0.0
0239261409,2021,A,0.01395,0.21538,0.021403,0.0
0426010243,2021,A,0.014,0.00086,0.013514,0.0
0262080227,2021,A,0.01404,0.49845,0.031963,0.0
0113360611,2021,C1,0.00466,0.00116,0.002956,0.0
0326180301,2021,A,0.01395,0.2012,0.020878,0.0
0236030409,2021,A,0.01408,0.19981,0.020952,0.0
0406400406,2021,A,0.0,0.00109,4e-05,0.0
0438251114,2021,A,0.01397,0.17327,0.019864,0.0
0420340314,2021,A,0.01399,0.29724,0.02447,0.0
0219130905,2021,,0.37393,0.00089,0.314244,0.0
0250200902,2021,A,0.0,0.0008,3e-05,0.0
0116000513,2021,A,0.01435,0.20276,0.021321,0.0
0245140908,2021,A,0.01405,0.14407,0.018861,0.0
0234070320,2021,A,0.01406,0.10062,0.017263,0.0
0436340212,2021,A,0.0141,0.49723,0.031976,0.0
0237431811,2021,A,0.01397,0.26516,0.023264,0.0
0241260917,2021,O,0.003,0.21254,0.019973,0.0
0426530144,2021,A,0.01407,0.20791,0.021242,0.0
0304160502,2021,A,0.01399,0.29987,0.024568,0.0
0239170714,2021,A,0.01404,0.39902,0.028284,0.0
0222120220,2021,A,0.01404,0.19874,0.020874,0.0
0244070710,2021,A,0.01406,0.12064,0.018003,0.0
0162360241,2021,C1,0.00466,0.10055,0.051358,0.0
0221380130,2021,O,0.0041,0.35297,0.032358,0.0
0428530138,2021,A,0.01413,0.29661,0.024582,0.0
0111110918,2021,A,0.01414,0.20009,0.02102,0.0
0262130718,2021,A,0.01398,0.10123,0.017208,0.0
0206100818,2021,A,0.01406,0.22307,0.021793,0.0
0282180903,2021,C1,0.223,0.00082,0.114798,0.0
0164011214,2021,A,0.01402,0.29249,0.024323,0.0
0436012711,2021,A,0.01395,0.10062,0.017157,0.0
0245000314,2021,A,0.01406,0.00866,0.01386,0.0
0248180201,2021,XV,0.38565,0.00085,0.010855,0.0
0418230416,2021,A,0.01404,0.00136,0.013571,0.0
0270200914,2021,A,0.014,0.39025,0.027921,0.0
0111250619,2021,A,0.01408,0.06527,0.015974,0.0
0415670516,2021,A,0.01427,0.30011,0.024846,0.0
0282200507,2021,A,0.01397,0.42632,0.029227,0.0
0105160610,2021,A,0.01407,0.10367,0.017385,0.0
0111070204,2021,A,0.01429,0.10157,0.017519,0.0
0210000201,2021,XV,0.01008,0.0011,0.001333,0.0
0239461303,2021,XV,0.17489,0.20122,0.200535,0.0
0135011501,2021,,0.04998,0.10046,0.058057,0.0
0131380818,2021,A,0.01399,0.39793,0.028196,0.0
0233011108,2021,A,0.01409,0.00098,0.013605,0.0
0103280102,2021,A,0.0,0.00115,4.3e-05,0.0
0230160318,2021,A,0.01409,0.19997,0.020968,0.0
0243210430,2021,C1,0.0888,0.00099,0.046037,0.0
0328460705,2021,A,0.01394,0.0999,0.017121,0.0
0229230207,2021,B,0.39973,0.10055,0.24296,0.0
0307150603,2021,A,0.01401,0.20055,0.020912,0.0
0426050310,2021,A,0.01396,0.19976,0.020835,0.0
0211820201,2021,A,0.01404,0.19987,0.020916,0.0
0201620102,2021,A,0.01408,0.36712,0.027142,0.0
0302020524,2021,A,0.01419,0.10157,0.017423,0.0
0426500707,2021,A,0.01408,0.49733,0.03196,0.0
0107180325,2021,A,0.01399,0.29912,0.02454,0.0
0324010213,2021,A,0.01402,0.20292,0.021009,0.0
0131130146,2021,A,0.01405,0.49752,0.031938,0.0
R86901,2021,,0.04998,0.22973,0.07874,0.0
0250231403,2021,A,0.01406,0.19991,0.020936,0.0
R573084,2021,,0.0,0.1008,0.016128,0.0
0217090808,2021,F1,0.18011,0.2938,0.2938,0.0
0147030372,2021,,0.00966,0.00112,0.008294,0.0
0416440560,2021,A,0.01408,0.20106,0.020998,0.0
0160050540,2021,A,0.01407,0.25667,0.023046,0.0
0306520115,2021,A,0.01397,0.19982,0.020846,0.0
0420480119,2021,A,0.01405,0.00135,0.01358,0.0
0152050123,2021,A,0.01416,0.20133,0.021085,0.0
0418401307,2021,A,0.01412,0.00091,0.013631,0.0
0254260701,2021,,0.04998,0.19967,0.07393,0.0
0220180207,2021,A,0.01407,0.09833,0.017188,0.0
0229070983,2021,A,0.01407,0.30597,0.02487,0.0
0152151328,2021,A,0.0,0.10035,0.003713,0.0
0414270341,2021,A,0.01404,0.2988,0.024576,0.0
0416400697,2021,A,0.01406,0.19694,0.020827,0.0
0334360215,2021,A,0.01397,0.1004,0.017168,0.0
0221080930,2021,A,0.01405,0.3783,0.027527,0.0
0239400602,2021,A,0.01398,0.10005,0.017165,0.0
0215131301,2021,,0.04998,0.20004,0.07399,0.0
0447250227,2021,A,0.01397,0.1014,0.017205,0.0
0220200136,2021,A,0.01406,0.00083,0.01357,0.0
0266360901,2021,A,0.01395,0.01673,0.014053,0.0
0262361017,2021,A,0.01396,0.14666,0.01887,0.0
0419270107,2021,B,0.29375,0.30298,0.298587,0.0
R066625,2021,A,0.34226,0.00082,0.329627,0.0
0306520320,2021,A,0.01396,0.01418,0.013968,0.0
0434130308,2021,A,0.01399,0.10036,0.017186,0.0
0306550320,2021,A,0.01392,0.25891,0.022985,0.0
0264031001,2021,A,0.0,0.10033,0.003712,0.0
0440010602,2021,C1,0.08878,0.10017,0.094327,0.0
0111030123,2021,B,0.29507,0.19985,0.245175,0.0
0142020209,2021,A,0.01416,0.39848,0.02838,0.0
0205570824,2021,O,0.003,0.00835,0.003433,0.0
0135340806,2021,A,0.01405,0.20954,0.021283,0.0
0111030419,2021,F1,0.00481,0.00081,0.00081,0.0
0215330537,2021,A,0.014,0.00082,0.013512,0.0
0320160808,2021,A,0.01395,0.10115,0.017176,0.0
0145440608,2021,A,0.01401,0.26174,0.023176,0.0
0247140803,2021,A,0.01403,0.00299,0.013622,0.0
0221050912,2021,A,0.01422,0.10023,0.017402,0.0
0237431215,2021,A,0.01401,0.10384,0.017334,0.0
0233550315,2021,A,0.01394,0.20003,0.020825,0.0
0430110652,2021,A,0.01398,0.49845,0.031905,0.0
0142270905,2021,A,0.0141,0.48977,0.0317,0.0
0338001504,2021,C1,0.08879,0.00281,0.046918,0.0
0223300115,2021,A,0.01408,0.20107,0.020999,0.0
0330400813,2021,A,0.01396,0.29977,0.024535,0.0
0164071221,2021,A,0.01402,0.10138,0.017252,0.0
0104040625,2021,A,0.01409,0.19997,0.020968,0.0
0164030530,2021,B,0.29369,0.27313,0.282917,0.0
0412280117,2021,A,0.01412,0.1006,0.01732,0.0
R070607,2021,A,0.01409,0.41348,0.028867,0.0
0201550402,2021,A,0.01394,0.22779,0.021852,0.0
0414361102,2021,A,0.01407,0.29777,0.024567,0.0
0143601015,2021,A,0.00589,0.0019,0.005742,0.0
0205101815,2021,A,0.0141,0.37129,0.027316,0.0
0235180406,2021,A,0.01407,0.30044,0.024666,0.0
0218800304,2021,A,0.01479,0.29951,0.025325,0.0
0422210519,2021,A,0.01405,0.39874,0.028284,0.0
0215240309,2021,A,0.01396,0.21198,0.021287,0.0
R075830,2021,,0.04998,0.0603,0.051631,0.0
0426480118,2021,A,0.01408,0.3789,0.027578,0.0
0268180431,2021,A,0.01402,0.10423,0.017358,0.0
0403010237,2021,A,0.01403,0.29931,0.024585,0.0
0443030413,2021,A,0.01394,0.10034,0.017137,0.0
0336000146,2021,A,0.01395,0.38484,0.027673,0.0
0256430306,2021,A,0.01394,0.11789,0.017786,0.0
0164071211,2021,A,0.01407,0.37274,0.027341,0.0
0168150705,2021,A,0.0,0.05812,0.00215,0.0
0202700137,2021,XV,0.8125,0.00086,0.021963,0.0
R486689,2021,B,0.29396,0.29909,0.296648,0.0
0415041104,2021,A,0.01403,0.38767,0.027855,0.0
0312381407,2021,A,0.01396,0.00135,0.013493,0.0
0434190608,2021,A,0.01398,0.11558,0.017739,0.0
0268201015,2021,B,0.29407,0.4721,0.387358,0.0
