parcel_id_10,latitude,longitude
0412101001,30.21717203,-97.78122857
0412101002,30.21724967,-97.78140230
0412101003,30.21740747,-97.78148438
0412101004,30.21752222,-97.78176937
0412101005,30.21767676,-97.78139324
0412101006,30.21747215,-97.78112656
0412101007,30.21740257,-97.78095204
0412101101,30.21781305,-97.78090746
0412101201,30.21670648,-97.78263449
0412101202,30.21651817,-97.78241188
0412101203,30.21633455,-97.78226753
0412101204,30.21621625,-97.78212767
0412101205,30.21620898,-97.78189233
0412101206,30.21599341,-97.78188451
0412101207,30.21574592,-97.78209868
0412101208,30.21591005,-97.78222033
0412101209,30.21602172,-97.78237982
0412101210,30.21615307,-97.78253675
0412101211,30.21614563,-97.78279529
0412101212,30.21629837,-97.78292186
0412101213,30.21654666,-97.78303211
0412101301,30.21680441,-97.78324992
0412101302,30.21720687,-97.78349719
0412101303,30.21724574,-97.78298445
0412101304,30.21704814,-97.78275172
0412101305,30.21692033,-97.78300542
0412101402,30.21731074,-97.78245668
0412101403,30.21749245,-97.78272202
0412101404,30.21770736,-97.78288595
0412101405,30.21768243,-97.78314112
0412101406,30.21765122,-97.78338180
0412101407,30.21759259,-97.78357675
0412101408,30.21752475,-97.78377725
0412101409,30.21764398,-97.78400271
0412101410,30.21763764,-97.78426287
0412101411,30.21736580,-97.78425974
0412101412,30.21718437,-97.78425274
0412101413,30.21713844,-97.78389250
0412101414,30.21696981,-97.78376058
0412101415,30.21669412,-97.78360208
0412101417,30.21668056,-97.78415107
0412101418,30.21650208,-97.78438724
0412101419,30.21647262,-97.78456460
0412101420,30.21642663,-97.78474415
0412101421,30.21627515,-97.78493783
0412101422,30.21659290,-97.78495564
0412101423,30.21677454,-97.78504065
0412101424,30.21690230,-97.78516855
0412101425,30.21709345,-97.78529799
0412101426,30.21685443,-97.78485757
0412101427,30.21685265,-97.78460153
0412101428,30.21701498,-97.78445222
0412101429,30.21749407,-97.78462605
0412101430,30.21739198,-97.78488514
0412101431,30.21744686,-97.78510700
0412101432,30.21749168,-97.78534713
0412101433,30.21742808,-97.78569188
0412101501,30.21457151,-97.78282585
0412101502,30.21415505,-97.78315150
0412101503,30.21430961,-97.78329558
0412101601,30.21615468,-97.78436395
0412101602,30.21587699,-97.78430294
0412101603,30.21574677,-97.78419737
0412101604,30.21557263,-97.78405309
0412101605,30.21541897,-97.78390944
0412101606,30.21525002,-97.78374007
0412101607,30.21508832,-97.78359656
0412101608,30.21499584,-97.78328095
0412101609,30.21484803,-97.78309970
0412101610,30.21453353,-97.78352675
0412101611,30.21469655,-97.78370424
0412101612,30.21484110,-97.78380916
0412101613,30.21493390,-97.78395958
0412101614,30.21499523,-97.78415004
0412101615,30.21503865,-97.78444100
0412101616,30.21526107,-97.78443429
0412101617,30.21552654,-97.78450137
0412101618,30.21539815,-97.78480768
0412101619,30.21524057,-97.78496635
0412101620,30.21545201,-97.78548889
0412101621,30.21561526,-97.78529732
0412101622,30.21569200,-97.78513236
0412101623,30.21572177,-97.78490416
0412101624,30.21581795,-97.78476031
0412101625,30.21592685,-97.78459177
0412101701,30.21596258,-97.78554078
0412101702,30.21584111,-97.78568066
0412101703,30.21573376,-97.78583015
0412101704,30.21554432,-97.78590929
0412101705,30.21568561,-97.78622830
0412101706,30.21578764,-97.78656428
0412101707,30.21594268,-97.78622320
0412101708,30.21605407,-97.78607370
0412101709,30.21622416,-97.78592809
0412101710,30.21640011,-97.78587220
0412101711,30.21663328,-97.78592528
0412101712,30.21676598,-97.78603676
0412101713,30.21687100,-97.78621748
0412101714,30.21701518,-97.78579024
0412101715,30.21683867,-97.78567476
0412101716,30.21667449,-97.78566613
0412101717,30.21650652,-97.78560111
0412101718,30.21636055,-97.78555011
0412101719,30.21621127,-97.78545855
0412101720,30.21604045,-97.78529421
0412101801,30.21727847,-97.78617307
0412101802,30.21726976,-97.78646300
0412101803,30.21718969,-97.78663641
0412101901,30.21889604,-97.78376772
0412102001,30.21932302,-97.78378358
0412102101,30.21938871,-97.78149210
0412102201,30.21864894,-97.78262027
0412102301,30.21776243,-97.78231156
0412102501,30.21823013,-97.78443866
0412102601,30.21896133,-97.78122724
0412102701,30.21828787,-97.78421026
0412102801,30.21841758,-97.78403077
0412102901,30.21841602,-97.78140565
0412103001,30.21628092,-97.78397041
0412103101,30.21951030,-97.78057621
0412110101,30.22354138,-97.79595718
0412110201,30.22325387,-97.79301600
0412110202,30.22352468,-97.79303205
0412110301,30.22317456,-97.79649611
0412110302,30.22322700,-97.79610865
0412110303,30.22294149,-97.79617831
0412110304,30.22266814,-97.79620686
0412110305,30.22286177,-97.79651358
0412110401,30.22353200,-97.79418445
0412110402,30.22319357,-97.79428316
0412110403,30.22295903,-97.79428842
0412110404,30.22276583,-97.79416458
0412110405,30.22259122,-97.79384625
0412110406,30.22297716,-97.79377084
0412110407,30.22347093,-97.79367580
0412110408,30.22323946,-97.79337504
0412110409,30.22300011,-97.79315708
0412110410,30.22272134,-97.79326195
0412110411,30.22250251,-97.79342004
0412110412,30.22229195,-97.79357388
0412110413,30.22212723,-97.79374202
0412110414,30.22198600,-97.79432966
0412110415,30.22109697,-97.79413549
0412110416,30.22130312,-97.79424828
0412110417,30.22143747,-97.79454050
0412110418,30.22155296,-97.79479646
0412110419,30.22168787,-97.79488675
0412110420,30.22171493,-97.79508259
0412110421,30.22183650,-97.79531162
0412110422,30.22187757,-97.79582723
0412110423,30.22213828,-97.79566155
0412110424,30.22234580,-97.79558154
0412110425,30.22264090,-97.79546573
0412110426,30.22284094,-97.79569652
0412110427,30.22299877,-97.79542738
0412110428,30.22322135,-97.79531906
0412110429,30.22350231,-97.79545385
0412110501,30.22234862,-97.79650340
0412110502,30.22236892,-97.79613725
0412110503,30.22204125,-97.79618250
0412110601,30.22156802,-97.79604169
0412110602,30.22140141,-97.79625298
0412110603,30.22120413,-97.79635527
0412110604,30.22103853,-97.79649067
0412110605,30.22082477,-97.79664929
0412110701,30.21954377,-97.79507274
0412110702,30.21973942,-97.79529997
0412110703,30.21980931,-97.79548742
0412110704,30.21990657,-97.79570787
0412110705,30.22000021,-97.79594949
0412110706,30.22005761,-97.79616198
0412110707,30.22020791,-97.79640266
0412110708,30.22040732,-97.79616057
0412110709,30.22061180,-97.79602827
0412110710,30.22077562,-97.79592042
0412110711,30.22093054,-97.79580604
0412110712,30.22105703,-97.79565721
0412110713,30.22138648,-97.79561437
0412110714,30.22108267,-97.79525860
0412110715,30.22102706,-97.79501469
0412110716,30.22094618,-97.79479480
0412110717,30.22075589,-97.79467268
0412110718,30.22066802,-97.79437238
0412110719,30.22023520,-97.79463208
0412110720,30.22037443,-97.79486800
0412110721,30.22052318,-97.79499806
0412110723,30.22038492,-97.79571440
0412110724,30.22029323,-97.79553033
0412110725,30.22015359,-97.79536615
0412110726,30.22005132,-97.79507534
0412110727,30.21994841,-97.79475836
0412110728,30.22062038,-97.79531507
0412110730,30.22075322,-97.79544575
0412110731,30.22065551,-97.79555029
0412110801,30.21990920,-97.79660785
0412110802,30.21977695,-97.79643405
0412110803,30.21967800,-97.79626573
0412110804,30.21951345,-97.79610652
0412110805,30.21946857,-97.79590587
0412110806,30.21929097,-97.79572234
0412110807,30.21919042,-97.79553750
0412110808,30.21916247,-97.79530660
0412110809,30.21882271,-97.79556340
0412110810,30.21908091,-97.79583717
0412110811,30.21918859,-97.79607328
0412110812,30.21923892,-97.79637354
0412110813,30.21928022,-97.79657396
0412110901,30.21844260,-97.79669429
0412110902,30.21859408,-97.79651309
0412110903,30.21885759,-97.79647627
0412110904,30.21855938,-97.79623597
0412110905,30.21841968,-97.79581506
0412111001,30.22343172,-97.79182757
0412111101,30.21973827,-97.79398756
0412111201,30.22171682,-97.78896280
0412111301,30.22040899,-97.78980665
0412120101,30.21933951,-97.79045700
0412120102,30.21928058,-97.79025758
0412120103,30.21912818,-97.79013143
0412120104,30.21907350,-97.78992220
0412120105,30.21896649,-97.78975968
0412120106,30.21885474,-97.78960642
0412120107,30.21873907,-97.78941888
0412120108,30.21869067,-97.78922270
0412120109,30.21857861,-97.78904702
0412120110,30.21853430,-97.78883482
0412120111,30.21839058,-97.78866638
0412120112,30.21826664,-97.78852847
0412120113,30.21819430,-97.78829440
0412120114,30.21814575,-97.78815635
0412120115,30.21808139,-97.78792262
0412120201,30.21986621,-97.79034015
0412120202,30.21991350,-97.79014768
0412120203,30.21988410,-97.78988824
0412120204,30.21994060,-97.78970233
0412120205,30.21998505,-97.78951675
0412120206,30.22002465,-97.78932043
0412120207,30.22007557,-97.78915642
0412120209,30.22018467,-97.78868568
0412120210,30.22018930,-97.78853009
0412120211,30.22033212,-97.78835331
0412120212,30.21973984,-97.78807119
0412120213,30.21957567,-97.78813597
0412120214,30.21941998,-97.78823645
0412120215,30.21927238,-97.78833182
0412120216,30.21910108,-97.78845708
0412120217,30.21881549,-97.78852307
0412120218,30.21900453,-97.78878145
0412120219,30.21907349,-97.78895331
0412120220,30.21913641,-97.78915098
0412120221,30.21925553,-97.78940944
0412120222,30.21942731,-97.78908707
0412120223,30.21941243,-97.78886378
0412120224,30.21943153,-97.78861071
0412120225,30.21975405,-97.78842909
0412120226,30.21991231,-97.78857121
0412120227,30.21976703,-97.78894525
0412120228,30.21974553,-97.78910736
0412120229,30.21969446,-97.78934486
0412120230,30.21961349,-97.78958495
0412120231,30.21935999,-97.78971915
0412120232,30.21949323,-97.78991508
0412120233,30.21963888,-97.79002050
0412120301,30.21859684,-97.78821378
0412120302,30.21877658,-97.78795492
0412120303,30.21894837,-97.78794356
0412120304,30.21908703,-97.78778711
0412120305,30.21924217,-97.78772294
0412120306,30.21937529,-97.78761563
0412120307,30.21950821,-97.78750632
0412120308,30.21931692,-97.78689348
0412120309,30.21931295,-97.78715774
0412120310,30.21921822,-97.78729789
0412120311,30.21905004,-97.78747605
0412120312,30.21891622,-97.78755880
0412120313,30.21877107,-97.78764836
0412120314,30.21860653,-97.78775326
0412120315,30.21840473,-97.78779002
0412120401,30.21911633,-97.78621006
0412120402,30.21894874,-97.78633729
0412120403,30.21892515,-97.78658544
0412120404,30.21903027,-97.78691061
0412120410,30.21799753,-97.78679785
0412120411,30.21806531,-97.78698628
0412120412,30.21819281,-97.78713836
0412120413,30.21826637,-97.78743314
0412120414,30.21860618,-97.78722033
0412120415,30.21849112,-97.78700493
0412120416,30.21836114,-97.78677781
0412120417,30.21838494,-97.78661303
0412120418,30.21864152,-97.78657415
0412120419,30.21878852,-97.78694202
0412120420,30.21879515,-97.78592081
0412120421,30.21851655,-97.78611915
0412120422,30.21828804,-97.78609608
0412120423,30.21817156,-97.78637391
0412120424,30.21786861,-97.78657920
0412120502,30.21828064,-97.78917555
0412120503,30.21796088,-97.78766522
0412120504,30.21783856,-97.78753763
0412120505,30.21775419,-97.78735986
0412120506,30.21775353,-97.78714623
0412120507,30.21764992,-97.78700870
0412120508,30.21754844,-97.78683811
0412120601,30.21615708,-97.79131945
0412120602,30.21629796,-97.79114439
0412120603,30.21635553,-97.79091570
0412120604,30.21639129,-97.79062777
0412120605,30.21649860,-97.79033278
0412120606,30.21656967,-97.79009748
0412120607,30.21679800,-97.79016547
0412120608,30.21778504,-97.79072266
0412120609,30.21666979,-97.79065041
0412120610,30.21665148,-97.79104632
0412120611,30.21695721,-97.79099160
0412120612,30.21711741,-97.79101088
0412120613,30.21728293,-97.79111649
0412120614,30.21742027,-97.79122726
0412120615,30.21757781,-97.79130680
0412120616,30.21782945,-97.79140640
0412120702,30.21631685,-97.78631859
0412120703,30.21631337,-97.78659716
0412120704,30.21620779,-97.78677949
0412120705,30.21595715,-97.78684198
0412120706,30.21613703,-97.78702734
0412120707,30.21612390,-97.78730436
0412120708,30.21631224,-97.78750824
0412120709,30.21642126,-97.78726349
0412120710,30.21643337,-97.78705143
0412120711,30.21651683,-97.78686063
0412120712,30.21659411,-97.78672284
0412120713,30.21674166,-97.78651994
0412120801,30.21782198,-97.78621969
0412120901,30.21498508,-97.78821071
0412120902,30.21502682,-97.78841426
0412120903,30.21513739,-97.78863263
0412120904,30.21505754,-97.78889304
0412120905,30.21500240,-97.78920799
0412120906,30.21712480,-97.78680693
0412120907,30.21698275,-97.78694321
0412120908,30.21694251,-97.78712421
0412120909,30.21689735,-97.78730662
0412120910,30.21675387,-97.78747473
0412120911,30.21665283,-97.78761938
0412120912,30.21651302,-97.78774582
0412120913,30.21660225,-97.78799276
0412120914,30.21639437,-97.78812400
0412120915,30.21639626,-97.78832338
0412120916,30.21628605,-97.78857222
0412120917,30.21603756,-97.78855087
0412120918,30.21589926,-97.78833488
0412120919,30.21591023,-97.78808227
0412120920,30.21610546,-97.78779672
0412120921,30.21580782,-97.78774704
0412120922,30.21575712,-97.78758296
0412120923,30.21546192,-97.78752100
0412120924,30.21541791,-97.78731960
0412120925,30.21542603,-97.78709779
0412121001,30.21378545,-97.78866966
0412121002,30.21398370,-97.78872336
0412121003,30.21414592,-97.78880827
0412121004,30.21435301,-97.78884581
0412121005,30.21461355,-97.78903452
0412121006,30.21453758,-97.78868962
0412121007,30.21457561,-97.78843644
0412121008,30.21452177,-97.78826004
0412121009,30.21411071,-97.78838519
0412121101,30.21468293,-97.78955498
0412121102,30.21433035,-97.78946964
0412121201,30.21499117,-97.78964657
0412121202,30.21492198,-97.79011395
0412121203,30.21493523,-97.79047206
0412121204,30.21503874,-97.79074446
0412121205,30.21544007,-97.79037345
0412121301,30.22009113,-97.78887800
0412130101,30.22203774,-97.80192302
0412130102,30.22302161,-97.79898025
0412130103,30.22289120,-97.79923889
0412130104,30.22264501,-97.79929564
0412130105,30.22250301,-97.79940110
0412130106,30.22248887,-97.79968808
0412130107,30.22242239,-97.79993485
0412130108,30.22243115,-97.80019086
0412130109,30.22222551,-97.80035922
0412130110,30.22213084,-97.80058162
0412130111,30.22208976,-97.80078381
0412130112,30.22191111,-97.80096473
0412130113,30.22177010,-97.80117407
0412130114,30.22167621,-97.80135765
0412130115,30.22157095,-97.80159680
0412130116,30.22146807,-97.80175031
0412130117,30.22129866,-97.80191730
0412130118,30.22111691,-97.80202605
0412130119,30.22108369,-97.80223102
0412130120,30.22096221,-97.80245410
0412130121,30.22088197,-97.80264153
0412130122,30.22070335,-97.80281333
0412130123,30.22058707,-97.80298598
0412130124,30.22046083,-97.80312373
0412130125,30.22027320,-97.80335231
0412130126,30.22009154,-97.80350090
0412130127,30.21933986,-97.80472529
0412130128,30.22000298,-97.80370825
0412130129,30.21994150,-97.80374945
0412130130,30.21978558,-97.80383441
0412130131,30.21973164,-97.80390897
0412130132,30.21964606,-97.80403494
0412130133,30.21959283,-97.80404252
0412130134,30.21948587,-97.80412911
0412130135,30.21941613,-97.80417781
0412130136,30.21922475,-97.80418019
0412130137,30.21916021,-97.80423724
0412130138,30.22214133,-97.80396520
0412130139,30.22224049,-97.80371229
0412130140,30.22230211,-97.80347824
0412130141,30.22247644,-97.80333282
0412130142,30.22263550,-97.80317070
0412130143,30.22284889,-97.80303191
0412130144,30.22318020,-97.80271149
0412130145,30.22326625,-97.80296873
0412130146,30.22340682,-97.80317025
0412130147,30.22349533,-97.80339031
0412130148,30.22359027,-97.80360832
0412130149,30.22376203,-97.80377259
0412130150,30.22386068,-97.80405840
0412130151,30.22373758,-97.80302927
0412130152,30.22359793,-97.80284021
0412130153,30.22369304,-97.80259822
0412130201,30.22368087,-97.79856718
0412130202,30.22348657,-97.79860719
0412130203,30.22332913,-97.79881318
0412130301,30.22300530,-97.79674526
0412130302,30.22309294,-97.79698230
0412130303,30.22317035,-97.79721231
0412130304,30.22323060,-97.79741174
0412130305,30.22342903,-97.79756115
0412130306,30.22368066,-97.79759725
0412130307,30.22349418,-97.79687629
0412130308,30.22325695,-97.79672356
0412130401,30.22319591,-97.79842399
0412130402,30.22344290,-97.79801233
0412130403,30.22314994,-97.79794835
0412130404,30.22307005,-97.79772188
0412130405,30.22289980,-97.79755003
0412130406,30.22274719,-97.79737491
0412130407,30.22261142,-97.79718057
0412130408,30.22251800,-97.79697550
0412130409,30.22242569,-97.79678372
0412130501,30.22324615,-97.80407188
0412130502,30.22308671,-97.80390610
0412130503,30.22313800,-97.80363224
0412130504,30.22298603,-97.80337657
0412130505,30.22270748,-97.80361415
0412130506,30.22272645,-97.80393884
0412130601,30.22212723,-97.79910275
0412130602,30.22224159,-97.79892297
0412130603,30.22235722,-97.79869246
0412130604,30.22257740,-97.79855318
0412130605,30.22282978,-97.79855690
0412130606,30.22253758,-97.79804232
0412130607,30.22237988,-97.79828302
0412130608,30.22218579,-97.79837630
0412130609,30.22196369,-97.79837603
0412130610,30.22182801,-97.79862299
0412130611,30.22147827,-97.79872603
0412130612,30.22166529,-97.79890742
0412130613,30.22172427,-97.79915336
0412130614,30.22180204,-97.79933876
0412130615,30.22200454,-97.79952365
0412130701,30.22043767,-97.79669331
0412130702,30.22057877,-97.79685068
0412130703,30.22074023,-97.79704258
0412130704,30.22088204,-97.79729454
0412130705,30.22098655,-97.79748525
0412130706,30.22105939,-97.79770193
0412130707,30.22122097,-97.79793038
0412130708,30.22128076,-97.79813699
0412130709,30.22137469,-97.79845935
0412130710,30.22162610,-97.79821118
0412130711,30.22178474,-97.79797514
0412130712,30.22188344,-97.79777400
0412130713,30.22203366,-97.79759518
0412130714,30.22239165,-97.79763212
0412130715,30.22206354,-97.79701711
0412130716,30.22189595,-97.79723979
0412130717,30.22161837,-97.79723941
0412130718,30.22147847,-97.79753824
0412130719,30.22131055,-97.79743830
0412130720,30.22117101,-97.79718560
0412130721,30.22121235,-97.79695068
0412130722,30.22146610,-97.79692256
0412130723,30.22160529,-97.79666623
0412130724,30.22184581,-97.79661444
0412130801,30.22169048,-97.80046629
0412130802,30.22172344,-97.80012172
0412130803,30.22186340,-97.79979989
0412130804,30.22158682,-97.79970401
0412130805,30.22147360,-97.79953280
0412130806,30.22128994,-97.79937919
0412130807,30.22121485,-97.79919071
0412130808,30.22115181,-97.79895973
0412130809,30.22101281,-97.79878220
0412130810,30.22090652,-97.79863876
0412130811,30.22086914,-97.79837933
0412130812,30.22073032,-97.79824570
0412130813,30.22060862,-97.79786731
0412130814,30.22024268,-97.79791514
0412130815,30.22040896,-97.79813810
0412130816,30.22045521,-97.79837157
0412130817,30.22047074,-97.79860443
0412130818,30.22055106,-97.79880622
0412130819,30.22074806,-97.79897564
0412130820,30.22085834,-97.79921025
0412130821,30.22095388,-97.79940533
0412130822,30.22102862,-97.79959407
0412130823,30.22104828,-97.79984169
0412130824,30.22113354,-97.80001925
0412130825,30.22125972,-97.80018873
0412130826,30.22144554,-97.80027846
0412130901,30.21949461,-97.79670753
0412130902,30.21962556,-97.79687512
0412130903,30.21979501,-97.79704134
0412130904,30.21992115,-97.79724367
0412130905,30.22004644,-97.79742657
0412130906,30.22010629,-97.79759317
0412130907,30.22048231,-97.79752217
0412130908,30.22024059,-97.79720032
0412130909,30.22023797,-97.79693454
0412130910,30.21995217,-97.79681455
0412131001,30.22099490,-97.80161287
0412131002,30.22111203,-97.80129367
0412131003,30.22120709,-97.80114982
0412131004,30.22143311,-97.80102953
0412131005,30.22160055,-97.80083697
0412131006,30.22126670,-97.80069001
0412131007,30.22106027,-97.80056622
0412131008,30.22093539,-97.80037803
0412131009,30.22079271,-97.80020034
0412131010,30.22068284,-97.80002359
0412131011,30.22054386,-97.79984222
0412131012,30.22045231,-97.79964467
0412131013,30.22029275,-97.79944363
0412131014,30.22028678,-97.79921112
0412131015,30.22024209,-97.79895126
0412131016,30.22012169,-97.79875184
0412131017,30.21994329,-97.79858944
0412131018,30.21985057,-97.79836000
0412131019,30.21980357,-97.79810251
0412131020,30.21973340,-97.79790254
0412131021,30.21967476,-97.79763494
0412131022,30.21927319,-97.79795309
0412131023,30.21943523,-97.79818239
0412131024,30.21944790,-97.79843131
0412131025,30.21955271,-97.79865165
0412131026,30.21966997,-97.79886087
0412131027,30.21983440,-97.79901718
0412131028,30.21989323,-97.79922611
0412131029,30.21997744,-97.79945092
0412131030,30.22009076,-97.79967422
0412131031,30.22020828,-97.79989797
0412131032,30.22032715,-97.80007880
0412131033,30.22041723,-97.80027554
0412131034,30.22051328,-97.80048475
0412131035,30.22064725,-97.80072845
0412131036,30.22073965,-97.80094364
0412131037,30.22081362,-97.80128562
0412131101,30.22054160,-97.80151988
0412131102,30.22029936,-97.80151758
0412131103,30.22014940,-97.80129482
0412131104,30.22028741,-97.80103612
0412131105,30.22006065,-97.80057550
0412131106,30.21977903,-97.80084184
0412131107,30.21976581,-97.80107496
0412131108,30.21969580,-97.80136566
0412131109,30.21973654,-97.80160153
0412131110,30.21990253,-97.80174002
0412131111,30.22008412,-97.80187901
0412131112,30.22029020,-97.80207815
0412131113,30.22048922,-97.80233751
0412131114,30.22058576,-97.80203823
0412131115,30.22081364,-97.80189162
0412131201,30.21864185,-97.80387269
0412131202,30.21886609,-97.80381334
0412131203,30.21906137,-97.80376324
0412131204,30.21924325,-97.80367499
0412131205,30.21940556,-97.80351045
0412131206,30.21956051,-97.80331284
0412131207,30.21968685,-97.80317180
0412131208,30.21988160,-97.80310018
0412131209,30.21996719,-97.80288225
0412131210,30.22018658,-97.80284709
0412131211,30.22037833,-97.80268277
0412131212,30.22000968,-97.80233993
0412131213,30.21986512,-97.80258329
0412131214,30.21971276,-97.80270189
0412131215,30.21956055,-97.80287361
0412131216,30.21933722,-97.80292701
0412131217,30.21919777,-97.80310821
0412131218,30.21898752,-97.80319123
0412131219,30.21878849,-97.80328880
0412131220,30.21855316,-97.80338854
0412131301,30.21825901,-97.80029544
0412131302,30.21839384,-97.80052676
0412131303,30.21845054,-97.80071513
0412131304,30.21856880,-97.80093370
0412131305,30.21871377,-97.80116753
0412131306,30.21876091,-97.80133008
0412131307,30.21889738,-97.80153536
0412131308,30.21900067,-97.80176794
0412131309,30.21907672,-97.80194782
0412131310,30.21919833,-97.80218511
0412131311,30.21923314,-97.80250200
0412131312,30.21942491,-97.80219426
0412131313,30.21967893,-97.80201644
0412131314,30.21945693,-97.80186460
0412131315,30.21938306,-97.80161414
0412131316,30.21933134,-97.80137140
0412131317,30.21909856,-97.80124381
0412131318,30.21910407,-97.80101751
0412131319,30.21933237,-97.80089299
0412131320,30.21941204,-97.80070865
0412131321,30.21956713,-97.80050589
0412131322,30.21964946,-97.80027273
0412131323,30.21991282,-97.80021113
0412131324,30.21967429,-97.79974784
0412131325,30.21952571,-97.79992123
0412131326,30.21941376,-97.80012174
0412131327,30.21926734,-97.80027544
0412131328,30.21913885,-97.80042861
0412131329,30.21887606,-97.80057651
0412131330,30.21870979,-97.80047959
0412131331,30.21851536,-97.80023369
0412131332,30.21847174,-97.80001965
0412131333,30.21837319,-97.79976292
0412131334,30.21823436,-97.79951781
0412131401,30.21829006,-97.79841885
0412131402,30.21827387,-97.79864259
0412131403,30.21830018,-97.79889885
0412131404,30.21840228,-97.79914802
0412131405,30.21853328,-97.79929271
0412131406,30.21865933,-97.79949786
0412131407,30.21881592,-97.79969263
0412131408,30.21889373,-97.79996430
0412131409,30.21914021,-97.79968510
0412131410,30.21929845,-97.79958113
0412131411,30.21952937,-97.79946129
0412131412,30.21927308,-97.79920597
0412131413,30.21919364,-97.79880247
0412131414,30.21904399,-97.79914663
0412131415,30.21878437,-97.79904821
0412131416,30.21867597,-97.79875786
0412131417,30.21882702,-97.79854153
0412131418,30.21903303,-97.79849444
0412131419,30.21891054,-97.79798588
0412131420,30.21865702,-97.79806310
0412131421,30.21847342,-97.79803368
0412131422,30.21828553,-97.79802326
0412131501,30.21943658,-97.79741936
0412131502,30.21924176,-97.79725706
0412131503,30.21909566,-97.79710031
0412131504,30.21901945,-97.79681814
0412131505,30.21886894,-97.79715570
0412131506,30.21853744,-97.79718018
0412131507,30.21861525,-97.79760810
0412131508,30.21889298,-97.79765323
0412131509,30.21908835,-97.79751547
0412131601,30.21834045,-97.80221423
0412131602,30.21841035,-97.80243306
0412131603,30.21846438,-97.80264712
0412131604,30.21846301,-97.80303549
0412131605,30.21866783,-97.80293105
0412131606,30.21881989,-97.80282833
0412131607,30.21903059,-97.80269095
0412131608,30.21875802,-97.80248126
0412131609,30.21864626,-97.80225214
0412131610,30.21857447,-97.80202649
0412131611,30.21846605,-97.80180284
0412131612,30.21839265,-97.80166314
0412131613,30.21829216,-97.80143474
0412131614,30.21818390,-97.80120025
0412131701,30.21830404,-97.79764774
0412131702,30.21816321,-97.79729332
0412131703,30.21813173,-97.79701514
0412131704,30.21829903,-97.79684618
0412131801,30.22272645,-97.80393884
0412150301,30.22258514,-97.80433145
0412150302,30.22283137,-97.80429211
0412150303,30.22305283,-97.80437266
0412150304,30.22309774,-97.80470469
0412150305,30.22282763,-97.80482126
0412150306,30.22303684,-97.80525078
0412150307,30.22321897,-97.80504023
0412150308,30.22341450,-97.80490639
0412150309,30.22371946,-97.80484784
0412150310,30.22353688,-97.80465823
0412150311,30.22342215,-97.80449789
0412150312,30.22335082,-97.80424905
0412150433,30.21946326,-97.80723488
0412150434,30.21969443,-97.80772463
0412150435,30.21999335,-97.80752285
0412150436,30.22021120,-97.80732449
0412150437,30.22046919,-97.80717295
0412150438,30.22067384,-97.80706530
0412150439,30.22094201,-97.80707470
0412150440,30.22123378,-97.80711078
0412150441,30.22143751,-97.80698879
0412150442,30.22168585,-97.80711335
0412150443,30.22153131,-97.80761910
0412150444,30.22155577,-97.80807982
0412150445,30.22150900,-97.80835387
0412150446,30.22136833,-97.80858333
0412150447,30.22117134,-97.80877073
0412150448,30.22084594,-97.80882000
0412150449,30.22061153,-97.80874872
0412150450,30.22054344,-97.80845006
0412150451,30.22047807,-97.80818002
0412150452,30.22046670,-97.80774471
0412150453,30.22015528,-97.80781539
0412150454,30.21985677,-97.80801049
0412150455,30.22001345,-97.80829303
0412150456,30.22017581,-97.80849638
0412150457,30.22021533,-97.80881240
0412150458,30.22027808,-97.80920851
0412150459,30.22016100,-97.80949392
0412150460,30.21999466,-97.80981530
0412150461,30.21982362,-97.81008823
0412150462,30.21963400,-97.81029608
0412150463,30.21923393,-97.81037047
0412150464,30.21903114,-97.81065937
0412150465,30.21888131,-97.81095014
0412150466,30.21867960,-97.81119291
0412150467,30.21851510,-97.81135946
0412150501,30.22078915,-97.80769883
0412150502,30.22079315,-97.80805409
0412150503,30.22085289,-97.80833725
0412150504,30.22121449,-97.80814443
0412150505,30.22120255,-97.80767174
0412150601,30.21903850,-97.80439497
0412150602,30.21895904,-97.80433769
0412150603,30.21883285,-97.80438622
0412150604,30.21877028,-97.80444140
0412150605,30.21890018,-97.80478378
0412150606,30.21895184,-97.80477035
0412150607,30.21920794,-97.80473829
0412150608,30.21929260,-97.80470093
0412150609,30.21937190,-97.80454569
0412150610,30.21947175,-97.80454012
0412150611,30.21965629,-97.80460151
0412150612,30.21973430,-97.80461151
0412150613,30.21965695,-97.80497890
0412150614,30.21963898,-97.80505342
0412150615,30.21962962,-97.80518533
0412150616,30.21961635,-97.80528607
0412150617,30.21962657,-97.80543689
0412150618,30.21964021,-97.80550279
0412150619,30.21954681,-97.80587564
0412150620,30.21945470,-97.80588500
0412150621,30.21918464,-97.80590188
0412150622,30.21913306,-97.80583795
0412150623,30.21916937,-97.80569423
0412150624,30.21912499,-97.80564086
0412150625,30.21909701,-97.80548414
0412150626,30.21904929,-97.80540573
0412150627,30.21911089,-97.80522587
0412150628,30.21905784,-97.80517900
0412150629,30.21915501,-97.80634043
0412150630,30.21913336,-97.80677061
0412150631,30.21971051,-97.80650724
0412150632,30.21996171,-97.80626855
0412150633,30.22071358,-97.80625009
0412150634,30.22153591,-97.80489501
0412150635,30.22202701,-97.80586742
0412150636,30.22230550,-97.80564150
0412150637,30.22247311,-97.80553201
0412150638,30.22273319,-97.80543236
0412150639,30.22254039,-97.80499221
