parcel_id_10,ears_account_number,source
0424191714,575789,LUI_property_id
0424191715,575790,LUI_property_id
0424191801,575791,LUI_property_id
0424191901,575792,LUI_property_id
0424191902,575793,LUI_property_id
0424191903,575794,LUI_property_id
0424191904,575795,LUI_property_id
0424191905,575796,LUI_property_id
0424191906,575797,LUI_property_id
0424191907,575798,LUI_property_id
0424191908,575799,LUI_property_id
0424191909,575800,LUI_property_id
0424191910,575801,LUI_property_id
0424191911,575802,LUI_property_id
0424191912,575803,LUI_property_id
0424191913,575804,LUI_property_id
0424191914,575805,LUI_property_id
0424192001,575806,LUI_property_id
0424192002,575807,LUI_property_id
0424192003,575808,LUI_property_id
0424192004,575809,LUI_property_id
0424192005,575810,LUI_property_id
0424192006,575811,LUI_property_id
0424192007,575812,LUI_property_id
0424192008,575813,LUI_property_id
0424192009,575814,LUI_property_id
0424192010,575815,LUI_property_id
0424192011,575816,LUI_property_id
0424192012,575817,LUI_property_id
0424192013,575818,LUI_property_id
0424192014,575819,LUI_property_id
0424192015,575820,LUI_property_id
0424192016,575821,LUI_property_id
0424192017,575822,LUI_property_id
0424192018,575823,LUI_property_id
0424192019,575824,LUI_property_id
0424192020,575825,LUI_property_id
0424192101,575826,LUI_property_id
0424192201,575827,LUI_property_id
0424192202,575828,LUI_property_id
0424192203,575829,LUI_property_id
0424192204,575830,LUI_property_id
0424192205,575831,LUI_property_id
0424192206,575832,LUI_property_id
0424192207,575833,LUI_property_id
0424192208,575834,LUI_property_id
0424192209,575835,LUI_property_id
0424192210,575836,LUI_property_id
0424192211,575837,LUI_property_id
0424192212,575838,LUI_property_id
0424192213,575839,LUI_property_id
0424192214,575840,LUI_property_id
0424192301,575841,LUI_property_id
0424192302,575842,LUI_property_id
0424192303,575843,LUI_property_id
0424192304,575844,LUI_property_id
0424192305,575845,LUI_property_id
0424192306,575846,LUI_property_id
0424192307,575847,LUI_property_id
0424192401,575848,LUI_property_id
0424192501,575849,LUI_property_id
0424192601,575850,LUI_property_id
0424192701,575851,LUI_property_id
0424192801,575852,LUI_property_id
0424192901,575853,LUI_property_id
0424193001,575854,LUI_property_id
0424193101,575855,LUI_property_id
0424193102,575856,LUI_property_id
0424193103,575857,LUI_property_id
0424193104,575858,LUI_property_id
0424193105,575859,LUI_property_id
0424193106,575860,LUI_property_id
0424193107,575861,LUI_property_id
0424193108,575862,LUI_property_id
0424193109,575863,LUI_property_id
0424193110,575864,LUI_property_id
0424193111,575865,LUI_property_id
0424193112,575866,LUI_property_id
0424193113,575867,LUI_property_id
0424193114,575868,LUI_property_id
0424193115,575869,LUI_property_id
0424193116,575870,LUI_property_id
0424193117,575871,LUI_property_id
0424193118,575872,LUI_property_id
0424193119,575873,LUI_property_id
0424193120,575874,LUI_property_id
0424193121,575875,LUI_property_id
0424193122,575876,LUI_property_id
0424193123,575877,LUI_property_id
0424193124,575878,LUI_property_id
0424193125,575879,LUI_property_id
0424193126,575880,LUI_property_id
0424193201,575881,LUI_property_id
0424210103,339644,LUI_property_id
0424210104,339645,LUI_property_id
0424210105,339646,LUI_property_id
0424210106,339647,LUI_property_id
0424210108,339649,LUI_property_id
0424210109,339650,LUI_property_id
0424210110,339651,LUI_property_id
0424210111,339652,LUI_property_id
0424210112,339653,LUI_property_id
0424210113,339654,LUI_property_id
0424210114,339655,LUI_property_id
0424210115,339656,LUI_property_id
0424210116,339657,LUI_property_id
0424210117,339658,LUI_property_id
0424210118,339659,LUI_property_id
0424210119,339660,LUI_property_id
0424210120,339661,LUI_property_id
0424210121,339662,LUI_property_id
0424210122,339663,LUI_property_id
0424210123,339664,LUI_property_id
0424210124,798787,LUI_property_id
0424210125,798788,LUI_property_id
0424210301,339665,LUI_property_id
0424210302,339666,LUI_property_id
0424210303,339667,LUI_property_id
0424210304,339668,LUI_property_id
0424210305,339669,LUI_property_id
0424210306,339670,LUI_property_id
0424210307,339671,LUI_property_id
0424210308,339672,LUI_property_id
0424210309,339673,LUI_property_id
0424210310,339674,LUI_property_id
0424210311,339675,LUI_property_id
0424210312,339676,LUI_property_id
0424210313,339677,LUI_property_id
0424210314,339678,LUI_property_id
0424210315,339679,LUI_property_id
0424210316,339680,LUI_property_id
0424210317,339681,LUI_property_id
0424210318,339682,LUI_property_id
0424210320,339684,LUI_property_id
0424210321,339685,LUI_property_id
0424210322,339686,LUI_property_id
0424210323,339687,LUI_property_id
0424210324,339688,LUI_property_id
0424210325,339689,LUI_property_id
0424210326,339690,LUI_property_id
0424210327,339691,LUI_property_id
0424210328,339692,LUI_property_id
0424210329,339693,LUI_property_id
0424210330,339694,LUI_property_id
0424210331,339695,LUI_property_id
0424210332,486047,LUI_property_id
0424210333,486048,LUI_property_id
0424210334,486049,LUI_property_id
0424210335,486050,LUI_property_id
0424210336,486051,LUI_property_id
0424210337,486052,LUI_property_id
0424210401,339696,LUI_property_id
0424210402,339697,LUI_property_id
0424210403,339698,LUI_property_id
0424210404,339699,LUI_property_id
0424210405,339700,LUI_property_id
0424210406,339701,LUI_property_id
0424210407,339702,LUI_property_id
0424210408,339703,LUI_property_id
0424210409,339704,LUI_property_id
0424210410,339705,LUI_property_id
0424210411,339706,LUI_property_id
0424210412,339707,LUI_property_id
0424210414,339708,LUI_property_id
0424210415,339709,LUI_property_id
0424210416,339710,LUI_property_id
0424210417,339711,LUI_property_id
0424210418,339712,LUI_property_id
0424210419,339713,LUI_property_id
0424210420,339714,LUI_property_id
0424210421,339715,LUI_property_id
0424210422,339716,LUI_property_id
0424210423,339717,LUI_property_id
0424210424,339718,LUI_property_id
0424210425,339719,LUI_property_id
0424210426,339720,LUI_property_id
0424210427,339721,LUI_property_id
0424210429,339722,LUI_property_id
0424210703,339759,LUI_property_id
0424210704,339760,LUI_property_id
0424210705,339761,LUI_property_id
0424210706,339762,LUI_property_id
0424210707,339763,LUI_property_id
0424210708,339764,LUI_property_id
0424210709,339765,LUI_property_id
0424210710,339766,LUI_property_id
0424210711,339767,LUI_property_id
0424210712,339768,LUI_property_id
0424210713,339769,LUI_property_id
0424210714,339770,LUI_property_id
0424210715,339771,LUI_property_id
0424210716,339772,LUI_property_id
0424210717,339773,LUI_property_id
0424210718,339774,LUI_property_id
0424210719,339775,LUI_property_id
0424210720,364899,LUI_property_id
0424210721,364900,LUI_property_id
0424210722,364901,LUI_property_id
0424210723,364902,LUI_property_id
0424210724,364903,LUI_property_id
0424210725,364904,LUI_property_id
0424210726,364905,LUI_property_id
0424210727,364906,LUI_property_id
0424210728,364907,LUI_property_id
0424210729,364908,LUI_property_id
0424210730,364909,LUI_property_id
0424210731,364910,LUI_property_id
0424210732,364911,LUI_property_id
0424210733,364912,LUI_property_id
0424210734,364913,LUI_property_id
0424210735,364914,LUI_property_id
0424210736,364915,LUI_property_id
0424210737,364916,LUI_property_id
0424210738,364917,LUI_property_id
0424210739,364918,LUI_property_id
0424210740,364919,LUI_property_id
0424210741,364920,LUI_property_id
0424210742,364921,LUI_property_id
0424210743,364922,LUI_property_id
0424210744,364923,LUI_property_id
0424210745,364924,LUI_property_id
0424210746,364925,LUI_property_id
0424210747,364926,LUI_property_id
0424210748,364927,LUI_property_id
0424210749,364928,LUI_property_id
0424210750,364929,LUI_property_id
0424210751,364930,LUI_property_id
0424210752,364931,LUI_property_id
0424210753,364932,LUI_property_id
0424210754,364933,LUI_property_id
0424210755,364934,LUI_property_id
0424210756,364935,LUI_property_id
0424210757,364936,LUI_property_id
0424210758,364937,LUI_property_id
0424210759,364938,LUI_property_id
0424210760,364939,LUI_property_id
0424210761,364940,LUI_property_id
0424210762,364941,LUI_property_id
0424210801,339776,LUI_property_id
0424210802,339777,LUI_property_id
0424210803,339778,LUI_property_id
0424210804,339779,LUI_property_id
0424210805,339780,LUI_property_id
0424210901,339781,LUI_property_id
0424211001,339782,LUI_property_id
0424211002,339783,LUI_property_id
0424211003,339784,LUI_property_id
0424211004,339785,LUI_property_id
0424211005,339786,LUI_property_id
0424211201,339794,LUI_property_id
0424211202,339795,LUI_property_id
0424211203,339796,LUI_property_id
0424211302,339799,LUI_property_id
0424211303,339800,LUI_property_id
0424211304,339801,LUI_property_id
0424211305,339802,LUI_property_id
0424211306,339803,LUI_property_id
0424211307,339804,LUI_property_id
0424211308,339805,LUI_property_id
0424211309,339806,LUI_property_id
0424211310,339807,LUI_property_id
0424211311,339808,LUI_property_id
0424211401,339810,LUI_property_id
0424211402,339811,LUI_property_id
0424211403,339812,LUI_property_id
0424211404,339813,LUI_property_id
0424211405,339814,LUI_property_id
0424211502,364943,LUI_property_id
0424211503,364944,LUI_property_id
0424211504,364945,LUI_property_id
0424211505,364946,LUI_property_id
0424211506,364947,LUI_property_id
0424211507,364948,LUI_property_id
0424211508,364949,LUI_property_id
0424211509,364950,LUI_property_id
0424211510,364951,LUI_property_id
0424211511,364952,LUI_property_id
0424211512,364953,LUI_property_id
0424211513,364954,LUI_property_id
0424211514,364955,LUI_property_id
0424211516,486053,LUI_property_id
0424211517,486054,LUI_property_id
0424211601,575882,LUI_property_id
0424211602,575883,LUI_property_id
0424211701,575884,LUI_property_id
0424211702,575885,LUI_property_id
0424211703,575886,LUI_property_id
0424211704,575887,LUI_property_id
0424211705,575888,LUI_property_id
0424211706,575889,LUI_property_id
0424211707,575890,LUI_property_id
0424211708,575891,LUI_property_id
0424211709,575892,LUI_property_id
0424211710,575893,LUI_property_id
0424211711,575894,LUI_property_id
0424211712,575895,LUI_property_id
0424211713,575896,LUI_property_id
0424211714,575897,LUI_property_id
0424211715,575898,LUI_property_id
0424211716,575899,LUI_property_id
0424211717,575900,LUI_property_id
0424211718,575901,LUI_property_id
0424211719,575902,LUI_property_id
0424211720,575903,LUI_property_id
0424211721,575904,LUI_property_id
0424211722,575905,LUI_property_id
0424211723,575906,LUI_property_id
0424211724,575907,LUI_property_id
0424211725,575908,LUI_property_id
0424211726,575909,LUI_property_id
0424211727,575910,LUI_property_id
0424211728,575911,LUI_property_id
0424211729,575912,LUI_property_id
0424211730,575913,LUI_property_id
0424211731,575914,LUI_property_id
0424211732,575915,LUI_property_id
0424211733,575916,LUI_property_id
0424211734,575917,LUI_property_id
0424211735,575918,LUI_property_id
0424211736,575919,LUI_property_id
0424211737,575920,LUI_property_id
0424211738,575921,LUI_property_id
0424211739,575922,LUI_property_id
0424211740,575923,LUI_property_id
0424211741,575924,LUI_property_id
0424211742,575925,LUI_property_id
0424211743,575926,LUI_property_id
0424211745,575928,LUI_property_id
0424211746,575929,LUI_property_id
0424211747,575930,LUI_property_id
0424211801,575931,LUI_property_id
0424211802,575932,LUI_property_id
0424211803,575933,LUI_property_id
0424211804,575934,LUI_property_id
0424211901,575935,LUI_property_id
0424211902,575936,LUI_property_id
0424211903,575937,LUI_property_id
0424211904,575938,LUI_property_id
0424211905,575939,LUI_property_id
0424212001,575940,LUI_property_id
0424212002,575941,LUI_property_id
0424212003,575942,LUI_property_id
0424212004,575943,LUI_property_id
0424212005,575944,LUI_property_id
0424212006,575945,LUI_property_id
0424212007,575946,LUI_property_id
0424212008,575947,LUI_property_id
0424212009,575948,LUI_property_id
0424212010,575949,LUI_property_id
0424212101,575950,LUI_property_id
0424212201,575951,LUI_property_id
0424212202,575952,LUI_property_id
0424212203,575953,LUI_property_id
0424212204,575954,LUI_property_id
0424212205,575955,LUI_property_id
0424212206,575956,LUI_property_id
0424212207,575957,LUI_property_id
0424212208,575958,LUI_property_id
0424212301,575959,LUI_property_id
0424212302,575960,LUI_property_id
0424212303,575961,LUI_property_id
0424212304,575962,LUI_property_id
0424212305,575963,LUI_property_id
0424212306,575964,LUI_property_id
0424212307,575965,LUI_property_id
0424212308,575966,LUI_property_id
0424212309,575967,LUI_property_id
0424212310,575968,LUI_property_id
0424212311,575969,LUI_property_id
0424212312,575970,LUI_property_id
0424212313,575971,LUI_property_id
0424212314,575972,LUI_property_id
0424212315,575973,LUI_property_id
0424212316,575974,LUI_property_id
0424212317,575975,LUI_property_id
0424212318,575976,LUI_property_id
0424212319,575977,LUI_property_id
0424212320,575978,LUI_property_id
0424212321,575979,LUI_property_id
0424230101,339816,LUI_property_id
0424230102,339817,LUI_property_id
0424230103,339818,LUI_property_id
0424230104,339819,LUI_property_id
0424230105,339820,LUI_property_id
0424230106,339821,LUI_property_id
0424230107,339822,LUI_property_id
0424230108,339823,LUI_property_id
0424230109,339824,LUI_property_id
0424230110,339825,LUI_property_id
0424230111,339826,LUI_property_id
0424230112,339827,LUI_property_id
0424230113,339828,LUI_property_id
0424230114,339829,LUI_property_id
0424230115,339830,LUI_property_id
0424230116,339831,LUI_property_id
0424230117,339832,LUI_property_id
0424230118,339833,LUI_property_id
0424230119,339834,LUI_property_id
0424230120,339835,LUI_property_id
0424230121,339836,LUI_property_id
0424230122,339837,LUI_property_id
0424230123,339838,LUI_property_id
0424230124,339839,LUI_property_id
0424230201,339840,LUI_property_id
0424230202,339841,LUI_property_id
0424230203,339842,LUI_property_id
0424230204,339843,LUI_property_id
0424230205,339844,LUI_property_id
0424230206,339845,LUI_property_id
0424230207,339846,LUI_property_id
0424230208,339847,LUI_property_id
0424230209,339848,LUI_property_id
0424230210,339849,LUI_property_id
0424230211,339850,LUI_property_id
0424230212,339851,LUI_property_id
0424230213,339852,LUI_property_id
0424230214,339853,LUI_property_id
0424230215,339854,LUI_property_id
0424230216,486055,LUI_property_id
0424230301,339855,LUI_property_id
0424230302,339856,LUI_property_id
0424230303,339857,LUI_property_id
0424230304,339858,LUI_property_id
0424230305,339859,LUI_property_id
0424230306,339860,LUI_property_id
0424230307,339861,LUI_property_id
0424230308,339862,LUI_property_id
0424230309,339863,LUI_property_id
0424230310,339864,LUI_property_id
0424230311,339865,LUI_property_id
0424230312,339866,LUI_property_id
0424230313,339867,LUI_property_id
0424230314,339868,LUI_property_id
0424230315,339869,LUI_property_id
0424230316,339870,LUI_property_id
0424230317,339871,LUI_property_id
0424230318,339872,LUI_property_id
0424230319,339873,LUI_property_id
0424230320,339874,LUI_property_id
0424230321,339875,LUI_property_id
0424230322,339876,LUI_property_id
0424230323,816115,LUI_property_id
0424230401,339877,LUI_property_id
0424230402,339878,LUI_property_id
0424230403,339879,LUI_property_id
0424230404,339880,LUI_property_id
0424230405,339881,LUI_property_id
0424230406,339882,LUI_property_id
0424230407,339883,LUI_property_id
0424230408,339884,LUI_property_id
0424230409,339885,LUI_property_id
0424230410,339886,LUI_property_id
0424230411,339887,LUI_property_id
0424230412,339888,LUI_property_id
0424230413,339889,LUI_property_id
0424230414,339890,LUI_property_id
0424230415,339891,LUI_property_id
0424230416,339892,LUI_property_id
0424230417,339893,LUI_property_id
0424230418,339894,LUI_property_id
0424230419,339895,LUI_property_id
0424230420,339896,LUI_property_id
0424230421,339897,LUI_property_id
0424230422,339898,LUI_property_id
0424230423,339899,LUI_property_id
0424230424,339900,LUI_property_id
0424230425,339901,LUI_property_id
0424230426,339902,LUI_property_id
0424230427,339903,LUI_property_id
0424230502,339905,LUI_property_id
0424230503,339906,LUI_property_id
0424230504,339907,LUI_property_id
0424230505,339908,LUI_property_id
0424230506,339909,LUI_property_id
0424230507,339910,LUI_property_id
0424230508,339911,LUI_property_id
0424230509,339912,LUI_property_id
0424230510,339913,LUI_property_id
0424230511,339914,LUI_property_id
0424230512,339915,LUI_property_id
0424230513,339916,LUI_property_id
0424230514,339917,LUI_property_id
0424230515,339918,LUI_property_id
0424230516,339919,LUI_property_id
0424230517,339920,LUI_property_id
0424230518,339921,LUI_property_id
0424230519,339922,LUI_property_id
0424230520,339923,LUI_property_id
0424230521,339924,LUI_property_id
0424230522,339925,LUI_property_id
0424230601,339926,LUI_property_id
0424230602,339927,LUI_property_id
0424230603,339928,LUI_property_id
0424230604,339929,LUI_property_id
0424230605,339930,LUI_property_id
0424230606,339931,LUI_property_id
0424230607,486056,LUI_property_id
0424230701,339932,LUI_property_id
0424230702,339933,LUI_property_id
0424230703,339934,LUI_property_id
0424230704,339935,LUI_property_id
0424230705,339936,LUI_property_id
0424230706,339937,LUI_property_id
0424230707,339938,LUI_property_id
0424230708,339939,LUI_property_id
0424230709,339940,LUI_property_id
0424230710,339941,LUI_property_id
0424230711,339942,LUI_property_id
0424230712,339943,LUI_property_id
0424230713,339944,LUI_property_id
0424230714,339945,LUI_property_id
0424230715,339946,LUI_property_id
0424230716,339947,LUI_property_id
0424230717,339948,LUI_property_id
0424230718,339949,LUI_property_id
0424230719,339950,LUI_property_id
0424230720,339951,LUI_property_id
0424230721,339952,LUI_property_id
0424230722,339953,LUI_property_id
0424230723,339954,LUI_property_id
0424230724,339955,LUI_property_id
0424230725,339956,LUI_property_id
0424230726,339957,LUI_property_id
0424230801,339958,LUI_property_id
0424230802,339959,LUI_property_id
0424230803,339960,LUI_property_id
0424230804,339961,LUI_property_id
0424230805,339962,LUI_property_id
0424230806,339963,LUI_property_id
0424230807,339964,LUI_property_id
0424230808,339965,LUI_property_id
0424230809,339966,LUI_property_id
0424230810,339967,LUI_property_id
0424230901,339968,LUI_property_id
0424230902,339969,LUI_property_id
0424230903,339970,LUI_property_id
0424230904,339971,LUI_property_id
0424230905,339972,LUI_property_id
0424230906,339973,LUI_property_id
0424230907,339974,LUI_property_id
0424230908,339975,LUI_property_id
0424230909,339976,LUI_property_id
0424230910,339977,LUI_property_id
0424230911,339978,LUI_property_id
0424230912,339979,LUI_property_id
0424230913,339980,LUI_property_id
0424230914,339981,LUI_property_id
0424230915,486057,LUI_property_id
0424230916,486058,LUI_property_id
0424231001,339982,LUI_property_id
0424231002,339983,LUI_property_id
0424231003,339984,LUI_property_id
0424231004,339985,LUI_property_id
0424231005,339986,LUI_property_id
0424231006,339987,LUI_property_id
0424231007,339988,LUI_property_id
0424231008,339989,LUI_property_id
0424231009,339990,LUI_property_id
0424231010,339991,LUI_property_id
0424231011,339992,LUI_property_id
0424231012,339993,LUI_property_id
0424231013,339994,LUI_property_id
0424231014,339995,LUI_property_id
0424231015,339996,LUI_property_id
0424231016,339997,LUI_property_id
0424231017,339998,LUI_property_id
0424231018,339999,LUI_property_id
0424231019,340000,LUI_property_id
0424231020,340001,LUI_property_id
0424231021,340002,LUI_property_id
0424231022,340003,LUI_property_id
0424231023,340004,LUI_property_id
0424231024,486059,LUI_property_id
0424231101,340005,LUI_property_id
0424231201,340006,LUI_property_id
0424231202,340007,LUI_property_id
0424231301,340008,LUI_property_id
0424231302,340009,LUI_property_id
0424231303,340010,LUI_property_id
0424231304,340011,LUI_property_id
0424231305,340012,LUI_property_id
0424231306,340013,LUI_property_id
0424231307,340014,LUI_property_id
0424231308,340015,LUI_property_id
0424231309,340016,LUI_property_id
0424231310,340017,LUI_property_id
0424231311,340018,LUI_property_id
0424231312,340019,LUI_property_id
0424231313,340020,LUI_property_id
0424231401,340021,LUI_property_id
0424231402,340022,LUI_property_id
0424231403,340023,LUI_property_id
0424231404,340024,LUI_property_id
0424231405,340025,LUI_property_id
0424231406,942502,LUI_property_id
0424231407,942503,LUI_property_id
0424231502,381267,LUI_property_id
0424231503,381268,LUI_property_id
0424231504,381269,LUI_property_id
0424231505,381270,LUI_property_id
0424231506,381271,LUI_property_id
0424231507,381272,LUI_property_id
0424231508,381273,LUI_property_id
0424231509,381274,LUI_property_id
0424231510,381275,LUI_property_id
0424231511,381276,LUI_property_id
0424231512,381277,LUI_property_id
0424231513,381278,LUI_property_id
0424231514,381279,LUI_property_id
0424231515,381280,LUI_property_id
0424231516,381281,LUI_property_id
0424231517,381282,LUI_property_id
0424231518,381283,LUI_property_id
0424231601,381284,LUI_property_id
0424231602,381285,LUI_property_id
0424231603,381286,LUI_property_id
0424231604,381287,LUI_property_id
0424231605,381288,LUI_property_id
0424231606,381289,LUI_property_id
0424231702,381291,LUI_property_id
0424231703,381292,LUI_property_id
0424231704,381293,LUI_property_id
0424231705,381294,LUI_property_id
0424231706,381295,LUI_property_id
0424231707,381296,LUI_property_id
0424231708,381297,LUI_property_id
0424231801,554320,LUI_property_id
0424250319,340040,LUI_property_id
0424250320,340041,LUI_property_id
0424250321,340042,LUI_property_id
0424250322,340043,LUI_property_id
0424250323,340044,LUI_property_id
0424250324,340045,LUI_property_id
0424250325,340046,LUI_property_id
0424250326,340047,LUI_property_id
0424250327,340048,LUI_property_id
0424250328,340049,LUI_property_id
0424250329,340050,LUI_property_id
0424250330,340051,LUI_property_id
0424250331,340052,LUI_property_id
0424250332,340053,LUI_property_id
0424250333,340054,LUI_property_id
0424250334,340055,LUI_property_id
0424250335,340056,LUI_property_id
0424250336,340057,LUI_property_id
0424250337,340058,LUI_property_id
0424250339,340059,LUI_property_id
0424250340,340060,LUI_property_id
0424250341,340061,LUI_property_id
0424250342,340062,LUI_property_id
0424250343,340063,LUI_property_id
0424250344,340064,LUI_property_id
0424250345,340065,LUI_property_id
0424250346,340066,LUI_property_id
0424250347,340067,LUI_property_id
0424250348,340068,LUI_property_id
0424250349,340069,LUI_property_id
0424250350,340070,LUI_property_id
0424250351,340071,LUI_property_id
0424250352,340072,LUI_property_id
0424250353,340073,LUI_property_id
0424250354,340074,LUI_property_id
0424250355,340075,LUI_property_id
0424250356,340076,LUI_property_id
0424250357,340077,LUI_property_id
0424250358,340078,LUI_property_id
0424250359,340079,LUI_property_id
0424250401,340080,LUI_property_id
0424250402,340081,LUI_property_id
0424250403,340082,LUI_property_id
0424250404,340083,LUI_property_id
0424250405,340084,LUI_property_id
0424250406,340085,LUI_property_id
0424250407,340086,LUI_property_id
0424250408,340087,LUI_property_id
0424250409,340088,LUI_property_id
0424250410,340089,LUI_property_id
0424250411,340090,LUI_property_id
0424250412,340091,LUI_property_id
0424250413,340092,LUI_property_id
0424250414,340093,LUI_property_id
0424250415,340094,LUI_property_id
0424250416,340095,LUI_property_id
0424250417,340096,LUI_property_id
0424250418,340097,LUI_property_id
0424250419,340098,LUI_property_id
0424250420,340099,LUI_property_id
0424250421,340100,LUI_property_id
0424250422,340101,LUI_property_id
0424250423,340102,LUI_property_id
0424250424,340103,LUI_property_id
0424250501,340104,LUI_property_id
0424250502,340105,LUI_property_id
0424250503,340106,LUI_property_id
0424250504,340107,LUI_property_id
0424250508,340110,LUI_property_id
0424250509,381298,LUI_property_id
0424250510,381299,LUI_property_id
0424250511,381300,LUI_property_id
0424250601,340111,LUI_property_id
0424250602,340112,LUI_property_id
0424250603,340113,LUI_property_id
0424251101,340193,LUI_property_id
0424251102,340194,LUI_property_id
0424251103,340195,LUI_property_id
0424251104,340196,LUI_property_id
0424251105,340197,LUI_property_id
0424251106,340198,LUI_property_id
0424251111,340203,LUI_property_id
0424251112,340204,LUI_property_id
0424251113,340205,LUI_property_id
0424251114,340206,LUI_property_id
0424251115,340207,LUI_property_id
0424251116,340208,LUI_property_id
0424251117,340209,LUI_property_id
0424251118,340210,LUI_property_id
0424251119,340211,LUI_property_id
0424251120,340212,LUI_property_id
0424251121,340213,LUI_property_id
0424251122,340214,LUI_property_id
0424251123,340215,LUI_property_id
0424251124,340216,LUI_property_id
0424251125,340217,LUI_property_id
0424251126,340218,LUI_property_id
0424251127,340219,LUI_property_id
0424251128,340220,LUI_property_id
0424251129,340221,LUI_property_id
0424251130,340222,LUI_property_id
0424251131,340223,LUI_property_id
0424251132,340224,LUI_property_id
0424251133,340225,LUI_property_id
0424251134,340226,LUI_property_id
0424251135,340227,LUI_property_id
0424251136,340228,LUI_property_id
0424251137,340229,LUI_property_id
0424251138,340230,LUI_property_id
0424251139,340231,LUI_property_id
0424251140,340232,LUI_property_id
0424251141,340233,LUI_property_id
0424251142,340234,LUI_property_id
0424251143,340235,LUI_property_id
0424251144,340236,LUI_property_id
0424251145,340237,LUI_property_id
0424251146,364993,LUI_property_id
0424251147,364994,LUI_property_id
0424251148,364995,LUI_property_id
0424251149,364996,LUI_property_id
0424251150,364997,LUI_property_id
0424251201,381301,LUI_property_id
0424251202,381302,LUI_property_id
0424251203,381303,LUI_property_id
0424251204,381304,LUI_property_id
0424251205,381305,LUI_property_id
0424251206,381306,LUI_property_id
0424251207,381307,LUI_property_id
0424251208,381308,LUI_property_id
0424251209,381309,LUI_property_id
0424251210,381310,LUI_property_id
0424251211,381311,LUI_property_id
0424251212,381312,LUI_property_id
0424251213,381313,LUI_property_id
0424251214,381314,LUI_property_id
0424251215,381315,LUI_property_id
0424251216,381316,LUI_property_id
0424251217,381317,LUI_property_id
0424251218,381318,LUI_property_id
0424251219,381319,LUI_property_id
0424251220,381320,LUI_property_id
0424251221,381321,LUI_property_id
0424251222,381322,LUI_property_id
0424251223,381323,LUI_property_id
0424251224,381324,LUI_property_id
0424251225,381325,LUI_property_id
0424251226,381326,LUI_property_id
0424251227,381327,LUI_property_id
0424251228,381328,LUI_property_id
0424251229,381329,LUI_property_id
0424251230,381330,LUI_property_id
0424251231,381331,LUI_property_id
0424251232,381332,LUI_property_id
0424251233,381333,LUI_property_id
0424251234,381334,LUI_property_id
0424251235,381335,LUI_property_id
0424251236,381336,LUI_property_id
0424251237,381337,LUI_property_id
0424251238,381338,LUI_property_id
0424251239,381339,LUI_property_id
0424251240,381340,LUI_property_id
0424251241,381341,LUI_property_id
0424251242,381342,LUI_property_id
0424251243,381343,LUI_property_id
0424251244,381344,LUI_property_id
0424251245,381345,LUI_property_id
0424251246,381346,LUI_property_id
0424251247,381347,LUI_property_id
0424251248,381348,LUI_property_id
0424251249,381349,LUI_property_id
0424251250,381350,LUI_property_id
0424251251,381351,LUI_property_id
0424251252,381352,LUI_property_id
0424251253,381353,LUI_property_id
0424251254,381354,LUI_property_id
0424251255,381355,LUI_property_id
0424251256,381356,LUI_property_id
0424251257,381357,LUI_property_id
0424251258,381358,LUI_property_id
0424251259,381359,LUI_property_id
0424251260,381360,LUI_property_id
0424251261,381361,LUI_property_id
0424251262,381362,LUI_property_id
0424251263,381363,LUI_property_id
0424251264,381364,LUI_property_id
0424251265,381365,LUI_property_id
0424251266,381366,LUI_property_id
0424251267,381367,LUI_property_id
0424251268,381368,LUI_property_id
0424251269,381369,LUI_property_id
0424251270,381370,LUI_property_id
0424251271,381371,LUI_property_id
0424251272,381372,LUI_property_id
0424251273,381373,LUI_property_id
0424251274,381374,LUI_property_id
0424251275,381375,LUI_property_id
0424251276,381376,LUI_property_id
0424251277,381377,LUI_property_id
0424251278,381378,LUI_property_id
0424251279,381379,LUI_property_id
0424251280,381380,LUI_property_id
0424251281,381381,LUI_property_id
0424251282,381382,LUI_property_id
0424251283,381383,LUI_property_id
0424251301,381384,LUI_property_id
0424251302,381385,LUI_property_id
0424251401,381386,LUI_property_id
0424251402,381387,LUI_property_id
0424251403,381388,LUI_property_id
0424251404,381389,LUI_property_id
0424251405,381390,LUI_property_id
0424251406,381391,LUI_property_id
0424251407,381392,LUI_property_id
0424251408,381393,LUI_property_id
0424251409,381394,LUI_property_id
0424251410,381395,LUI_property_id
0424251411,381396,LUI_property_id
0424251412,381397,LUI_property_id
0424251413,381398,LUI_property_id
0424251414,381399,LUI_property_id
0424251415,381400,LUI_property_id
0424251416,381401,LUI_property_id
0424251417,381402,LUI_property_id
0424251418,381403,LUI_property_id
0424251419,381404,LUI_property_id
0424251420,381405,LUI_property_id
0424251421,381406,LUI_property_id
0424251422,381407,LUI_property_id
0424251423,381408,LUI_property_id
0424251424,381409,LUI_property_id
0424251425,381410,LUI_property_id
0424251426,381411,LUI_property_id
0424251501,381412,LUI_property_id
0424251502,381413,LUI_property_id
0424251503,381414,LUI_property_id
0424251504,381415,LUI_property_id
0424251505,381416,LUI_property_id
0424251506,381417,LUI_property_id
0424251507,381418,LUI_property_id
0424251508,381419,LUI_property_id
0424251509,381420,LUI_property_id
0424251510,381421,LUI_property_id
0424251511,381422,LUI_property_id
0424251601,381423,LUI_property_id
0424251602,381424,LUI_property_id
0424251603,381425,LUI_property_id
