Test_Year,Target,Threshold,N_Train,N_Train_Treated,N_Test,N_Test_Treated,OOT_Mean_CATE,OOT_R_Scorer
2021,Binary_Withdrawal,0.25,2804,11.0,160,1.0,-0.0727172089986448,0.05300728030870847
2021,Binary_Denial,0.25,2804,11.0,160,1.0,0.11598657683097377,0.009527597516695201
2021,Binary_Upzone,0.3,2804,10.0,160,1.0,0.13261558979839053,0.10059087980219597
2021,Continuous_Attrition,0.3,2804,10.0,160,1.0,-1.582085991863506,78.00337598924534
2021,Continuous_Time_Delay,0.3,2804,10.0,160,1.0,481.16426023399544,134473.39342990675
2021,Binary_Withdrawal,0.3,2804,10.0,160,1.0,-0.6112843951672515,0.054427935665783564
2021,Binary_Denial,0.3,2804,10.0,160,1.0,0.17283662073657566,0.008052946067502577
2021,Binary_Upzone,0.35000000000000003,2804,7.0,160,1.0,0.002225610696760666,0.09474474865997973
2021,Continuous_Attrition,0.35000000000000003,2804,7.0,160,1.0,0.5112010477501829,75.14357680650421
2021,Continuous_Time_Delay,0.35000000000000003,2804,7.0,160,1.0,303.1587279160144,133705.03654001682
2021,Binary_Withdrawal,0.35000000000000003,2804,7.0,160,1.0,0.19297149410808484,0.05147544485198432
2021,Binary_Denial,0.35000000000000003,2804,7.0,160,1.0,-0.06614446014104362,0.01012933937674702
2021,Binary_Upzone,0.4,2804,5.0,160,0.0,0.10152524542815992,
2021,Continuous_Attrition,0.4,2804,5.0,160,0.0,-0.62618030298548,
2021,Continuous_Time_Delay,0.4,2804,5.0,160,0.0,13.46766529548998,
2021,Binary_Withdrawal,0.4,2804,5.0,160,0.0,0.17594768497307273,
2021,Binary_Denial,0.4,2804,5.0,160,0.0,-0.25791019158063744,
2022,Binary_Upzone,0.001,2964,102.0,173,8.0,-0.03724703013773123,0.03770634974904086
2022,Continuous_Attrition,0.001,2964,102.0,173,8.0,-1.84108547290835,130.55264074572463
2022,Continuous_Time_Delay,0.001,2964,102.0,173,8.0,-131.20274973075396,77799.91663532703
2022,Binary_Withdrawal,0.001,2964,102.0,173,8.0,-0.0657980027658072,0.039819713238015045
2022,Binary_Denial,0.001,2964,102.0,173,8.0,0.1966305983349686,0.006429975646456015
2022,Binary_Upzone,0.05,2964,55.0,173,5.0,0.037753541786226426,0.03462762452753623
2022,Continuous_Attrition,0.05,2964,55.0,173,5.0,-1.551818375812873,91.14893547566427
2022,Continuous_Time_Delay,0.05,2964,55.0,173,5.0,39.73118070590185,69004.23032621789
2022,Binary_Withdrawal,0.05,2964,55.0,173,5.0,0.05007752846526787,0.040998752526896005
2022,Binary_Denial,0.05,2964,55.0,173,5.0,0.14385595161834164,0.008568670262859571
2022,Binary_Upzone,0.1,2964,36.0,173,3.0,0.0017306951883393157,0.03529463506194838
2022,Continuous_Attrition,0.1,2964,36.0,173,3.0,-1.1597669484739195,303.152125325658
2022,Continuous_Time_Delay,0.1,2964,36.0,173,3.0,150.8772393503011,70988.92705510998
2022,Binary_Withdrawal,0.1,2964,36.0,173,3.0,-0.07410433960405359,0.0425005857415199
2022,Binary_Denial,0.1,2964,36.0,173,3.0,0.1579065502441123,0.006409823557139838
2022,Binary_Upzone,0.15000000000000002,2964,24.0,173,2.0,0.03928648025025637,0.0415150705801524
2022,Continuous_Attrition,0.15000000000000002,2964,24.0,173,2.0,-1.772835165013373,76.8293961820317
2022,Continuous_Time_Delay,0.15000000000000002,2964,24.0,173,2.0,19.268243588864543,72317.11144630334
2022,Binary_Withdrawal,0.15000000000000002,2964,24.0,173,2.0,-0.12240022740869307,0.04073081203646696
2022,Binary_Denial,0.15000000000000002,2964,24.0,173,2.0,0.14617190879607855,0.006676832692649733
2022,Binary_Upzone,0.2,2964,16.0,173,2.0,0.005448245579204892,0.042799520710737664
2022,Continuous_Attrition,0.2,2964,16.0,173,2.0,-1.4996083523362902,162.4325240175701
2022,Continuous_Time_Delay,0.2,2964,16.0,173,2.0,151.81508534000295,76613.77340926092
2022,Binary_Withdrawal,0.2,2964,16.0,173,2.0,-0.06280487024378559,0.04196662503675516
2022,Binary_Denial,0.2,2964,16.0,173,2.0,0.22375336330977402,0.007441500735006208
2022,Binary_Upzone,0.25,2964,12.0,173,1.0,-0.008340507986043163,0.03864840617984793
2022,Continuous_Attrition,0.25,2964,12.0,173,1.0,-1.1125867744498283,189.53401285209435
2022,Continuous_Time_Delay,0.25,2964,12.0,173,1.0,130.01191041708404,68532.94997320176
2022,Binary_Withdrawal,0.25,2964,12.0,173,1.0,0.0291053621032346,0.04328024910336806
2022,Binary_Denial,0.25,2964,12.0,173,1.0,0.04335467164857295,0.007125424562409686
2022,Binary_Upzone,0.3,2964,11.0,173,0.0,0.05603597846336764,
2022,Continuous_Attrition,0.3,2964,11.0,173,0.0,-1.1222154150003882,
2022,Continuous_Time_Delay,0.3,2964,11.0,173,0.0,-30.64484043006196,
2022,Binary_Withdrawal,0.3,2964,11.0,173,0.0,0.12545551999931895,
2022,Binary_Denial,0.3,2964,11.0,173,0.0,0.1428064143622972,
2022,Binary_Upzone,0.35000000000000003,2964,8.0,173,0.0,0.028233305474866768,
2022,Continuous_Attrition,0.35000000000000003,2964,8.0,173,0.0,0.09637280409834599,
2022,Continuous_Time_Delay,0.35000000000000003,2964,8.0,173,0.0,19.65986133717048,
2022,Binary_Withdrawal,0.35000000000000003,2964,8.0,173,0.0,0.015607687217878778,
2022,Binary_Denial,0.35000000000000003,2964,8.0,173,0.0,0.1329768091752052,
2022,Binary_Upzone,0.4,2964,5.0,173,0.0,0.008383766348867137,
2022,Continuous_Attrition,0.4,2964,5.0,173,0.0,2.135724202425298,
2022,Continuous_Time_Delay,0.4,2964,5.0,173,0.0,86.72875107136251,
2022,Binary_Withdrawal,0.4,2964,5.0,173,0.0,0.15004198155442552,
2022,Binary_Denial,0.4,2964,5.0,173,0.0,0.04403484026145089,
2023,Binary_Upzone,0.001,3137,110.0,145,6.0,0.02247221530988425,0.04864355649652723
2023,Continuous_Attrition,0.001,3137,110.0,145,6.0,-0.97945607814297,615.7658813435694
2023,Continuous_Time_Delay,0.001,3137,110.0,145,6.0,-43.938268294855,38819.43763801909
2023,Binary_Withdrawal,0.001,3137,110.0,145,6.0,0.04793513866395367,0.03220172379554759
2023,Binary_Denial,0.001,3137,110.0,145,6.0,0.19152884192446298,0.004266679975227343
2023,Binary_Upzone,0.05,3137,60.0,145,6.0,0.029210238287025066,0.0513102435499013
2023,Continuous_Attrition,0.05,3137,60.0,145,6.0,-3.0940476305082765,661.1454010240332
2023,Continuous_Time_Delay,0.05,3137,60.0,145,6.0,31.978712294119,43509.66322761913
2023,Binary_Withdrawal,0.05,3137,60.0,145,6.0,0.035548498778261314,0.03183612528643516
2023,Binary_Denial,0.05,3137,60.0,145,6.0,0.15498404666250934,0.00520678664196801
2023,Binary_Upzone,0.1,3137,39.0,145,2.0,-8.515592569960583e-05,0.046721250052981354
2023,Continuous_Attrition,0.1,3137,39.0,145,2.0,3.725990313599158,741.3989593579855
2023,Continuous_Time_Delay,0.1,3137,39.0,145,2.0,129.43656110594767,43132.90290535825
2023,Binary_Withdrawal,0.1,3137,39.0,145,2.0,-0.023609711050449993,0.03182736288759472
2023,Binary_Denial,0.1,3137,39.0,145,2.0,0.2261567486799074,0.004062795831068624
