,Anch2018_CatBoost_YetiRank_Depth6_Base,Anch2018_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2018_CatBoost_YetiRank_Depth10_Base,Anch2018_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2019_CatBoost_YetiRank_Depth6_Base,Anch2019_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2019_CatBoost_YetiRank_Depth10_Base,Anch2019_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2020_CatBoost_YetiRank_Depth6_Base,Anch2020_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2020_CatBoost_YetiRank_Depth10_Base,Anch2020_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2021_CatBoost_YetiRank_Depth6_Base,Anch2021_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2021_CatBoost_YetiRank_Depth10_Base,Anch2021_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2022_CatBoost_YetiRank_Depth6_Base,Anch2022_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2022_CatBoost_YetiRank_Depth10_Base,Anch2022_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2023_CatBoost_YetiRank_Depth6_Base,Anch2023_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2023_CatBoost_YetiRank_Depth10_Base,Anch2023_CatBoost_YetiRank_Depth10_Meta_Recursive
spatial_contagion_1yr,1.5509386181756413,0.9956145513671028,1.5886266463677408,1.088223126548511,3.279773479338625,1.5084046317096973,1.850129653412258,1.1894229131437044,3.6990556074076295,1.4675468398086036,1.863710987671998,1.194164787217682,2.7303016877979704,1.0997029651011525,2.2947355900999487,1.0623394976605187,3.337956694411518,1.878957695047058,2.504171238479692,1.7627150551415247,3.8219880776581365,1.0193162827710676,2.4701587069214277,1.202124961820311
spatial_contagion_3yr,0.8233214663391331,1.6377920846706455,1.2739173217518913,2.4791804692278716,1.1246182266334106,1.6158436201648048,2.1036634441658606,2.2495725364242483,0.970472436453238,1.2678566740767947,2.006242260410801,2.4931856128882024,0.5438465771805854,2.1182605532340646,2.622698629896868,2.154743468377831,1.089142495302139,2.098552524348212,3.789135547199722,2.9667279081672895,1.298849004346385,1.7753064916320096,3.5266686390506474,2.514570600414944
median_appraised_value,1.0877670817629086,2.9971882894070694,0.8464863375521812,2.370113892762801,1.0646654301730099,3.1403780830627155,0.7915384315324857,2.360634827866064,0.5309686111869655,2.5943931893090837,0.1264562266333077,1.8411995343116778,0.5396534184559588,2.4210514854069722,0.12067929786818607,1.4230018452431945,0.34456902682703944,2.2421291889666803,0.26784196670790267,2.4678943378227567,1.0517473297148456,2.6025889160587403,0.828060920131077,1.9740672070453553
mean_appraised_value,0.3808536291250742,0.5766280044832951,0.10719188179857621,0.5989718886700737,0.21716804246178453,1.4993903696037039,0.41494649780419074,2.313102012607078,1.0670102892944813,1.6941447348220575,0.7183241540133792,1.4739115461033314,2.0627234452234395,2.616193079756784,1.679681006586421,1.8180677458209185,0.9738697505019936,1.7113627725764888,0.925333800435622,1.456770870889931,1.0615467358944763,1.1901394965718788,1.3208824424300414,1.4487212276709607
std_appraised_value,18.602598343551772,10.586862486635978,7.381644545197473,8.887021516396043,20.249671495478,12.923604023667599,9.311729516052665,6.056570720571689,17.980209133437707,14.515569158194271,12.122524733692835,5.142962200430141,17.640691056366432,18.99032718753099,10.755331499993414,12.979215338721389,23.45869119492361,17.283886645240226,13.706479232318856,9.23128618175261,24.870145623499546,16.175064421451914,12.898795965492083,11.395053026062692
median_sqft,8.06374421998665,2.0446769355006738,5.298263296344163,1.4795403204534585,8.773312024463022,1.3792902651442511,3.623776668226623,1.439296859285074,4.819378106938817,1.7067365418433926,2.6975545861344723,1.1410990721632681,2.187052314184132,1.5241035652465793,1.4804582724514241,0.5515444922880517,3.0915075912214687,1.207345732666576,1.020515094560007,2.466953695568678,3.750736450821978,3.3702940447959606,1.2005029490516006,1.0805506341526165
median_structure_age,1.6092939539080011,1.0339003555320558,0.3361106740952443,0.7257733059896923,0.9691289476294749,1.0423696280560533,0.26075572324346147,0.6300795817334958,1.802925462297757,1.1594877827165215,0.877044420647209,1.7826679221500892,2.348867131936822,1.5079181822392258,0.875819214714143,1.0517548062890765,2.1874478149306835,1.3810631146451557,1.1610050846283295,0.9496554194056746,2.4239991522598245,3.2987005822382516,0.8359675781726124,1.2059973766578773
median_neighbor_acreage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14376331028025285,0.0,0.04201265218638394,2.247171202632656,1.2680670386465238,0.8970228002043692,0.19564492587201462,1.8340725985235173,1.0262848698989187,1.0677903874450687,0.4489478876719623,0.8341309108453006,0.8421057418412086,0.929778593382502,0.5539861631679595
median_neighbor_far,0.2696250765682803,3.9370230489493765,1.1007995960363393,2.1940370812141348,1.1425162199397059,2.8722589806499426,0.39327831661003165,0.9365952006956743,0.8285187307977812,1.4126118552693059,1.052125472247405,0.793398139168322,2.848444648244294,1.059452044096742,1.156206412606765,1.839586605395319,1.5110856686190701,1.9869642741959042,0.7406851631621549,1.5210614099224486,2.068326882326442,2.2207307553806643,0.785505168367209,1.68427743442667
owner_occupancy_share,0.1518211438564457,0.3985191225126911,0.5210455828635839,0.4002223940180092,0.9141662709638947,1.3085631182299244,0.38351905078608656,0.9818527306295532,2.363338812917552,3.0769245685830846,1.3352532470032696,1.5584638155009722,2.770685314981764,1.0338315513641965,1.873750860451074,0.7324523701653693,3.243728233765427,3.413941061691351,1.1312780156147073,1.7476719088601738,2.2892032818030597,1.300005611418404,1.0711291744716098,1.5469157469296155
median_household_income,5.937985985931844,4.92036196764295,2.641387234586065,1.592688086424652,5.043300870655951,1.0108200227259896,1.2760432793221868,0.8787900044420375,7.570974193196886,2.0261089876589544,1.2374636693627452,0.5038546074635907,7.463739278450733,1.408123822392128,3.0934153114111953,0.9197705095064559,9.462267101658725,2.4624927223729043,5.780453524953467,2.416167284630042,10.499316054722529,5.145854141552291,2.4453467455680964,2.9943496365924105
renter_share,0.15723915567098626,3.0782118233820825,0.4095705437567143,0.7898303649122177,0.510322804594243,0.5710592368933971,0.2312736883743285,1.2439771912567756,1.7148635708819762,0.9629987510951458,0.4521421717770458,0.9310604685457488,0.394734999040999,1.0031683754993963,0.24244671519520955,0.7005277459915336,1.7203066338917705,2.0724624698669483,0.5183976727022848,2.0287418616653965,1.6850223560498983,1.5522157415150255,1.5084454875377726,1.0541592083928144
district_protest_rate_lag_1yr,0.7578532913313918,3.1091559742981643,2.4254910254373785,4.134480102837806,0.5567359242792878,2.399910425379884,2.409483855782937,3.9667473479255886,0.796487734182487,2.3672312835969747,2.2826782455889987,3.69440966337894,0.5314332365053174,1.887517380494276,1.3304396982035636,2.6020855573009234,0.4957958142951458,2.3431006692739618,1.6734824894679565,3.276538469847697,1.3443570519840013,2.8369168990405083,2.18171565035826,5.463890661510971
district_avg_appraise_lag_1yr,1.039480813733545,3.653654416728464,3.6724393293591984,5.616973198877167,1.0325304319261364,1.7688587718360052,4.03018284936892,5.8891658418723924,0.5741165171039474,2.447942832271665,3.900003154747879,5.191016642821775,1.7136235334643903,3.371387234249886,3.0091140385156536,4.334040341150213,0.2411049400012352,1.9540905990766615,2.0676708568315805,3.298273009781769,0.27697473100528586,2.9330466918142486,2.744263816591144,3.422962401420535
district_protest_rate_lag_2yr,1.4091596316635655,2.0847916944497187,4.617184911409774,3.78744478172385,0.9252506538810202,2.1886359380262275,2.568987885721425,2.7962144099380173,1.153243842196013,2.745428576690911,2.6863958341887244,4.108693906104095,1.2054095257243203,2.1816240489891956,2.786202772013891,4.1954503606815505,1.4497374019733185,1.5801400265932692,3.6808542784315987,1.9100547668335532,1.5376493390866965,1.5122256303296786,3.1821648697531133,1.6226335402225618
district_avg_appraise_lag_2yr,0.334819362288701,2.029372909467025,1.2297436008232125,2.2152053405115253,0.5551397026802104,1.8335530469829435,1.2721812895651559,2.380224871001535,0.9842445488368979,3.0460788806838894,1.8696443538446732,3.1223280103128683,0.8981884617408705,2.9962360295372794,1.6309285920599166,3.042985157678405,0.1340038215413804,2.4946563492138236,1.1787571100326042,3.5877843640180282,0.283442494993282,2.1131101685043086,1.288752649485429,2.3415145439599296
