,Anch2018_CatBoost_YetiRank_Depth6_Base,Anch2018_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2018_CatBoost_YetiRank_Depth10_Base,Anch2018_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2019_CatBoost_YetiRank_Depth6_Base,Anch2019_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2019_CatBoost_YetiRank_Depth10_Base,Anch2019_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2020_CatBoost_YetiRank_Depth6_Base,Anch2020_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2020_CatBoost_YetiRank_Depth10_Base,Anch2020_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2021_CatBoost_YetiRank_Depth6_Base,Anch2021_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2021_CatBoost_YetiRank_Depth10_Base,Anch2021_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2022_CatBoost_YetiRank_Depth6_Base,Anch2022_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2022_CatBoost_YetiRank_Depth10_Base,Anch2022_CatBoost_YetiRank_Depth10_Meta_Recursive,Anch2023_CatBoost_YetiRank_Depth6_Base,Anch2023_CatBoost_YetiRank_Depth6_Meta_Recursive,Anch2023_CatBoost_YetiRank_Depth10_Base,Anch2023_CatBoost_YetiRank_Depth10_Meta_Recursive
district_mean_appraised_value_lag_2yr,0.0,0.25828516471363605,0.0,0.612531861137049,0.0,0.2924655175235137,0.41821046804240175,0.2710094520347913,0.0,0.3716956948966956,0.28783790835035056,0.40678489755927094,0.0,0.24756322451414972,0.05715726819791739,0.13438870261991784,0.1959508666348001,0.2035820187244817,0.04517177459514436,0.15109379144105195,0.0,0.3078694018205291,0.15401932165590104,0.3143052353791251
district_std_appraised_value_lag_2yr,0.261855320565382,0.6302343604477901,0.20389670420787762,0.7906989328342778,0.24481790051737212,0.6478371592736318,0.3965301042221464,0.7467198983633837,0.12513654766909604,0.3175342349955793,0.0,0.2328215419848071,0.23983907331189586,0.2035686402684657,0.06307009097490801,0.37440971187532535,0.366308132284143,0.25558610385894104,0.36144388924644977,0.2910788033492987,0.24100637129807434,0.19879692999050413,0.1485010894002173,0.16532645459573364
district_median_sqft_lag_2yr,0.30781777422819634,0.11584925966048185,0.7566714484205561,0.21490052177364805,0.0,0.12680495358344546,0.4429241652179595,0.24905782658257797,0.0,0.3339294905086069,0.24499314026201757,0.3278975285122192,0.0,0.03753902313127728,0.464467215426921,0.4223748515656992,0.3192087517462461,0.23958467457759403,0.3095163472763083,0.504983242407404,0.0,0.17894106261906348,0.37693670115531624,0.4038452897728795
district_median_structure_age_lag_2yr,0.20796914010389472,0.2134753778886814,0.6677520214750744,0.4358536689636981,0.0,0.24137684861607464,0.14465071477571503,0.2807097498068823,0.2649296999688502,0.5692580943741108,0.19937118522861708,0.4161104118123678,0.3193249530105985,0.11555573172756763,0.37381838312747445,0.5025533481023668,0.5015637150655305,0.4157954180866721,0.5411217834363016,0.2384888490349405,1.0028627606076583,0.3871880868571034,0.6064720006355981,0.05719225774213832
district_median_neighbor_far_lag_2yr,0.057853448142814554,0.24198553511182655,0.0,0.5112267275574494,0.0,0.21473973343020428,0.22330823684046397,0.14328877409481375,0.5987300337735607,0.6781697174346266,0.4139170537130575,0.21003584479894194,0.0,0.9709499755694745,0.1577475088627084,0.41930699387276726,0.0,0.42767970473455186,0.7994558438373535,0.34435025826957044,0.01606303011954079,0.33399005401023085,0.6600182489530904,0.2575461614396415
district_owner_occupancy_share_lag_2yr,0.3709880349538267,0.38312460247834723,1.2502005918070014,0.6784542922906424,0.06908121805235963,0.09322990315054598,0.0,0.47053626322802555,0.0,0.13149188026686862,0.11171899732699694,0.23815962892726697,0.31889282922327244,0.09107479229627942,0.61658873218025,0.35536033818328944,0.0,0.547232653413597,0.5900489740568843,0.1054809937017405,0.0,0.25281694659072,0.5903705277634085,0.3334632172399189
district_median_household_income_lag_2yr,0.0,0.023696822344323357,0.11250584453243329,0.34587505554279474,0.010823379721982144,0.1742413111303395,0.21101669123983574,0.45641086382289053,0.0583705933675903,0.1632914645704761,0.5539279019572376,0.19577797237106612,0.0,0.09486187396977153,0.2574641624895194,0.40006037788070736,0.08104802112956666,0.05543688827782221,0.0,0.054816220898755506,0.0,0.29193978676136995,0.11782090926419668,0.15333490287039925
district_renter_share_lag_2yr,0.05513151144684677,0.23514838353976783,0.4314172492932618,0.3212746405409467,0.0,0.11412000041894983,0.3008818497603777,0.27536658399908953,0.0,0.053636431798642574,0.0,0.24685524199734152,0.0,0.20112241768981223,0.35266474211427323,0.3964295305453968,0.37406984482267586,0.06865424774453434,0.27158999122201516,0.13914288218987445,0.0,0.0450553757226091,0.6629188449526401,0.47103648430668393
district_protest_rate_lag_3yr,0.0,0.39852409657529275,0.0,0.29757262223353487,0.45852953936044344,0.10289614938293608,0.3435071353981059,0.14829183600068005,0.0,0.3765856420503409,0.09172317059220887,0.4678041392932805,0.0680898942383819,0.2424727084756117,0.2538660335245121,0.4565258904799422,0.052984115500749475,0.500222124218915,0.09314247197144289,0.1774590024036266,0.0,0.19738674111104468,0.0,0.23121473431345152
district_delta_max_height_ft_lag_3yr,0.6215343217908498,0.2460287999619319,0.6315305215601117,0.5487273428299047,0.0,0.46056159940402713,0.2027467230535132,0.4640164956220378,0.0,0.29258335421310044,0.5695647838783898,0.35676711828880053,0.0,0.17677446348267825,0.7299904072061179,0.24884156381499295,0.0,0.29252567791429374,0.3467985217217221,0.23910211707313397,0.16146271258072128,0.2899585738823421,0.2078222491761369,0.28328694133695237
district_delta_max_far_lag_3yr,0.0933773799189894,0.4271227089387435,0.3352568291312136,0.41122050948453404,0.18782614444734438,0.13641943289899064,0.2756495039368758,0.15332915740408404,0.0,0.26637838628474814,0.0,0.14376763821957966,0.29563866964352703,0.13827822176852037,0.1795420829974513,0.24297736443398193,0.0,0.2789183013428857,0.13385556516244257,0.7030068563306476,0.06715868426471275,0.20147964933361004,0.4613930025881722,0.23950347731354904
district_delta_max_bldg_cov_pct_lag_3yr,0.0,0.26167017443763596,0.18768599768713112,0.12290436233167244,0.0,0.4290509975469134,0.28559886657511735,0.4742891130600362,0.07086889241847498,0.16518481746083097,0.033673395741362334,0.2754607672370403,0.0,0.21195327570053898,0.300586688422422,0.45745175751888195,0.10057501083016444,0.5555476530540613,0.10147151471899443,0.0848954963835487,0.04370753029162884,0.3883293020082555,0.4460244413771387,0.33156763512295007
district_delta_min_lot_sqft_lag_3yr,0.13615307254467035,0.09696319366144311,0.2060090245089605,0.2938740014495028,0.0,0.4005987346408949,0.23902431937312035,0.6269408807899969,0.409337599686251,0.3491393120188239,0.3072903318906809,0.32444261659986073,0.02955250357070519,0.5016471203203736,0.21823015364779863,0.23506670515115166,0.5418542890099449,0.5141711029665069,0.10871552600382643,0.7152834883293766,0.06882128276020068,0.2878027952853038,0.055366123160661564,0.3468306420719151
district_std_appraised_value_lag_3yr,0.0,1.2726062543737569,0.39269868918452794,0.7765923023375767,0.6168774678758822,0.4976845088356313,0.1773696609518378,0.5741808621227923,1.1796107501955095,0.7759862723075762,0.12776835098812456,0.5618484270628354,0.6551578660208689,0.5519278776964096,0.4067500071437631,0.7657321601128028,0.8265535453811997,0.8441417677941172,0.311588430623732,0.6506995179962851,0.14038523198621622,0.456296680228672,0.175041105635269,0.2929603526497992
district_median_structure_age_lag_3yr,0.0,0.4254719240515217,0.0,0.21926401372070634,0.06162623671690299,0.4054091639929645,0.0,0.3051460270878656,0.0,0.7949989315833477,0.028672687221236934,0.40954324642616324,0.0,0.514393650999404,0.046568701148737554,0.38087256612466325,0.046458135984809336,0.3211378301539958,0.09841932670310174,0.22157399488489152,0.0,0.39507878495113014,0.10146169427034453,0.29372571045019824
district_median_neighbor_acreage_lag_3yr,0.2161729625222541,0.03884189358887111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1832797432421378,0.13317719410904957,0.0,0.0,0.004635501013248466,0.0,0.004489699230253347,0.0,0.004301310364748382,0.0745285372324865,0.5315540201460139,0.0,0.0,0.0,0.13349894896531062
district_median_neighbor_far_lag_3yr,0.031283425280265606,0.05453328791040939,0.0,0.02746686663931329,0.07651978222178468,0.2995880672469031,0.0,0.15746452211746206,0.1742946724770187,0.42647900091600816,0.12210144512633656,0.48939790570308744,0.16782790510762458,0.7047119505935162,0.0,0.41680067676720095,0.0,0.4570608049654389,0.10472984398300907,0.24660550096007658,0.21120237832568267,0.20880323640621742,0.0,0.2851529886793506
district_protest_rate_lag_4yr,0.0,0.030785471368643236,0.0,0.015648609860835834,0.0,0.10235339986187668,0.01389486224822758,0.06685951408677294,0.0,0.3846053024681514,0.0740926026379232,0.13349492704676644,0.0,0.6962745677171132,0.07759974488555148,0.12466212368575075,0.0,0.17395299263514982,0.09598828912602685,0.1671611704539268,0.0,0.26329072302132916,0.23838815956473844,0.11023507192778866
district_delta_max_height_ft_lag_4yr,0.0,0.07817911605728994,0.0,0.21192426217396695,0.0,0.24612922239880225,0.10378474315838314,0.29538163362493847,0.15044263720186823,0.5827916343063521,0.06889587817764004,0.36856445229491286,0.0,0.1547299828275348,0.0,0.11071915911997193,0.0,0.5476139895891552,0.07284419724730157,0.3685475414932666,0.17094080522727736,0.24666588514680585,0.2199898463608075,0.11163859760746539
district_delta_max_far_lag_4yr,0.07798860960945408,0.09711617625377153,0.33913475041548424,0.1358789329674558,0.0,0.1505231323568925,0.0900772330364842,0.0922930316354191,0.0,0.5676231679182032,0.010477782249883183,0.22308383450889108,0.0,0.1560334171925807,0.0,0.35482384624097224,0.6109616101426126,1.7072663258553507,0.21990431192389415,0.5151486461816875,0.12092317976508105,0.3195946293637897,0.5646068743518747,1.0586426290415483
district_delta_max_bldg_cov_pct_lag_4yr,0.03321224216031857,0.06400181800865017,0.0,0.03229471383852137,0.1245876016355164,0.25035082814705173,0.0,0.08017185835476101,0.23860153409490217,0.19099121323785756,0.14845374263110944,0.13402518025915117,0.0,0.19984316930579632,0.21885897627859904,0.14236906234059615,0.0,0.3848052371272261,0.11004320974981024,0.282656018504486,0.0,0.5339735063428602,0.32763794933147855,0.469581017666834
district_delta_min_lot_sqft_lag_4yr,0.0,0.03787412039296313,0.10205780460187928,0.5258432479641978,1.1218411734049667,0.4255907550956656,0.0959126002457486,0.2163802965274813,0.0,0.2652645329338315,0.15073723619196266,0.18245442686642724,0.0,0.08584053692857795,0.14238686443493226,0.03153889891619881,0.0,0.024053994424302987,0.07607710848253973,0.33692430191097356,0.0,0.18340117708219508,0.22867354418012587,0.3727071380733277
district_spatial_contagion_3yr_lag_4yr,0.058507209845127216,0.014177298048639774,0.07854612624880991,0.007325557871993062,0.11374846215505953,0.025360990716689093,0.03887828005497702,0.015332539814764432,0.0,0.19020110172043833,0.035947756440178655,0.08662244087648013,0.13321554367469224,0.25937948455991555,0.03826024312492668,0.13680005869168257,0.42651280285777704,0.3896570647818924,0.1132783434305721,0.2970724514739552,0.0,0.6042887160104199,0.1166250351893208,0.18842456589441747
district_delta_max_height_ft_lag_5yr,0.3651737445508648,0.20685217389968488,0.1433850367207824,0.205551487242844,0.41670513153010014,0.9736741733032761,0.13282169118296128,0.6981852576664742,0.22284351560222246,0.611485607116952,0.566001110625232,0.5421881007377631,0.1003249297469258,0.8537824993370899,0.3423359221648796,0.8878719357243409,0.08770244429832792,0.616506555312408,0.3599046807885867,0.1914584781660217,0.0,0.28066896446436074,0.7634932004602765,0.7921747586847029
district_delta_max_far_lag_5yr,0.18758488692078565,0.7005120668598688,0.2587517456993664,0.7650386826474614,0.7050968879268699,0.6236339108935077,0.3905695082096756,0.6142833935375619,0.0,0.4444993574684689,0.6447899772839186,0.23757310510748772,0.4121068188707987,0.6250521635889148,0.6079982523662231,0.7863836222837591,0.3803188894205634,0.3766090545913813,0.6050017244782389,0.39816523945061394,0.36775756847720836,0.08723637998250051,0.7176329780604875,0.5161277498769569
district_delta_max_bldg_cov_pct_lag_5yr,0.38790346104007845,1.0680163318568838,0.807716025350723,0.5700275193724884,0.44675177647904624,0.7341448770672012,0.8776132431648572,0.39149496163952396,0.9121254942469853,0.05460938581734365,1.4345698892857044,0.6750851714580769,1.0100775998397415,0.4485284176408466,0.8028400824394823,0.6104253395716128,0.6318268551588686,0.15743417867213663,0.5682006570191936,0.7991106668736866,0.3679420707494563,0.5113984463097924,0.6092610477578482,0.3284043792839607
district_delta_min_lot_sqft_lag_5yr,0.0,0.36560020097169144,0.3310090196534514,0.26233252486426567,0.2268617680323144,0.4827538991753223,0.005100344480932095,0.16426902106341545,0.0,0.9776884488030737,0.0024000620701600858,0.38327594532533626,0.08829848918599258,0.4274694442551804,0.016174641608621844,0.09932840458770052,0.2098826170470762,0.517263024389151,0.10543455812007284,0.43640017786255697,0.09132021341190406,0.48004799604702186,0.10477381286899741,0.4910897076044059
district_lui_shape_area_lag_5yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167279276859503,0.11509020164843062,0.2893052521184836,0.07996446531166344,0.9045822937123535,0.010967840706009604,0.07831911409476498,0.029356540450231946,0.0,0.0055750316650289185,0.06880636162726678,0.009727374510296972,0.2840178758905676,0.016087348922089056,0.0,0.01510037603497084
district_nearby_GEOID_lag_5yr,0.0,0.002379881073920896,0.0,0.00116506826321156,0.0,0.0,0.0,0.0,0.7902038318448616,0.0,0.7024480524879412,0.0,1.5662285635333673,0.5477688800024803,0.2602885912985655,0.06354145536435041,0.0,0.0,0.0,0.11546132042423811,0.0,0.005362449640696352,0.0,0.16699633873989012
district_median_structure_age_lag_5yr,0.2642385867320459,0.04734265049120391,0.048723113508962,0.032879768080477156,0.26720471471598684,0.11020077210402617,0.0,0.0682841241398843,0.17106634427562892,1.024257869612311,0.019466234757303972,0.22998644759265083,0.18959399254114162,0.13064244771071337,0.0,0.12352223098417975,0.26906234969618953,0.1331835055678692,0.07963297258994814,0.056184844828128966,0.26502880240910914,0.14622332603016036,0.2055685407645379,0.12491405401248125
district_delta_max_height_ft_lag_6yr,0.0,0.1607100406828793,0.1996854209494833,0.08291127311834681,0.16509553340165428,0.6587714719900775,0.05795133720826899,0.1414376639327676,0.1826279884315532,0.19983452905947469,0.0,0.43933161959823697,0.0,0.25626676029901807,0.10620746526101146,0.32476501662021146,0.13753648418890935,0.049381710148886496,0.06201443729735813,0.02650068582753076,0.0,0.10760828924676676,0.12870870316806343,0.43735233030173964
district_delta_max_far_lag_6yr,0.054918027358991726,0.3745735692859677,0.3182358872166356,0.3186995460688841,0.0,0.05947879067064798,0.0008170086844789204,0.22344519927164655,0.14861392087039757,0.562816728679835,0.12311903014796881,0.48961723365558385,0.4443555251821487,0.6981911707198173,0.13671067431876507,0.24174255471833742,0.0,0.19242753168168847,0.4330360792956784,0.4405738055134377,0.27909519655642784,0.33753811779779136,0.15917002379657977,0.21703507967510233
district_delta_max_bldg_cov_pct_lag_6yr,0.1862118659743897,0.049620543170239194,0.4661657991064904,0.02563945255197572,0.0491140491586731,0.609098045726342,0.35861790613210276,0.24183809068272663,0.1161211819109897,0.3192881180032114,0.4994352895093897,0.18455960517238576,0.0,0.32639949448365746,0.30874216760139384,0.09669503990708501,0.06960905475552069,0.05320287404972811,0.3727162159863328,0.09315091482262844,0.1309730489199161,0.2846365796586273,0.43408500852678805,0.3824606623157164
