CASE_NUMBER,neighbor_tcad_id
C14-2024-0019.SH,0202160901
C14-2024-0019.SH,0204160604
C14-2024-0019.SH,0202170308
C14-2024-0019.SH,0202160230
C14-2024-0019.SH,0202160160
C14-2024-0019.SH,0202170108
C14-2024-0019.SH,0202170307
C14-2024-0019.SH,0202170318
C14-2024-0019.SH,0202170306
C14-2024-0019.SH,0202170317
C14-2024-0019.SH,0202160238
C14-2024-0019.SH,0202160128
C14-2024-0019.SH,0202160130
C14-2024-0019.SH,0202160133
C14-2024-0019.SH,0202160129
C14-2024-0051,0119050222
C14-2024-0051,0118060219
C14-2024-0051,0119050603
C14-2024-0051,0119050224
C14-2024-0051,0118040220
C14-2024-0051,0118040602
C14-2024-0051,0119050216
C14-2024-0051,0119050219
C14-2024-0051,0118040221
C14-2024-0051,0119050218
C14-2024-0051,0118040211
C14-2024-0051,0118040704
C14-2024-0051,0119050706
C14-2024-0051,0118040210
C14-2024-0051,0118060220
C14-2024-0051,0118040715
C14-2024-0051,0119050220
C14-2024-0051,0119050204
C14-2024-0051,0119050106
C14-2024-0051,0119050608
C14-2024-0051,0118040217
C14-2024-0051,0118040706
C14-2024-0051,0119050214
C14-2024-0051,0118060305
C14-2024-0051,0119050707
C14-2024-0051,0118040213
C14-2024-0051,0119050215
C14-2024-0051,0119050205
C14-2024-0051,0118040702
C14-2024-0051,0119050208
C14-2024-0051,0119050207
C14-2024-0051,0118040603
C14-2024-0051,0118040212
C14-2024-0051,0118040701
C14-2024-0051,0118040601
C14-2024-0051,0118040714
C14-2024-0051,0118060304
C14-2024-0051,0119050705
C14-2024-0051,0119050701
C14-2024-0051,0118040802
C14-2024-0051,0119050107
C14-2024-0051,0119050227
C14-2024-0051,0119050228
C14-2024-0051,0119050607
C14-2024-0051,0118040713
C14-2024-0051,0118040218
C14-2024-0051,0119050206
C14-2024-0051,0118040216
C14-2024-0080,0228100703
C14-2024-0080,0227110111
C14-2024-0080,0227090501
C14-2024-0080,0227090105
C14-2024-0080,0227090104
C14-2024-0080,0227090103
C14-2024-0080,0226100119
C14-2024-0080,0226100304
C14-2024-0080,0227110201
C14-2024-0080,0226100601
C14-2024-0080,0227090402
C14-2024-0080,0226100118
C14-2024-0080,0227090106
C14-2024-0080,0227090107
C14-2024-0080,0226100117
C14-2024-0080,0228100708
C14-2024-0080,0228100707
C14-2024-0080,0228100709
C14-2024-0080,0228100706
C14-2024-0080,0228100710
C14-2024-0080,0228100712
C14-2024-0080,0227090108
C14-2024-0080,0227090502
C14-2024-0080,0227090109
C14-2024-0080,0226100116
C14-2024-0080,0227090102
C14-2024-0080,0227090403
C14-2024-0080,0105000103
C14-2024-0080,0227090101
C14-2024-0080,0227090401
C14-2024-0080,0227110114
C14-2024-0109,0207170412
C14-2024-0109,0207170407
C14-2024-0109,0207170338
C14-2024-0109,0207170326
C14-2024-0109,0207160230
C14-2024-0109,0207160231
C14-2024-0109,0207170340
C14-2024-0109,0207170411
C14-2024-0109,0207170409
C14-2024-0109,0207170322
C14-2024-0109,0207170323
C14-2024-0109,0207170408
C14-2024-0109,0207170410
C14-2024-0109,0207170403
C14-2024-0109,0207170304
C14-2024-0109,0207170339
C14-2024-0109,0207160232
C14-2024-0109,0207170404
C14-2024-0109,0209180101
C14-2024-0109,0207170329
C14-2024-0109,0207170344
C14-2024-0109,0207160233
C14-2024-0109,0207170317
C14-2024-0109,0207170320
C14-2024-0109,0207170337
C14-2024-0109,0207170335
C14-2024-0109,0207170334
C14-2024-0109,0207170336
C14-2024-0109,0207170405
C14-2024-0109,0209180104
C14-2024-0109,0207170406
C14-2024-0109,0207170303
C14-2024-0109,0207170302
C14-2024-0122,0221240415
C14-2024-0122,0221220314
C14-2024-0122,0221220305
C14-2024-0122,0221221221
C14-2024-0122,0221221218
C14-2024-0122,0221220316
C14-2024-0122,0221240414
C14-2024-0122,0221221206
C14-2024-0122,0221220330
C14-2024-0122,0221220306
C14-2024-0122,0221220307
C14-2024-0122,0221221219
C14-2024-0122,0221221207
C14-2024-0122,0221221217
C14-2024-0122,0221220331
C14-2024-0122,0221221211
C14-2024-0122,0221220329
C14-2024-0122,0221221208
C14-2024-0122,0221221205
C14-2024-0122,0221220315
C14-2024-0122,0221221209
