geoid_tract,vintage,total_population,median_age,race_white,race_black,race_asian,race_hispanic,median_household_income,poverty_count,median_home_value,owner_occupied_units,renter_occupied_units,median_gross_rent,total_housing_units
48453002320,2022,3987,30.2,2450,291,103,2141,78093,647,409200,594,970,1476,1616
48453002321,2022,3837,37.2,2228,132,38,2824,61184,1047,240900,804,722,1435,1650
48453002322,2022,2254,26.8,1437,104,14,1201,65977,295,,70,1347,1440,1509
48453002323,2022,4569,28.7,3052,511,254,1560,51091,741,481500,352,1293,1384,1691
48453002324,2022,1247,23.7,424,410,173,240,,364,,0,439,1788,619
48453002325,2022,4085,29.3,2647,186,69,2922,65179,1274,278300,743,684,1277,1571
48453002326,2022,903,24.2,399,178,122,305,39444,273,,45,361,988,406
48453002327,2022,4874,25.1,2180,976,127,2644,25900,2430,135800,192,1914,1256,2317
48453002403,2022,2353,34.8,1641,63,78,915,80539,389,376200,586,585,1579,1204
48453002407,2022,8665,36.3,5919,867,139,2087,76875,927,425700,1772,2305,1656,4312
48453002409,2022,3360,33.9,2348,114,27,1446,107589,380,371300,917,522,1813,1551
48453002410,2022,3816,35.5,2513,198,124,1885,61049,667,383600,597,1232,1451,1829
48453002411,2022,5796,32.8,2847,728,4,4693,50347,1429,211300,736,867,1375,1695
48453002412,2022,5173,35.7,1679,196,0,4250,78924,972,239200,999,472,1801,1484
48453002413,2022,3366,31.3,1098,622,22,2127,45733,1101,225000,281,831,1453,1157
48453002419,2022,3927,27.7,1866,162,130,2962,47378,412,,14,1791,1240,1926
48453002422,2022,8141,38.4,5835,443,357,3530,82326,398,391800,1786,1644,1374,3614
48453002423,2022,6261,37.5,5029,214,187,2451,110368,449,335400,1932,869,1990,3014
48453002424,2022,3548,40.5,2907,145,100,1297,64136,747,306600,853,823,1407,1742
48453002430,2022,1962,30.0,1266,133,63,951,97012,27,,500,184,,767
48453002432,2022,5153,31.8,2423,110,335,2948,127989,516,440600,1329,377,1337,1766
48453002434,2022,1997,38.9,1061,125,2,1093,71116,299,207100,519,70,1290,604
48453002436,2022,2727,34.5,1093,71,0,2287,56125,520,129600,741,118,1125,965
48453002437,2022,4899,34.4,3537,179,213,1687,94615,226,358500,618,2214,1631,2918
48453002438,2022,7026,30.1,4418,723,320,2716,71356,1033,408000,1331,1947,1477,3307
48453002439,2022,2876,35.7,1238,380,0,1771,93322,169,266900,1025,156,1547,1181
48453002440,2022,6544,36.1,3054,134,220,4321,86413,460,280200,1540,800,1496,2340
48453002441,2022,5581,31.6,2899,841,132,3210,68115,556,179500,972,1144,1706,2133
48453002442,2022,2935,37.0,1510,192,0,2450,95013,160,318800,921,170,1624,1217
48453002443,2022,4050,33.6,2797,145,272,1845,68483,442,480000,248,2161,1611,2626
48453002444,2022,4230,36.9,3115,150,172,1900,68516,742,329300,1039,863,1678,1956
48453002445,2022,7136,33.7,4732,298,346,3379,84511,553,337400,1985,1012,1621,3096
48453002446,2022,1623,61.1,1359,4,58,555,148611,46,418200,642,74,2292,720
48453002447,2022,3288,30.2,2068,136,2,2360,109117,96,312500,586,293,1668,879
48453002448,2022,7782,35.3,3746,850,128,5080,105620,263,250500,2479,228,2068,2841
48453002449,2022,7203,33.5,3029,508,97,5848,94327,719,242500,1955,320,1325,2322
48453002450,2022,3877,29.8,1497,60,171,2850,76536,295,170200,723,256,1104,1025
48453002451,2022,7535,31.2,4641,583,321,3074,78457,514,332800,932,2620,1576,3725
48453002452,2022,3098,32.6,1251,40,39,2148,61042,169,202500,875,150,1484,1056
48453002453,2022,5475,36.2,2427,351,71,4020,85490,233,215400,1466,292,1742,1900
48453002500,2022,6052,35.5,4271,154,337,1358,88571,384,567800,964,1878,1497,3021
48453030000,2022,4279,42.9,3599,2,313,491,155608,53,887700,1343,573,1825,2200
48453030100,2022,3494,46.2,2733,296,137,477,93782,296,553200,1163,673,1542,1932
48453030200,2022,5039,38.2,4072,27,203,715,72069,237,665400,1318,1321,1292,2755
48453030300,2022,4298,43.4,3791,55,22,1468,80417,484,531900,1050,890,1266,2131
48453030400,2022,4451,38.0,3434,2,44,1554,99726,164,431700,1171,1029,1667,2292
48453030500,2022,6951,39.7,5231,547,359,780,129435,191,628500,1858,1523,1808,3479
48453030600,2022,5820,34.8,4764,148,311,895,87336,647,660800,1450,1732,1666,3399
48453030700,2022,4028,51.4,3710,0,220,241,157500,288,803300,1642,138,3501,1849
48453030800,2022,4429,33.0,2871,53,946,686,82419,441,518000,418,2171,1625,2589
48453030900,2022,7581,38.7,5594,465,78,2789,103846,755,406900,2135,1035,1977,3344
48453031000,2022,4342,43.9,3477,134,190,911,89205,147,374800,1394,892,1487,2415
48453031100,2022,5101,43.3,3982,80,304,1436,142917,859,659300,1632,106,2077,1837
48453031200,2022,6548,51.8,4856,164,727,1016,146835,278,481200,2338,419,1513,2940
48453031300,2022,3918,42.6,3131,253,185,939,122750,233,520900,971,887,1756,1936
48453031400,2022,4387,52.6,3319,20,415,770,77391,533,723200,1476,550,1630,2253
48453031500,2022,7204,42.5,6351,255,38,1511,123587,364,450100,2313,681,2276,3252
48453031600,2022,2237,45.5,1660,147,105,292,131389,169,588900,647,323,1479,1023
48453031700,2022,4729,38.4,3136,402,406,1601,88625,514,377200,1134,889,1248,2168
48453031800,2022,4499,38.3,3247,290,68,1527,69375,678,401100,945,984,1659,2021
48453031900,2022,5231,38.8,4156,49,247,1562,101555,298,433000,1618,563,1610,2425
48453032000,2022,6303,36.9,4135,121,978,1248,90444,378,467300,817,2115,1665,3267
48453032100,2022,5181,35.0,3471,237,273,1300,84194,284,455900,939,2143,1661,3219
48453032200,2022,2047,48.9,1785,14,73,201,187500,33,802300,790,104,1798,934
48453032300,2022,4160,30.7,2251,99,953,1117,46500,595,212500,74,2672,1297,2929
48453032400,2022,1537,30.1,825,125,201,420,87663,54,,11,1060,1683,1173
48453032500,2022,4638,37.4,3463,183,318,1018,77481,301,581100,1142,1071,1417,2332
48453032600,2022,6080,48.4,3454,170,1764,627,192986,109,740900,2111,92,2697,2213
48453032700,2022,4430,36.5,3242,143,360,415,132383,77,524100,1485,326,1746,1878
48453032800,2022,2738,46.6,1941,28,238,429,109184,25,648400,640,540,1480,1196
48453032900,2022,8143,41.5,6331,67,675,1222,147904,331,954600,2155,1102,1675,3439
48453033000,2022,7097,41.3,6071,178,86,1944,96887,690,463200,1942,1196,1690,3183
48453033100,2022,4853,53.9,4368,28,92,378,156953,276,576800,2004,99,2307,2391
48453033200,2022,5256,37.1,3121,35,854,1878,119950,106,356500,1460,400,2121,1900
48453033300,2022,9180,40.8,6174,651,1189,1139,193628,591,622500,2891,270,2888,3177
48453033400,2022,3300,37.4,2322,213,74,1125,89986,255,379400,960,347,2132,1361
48453033500,2022,5532,43.5,4270,19,272,1733,109583,484,418700,1905,756,2079,2703
48453033600,2022,4217,52.7,3330,179,107,544,147098,59,613800,1447,276,1808,1965
48453033700,2022,2855,42.1,1699,17,564,596,165000,43,667400,792,270,1750,1077
48453033800,2022,4479,47.0,2088,447,1498,295,202778,54,641000,1440,162,1814,1725
48453033900,2022,5626,43.1,4586,103,360,672,165434,46,736800,1786,231,2125,2278
48453034000,2022,6908,44.4,4388,203,1883,842,134128,550,675000,1588,1225,1844,2877
48453034100,2022,6570,31.8,2274,988,2309,1187,80645,640,277900,590,2576,1670,3385
48453034200,2022,6097,32.4,3376,231,2118,587,91908,341,341900,360,2456,1828,3055
48453034300,2022,4205,44.1,2476,0,941,685,206962,22,606100,1421,69,,1490
48453034400,2022,2370,40.6,1790,0,227,808,85055,217,579400,328,980,1516,1426
48453034500,2022,2430,39.6,1422,0,881,0,161593,523,630000,777,0,,777
48453034600,2022,3905,33.4,3047,85,210,490,87533,88,647100,213,1790,1580,2291
48453034700,2022,5191,42.7,4274,0,657,588,114965,84,499500,1636,527,1978,2364
48453034800,2022,5020,39.0,3489,407,666,684,154889,121,580000,1437,505,1831,1942
48453034900,2022,8788,36.2,7402,218,693,679,197431,13,591000,2303,367,1889,2683
48453035000,2022,7225,36.2,5135,558,932,1457,136581,417,743400,1612,1475,1441,3110
48453035100,2022,3789,46.8,2485,193,760,244,196199,10,692200,1193,338,2561,1618
48453035200,2022,3768,42.9,3138,68,192,711,106136,284,464700,1296,182,2066,1995
48453035300,2022,1603,62.4,1417,0,42,206,131283,50,843200,627,124,912,989
48453035400,2022,5327,39.9,4510,0,375,367,217206,68,831100,1592,176,3501,1881
48453035500,2022,4023,42.7,3519,0,418,322,175595,0,503700,1327,13,,1354
48453035600,2022,2035,54.9,1541,24,240,193,118485,85,507300,662,208,1277,1040
48453035700,2022,4591,40.2,3801,0,340,667,210346,319,656400,1444,113,1838,1557
48453035800,2022,3907,32.2,2880,153,246,931,97442,502,639800,965,795,1447,1928
48453035900,2022,2456,52.4,2198,32,79,98,101875,127,288400,892,39,965,1007
48453036000,2022,2053,45.1,1408,0,234,77,239956,12,791500,620,56,,676
48453036100,2022,5375,41.5,3321,409,563,571,205559,15,641600,1770,48,,1842
48453036200,2022,2026,40.2,1142,67,704,283,177250,26,631700,755,19,,834
48453036300,2022,1747,47.5,1136,0,0,1114,53667,90,163600,572,28,,614
48453036400,2022,2741,57.0,2229,88,0,397,127574,39,359800,1027,16,,1308
48453036500,2022,6888,38.3,4434,571,1510,531,205164,363,651100,2495,0,,2626
48453036600,2022,9152,42.5,8033,94,291,1178,157443,429,672900,2651,578,1785,3361
48453036700,2022,7370,39.9,5213,58,1251,1629,215069,142,675600,2168,277,3089,2489
48453036800,2022,4119,40.4,3260,221,287,410,175577,117,568600,1358,38,3250,1414
48453036900,2022,4204,59.1,3580,54,95,476,139375,172,710900,1785,96,3501,1964
48453037000,2022,5642,39.8,4077,73,793,640,111944,142,575800,1644,914,2139,2872
48453037100,2022,2527,44.5,1780,182,104,538,196406,179,533500,830,106,2516,936
48453037200,2022,6481,35.8,4987,280,319,2221,127379,388,374700,2024,345,2094,2369
48453037300,2022,3174,44.2,2801,0,0,1163,96786,88,306100,1013,195,1076,1208
48453037400,2022,4134,59.0,3634,140,20,411,92232,239,387900,1709,314,,2520
48453037500,2022,1555,55.3,1371,21,34,212,99844,176,352200,685,67,921,763
48453037600,2022,3863,52.6,3413,31,32,428,121366,100,511900,1553,136,1596,2183
48453040000,2022,5994,35.5,2818,1026,723,2546,55637,1628,302800,564,2361,1188,2953
48453040100,2022,4505,33.6,2034,246,95,3102,43438,1521,317200,574,1267,1113,1954
48453040200,2022,3258,36.8,1409,1262,21,1057,49946,284,307500,540,1010,1192,1558
48453040300,2022,6670,26.6,3280,932,567,4384,44853,2089,261000,661,1733,1174,2491
48453040400,2022,3716,38.1,2775,310,150,949,68794,589,484100,1250,912,1170,2201
48453040500,2022,6523,32.7,3205,420,210,3645,54489,1967,468600,1211,1176,1393,2560
48453040600,2022,3516,33.2,1690,318,0,2433,48622,1031,475000,220,1122,1221,1417
48453040700,2022,7096,28.1,3928,381,124,5743,29253,3597,298700,552,2415,1158,3374
48453040800,2022,5406,35.5,2843,166,127,3112,82153,1134,372200,1027,1042,1430,2169
48453040900,2022,6507,30.2,3700,850,142,3868,55603,1810,431100,705,1596,1270,2482
48453041000,2022,7138,34.0,3021,1370,586,3842,54264,1561,277900,398,2083,1362,2731
48453041100,2022,1564,39.3,1128,152,101,381,82301,67,370700,504,249,1237,781
48453041200,2022,3108,31.6,1759,331,453,759,64836,392,437900,313,1162,1637,1544
48453041300,2022,4393,39.9,3202,307,228,832,123528,334,445700,1336,367,2062,1786
48453041400,2022,2838,37.0,2322,86,133,291,70800,306,457900,561,947,1417,1568
48453041500,2022,3107,38.1,1639,876,9,993,67172,290,371500,505,832,1234,1347
48453041600,2022,8459,36.8,5067,896,315,4711,65545,1205,309100,1574,1612,1432,3281
48453041700,2022,2666,39.7,1345,357,148,758,105703,218,372800,854,230,1793,1104
48453041800,2022,3947,34.4,2509,542,201,1319,68457,435,310100,601,1197,1397,1820
48453041900,2022,3283,37.8,2195,69,288,1121,68494,192,399500,946,791,1491,1814
48453042000,2022,2681,42.9,2068,44,340,352,128344,126,439400,1101,84,2256,1212
48453042100,2022,4956,35.8,2266,1053,640,896,83900,289,417800,887,1293,1759,2228
48453042200,2022,3941,32.5,2255,210,835,1305,60909,299,260100,399,1729,1334,2278
48453042300,2022,3858,34.7,2198,357,200,1241,112917,459,353100,1141,440,1488,1623
48453042400,2022,11382,35.3,5935,2266,1531,2572,124857,71,349100,3785,385,1363,4301
48453042500,2022,7105,33.6,3626,1084,928,2080,121433,90,356600,2085,308,1933,2444
48453042600,2022,3742,38.6,2483,577,59,1687,56387,654,212900,845,915,1451,1853
48453042700,2022,4984,36.5,3206,445,173,2227,99213,225,264900,1566,223,2189,1789
48453042800,2022,8274,35.0,4599,1900,540,2062,117816,794,326100,1521,1166,1814,2705
48453042900,2022,3241,35.2,1417,994,386,940,48263,625,,0,1903,1220,2024
48453043000,2022,3481,31.8,1882,504,266,1179,56743,516,235000,293,1640,1414,2219
48453043100,2022,2307,33.1,1242,107,87,1410,47788,421,233100,286,751,1138,1138
48453043200,2022,3350,29.5,2009,651,95,1904,36117,578,235400,282,1106,1105,1399
48453043300,2022,4086,27.3,1764,517,47,3053,40260,1025,211000,345,1017,1453,1426
48453043400,2022,5355,33.5,2088,568,45,3394,62283,1095,,144,2148,1320,2392
48453043500,2022,7129,35.4,3394,928,1728,1783,81647,1223,313800,1351,1467,1719,3038
48453043600,2022,4599,32.2,1893,990,134,2078,72917,393,228600,538,1299,1512,1921
48453043700,2022,2537,29.7,1434,268,555,995,99495,367,276100,286,925,1388,1241
48453043800,2022,3644,35.8,1854,545,50,1960,93006,181,319200,1107,398,1493,1665
48453043900,2022,7551,31.7,2294,2038,1529,2290,83329,369,287500,1407,1905,1473,3550
48453044000,2022,5366,23.3,2986,1079,131,2173,59389,1123,286300,447,987,1667,1462
48453044100,2022,2852,35.0,1350,88,415,1172,80955,428,312000,484,669,1785,1242
48453044200,2022,5684,28.1,1812,1445,467,2010,71318,711,418400,527,2298,1357,3003
48453044300,2022,6896,29.3,3510,1148,499,3667,95423,458,241000,1518,671,1605,2293
48453044400,2022,5946,35.1,3423,569,545,3197,112382,132,302800,1436,616,2215,2052
48453044500,2022,5274,40.7,1601,1935,664,1202,89350,124,334800,1454,217,1363,1671
48453044600,2022,4334,29.1,1523,1513,747,1539,82361,430,279200,1210,237,2171,1679
48453044700,2022,1969,41.5,1490,102,0,1331,76639,0,,462,136,,598
48453044800,2022,4206,37.4,1785,174,298,2867,82978,803,105200,1265,358,1484,1668
48453044900,2022,10977,34.3,5370,784,1273,7526,65290,3351,258800,2769,942,1411,3755
48453045000,2022,2437,32.1,711,536,273,920,86643,84,277600,662,552,1647,1234
48453045100,2022,3250,34.6,2336,503,220,530,103715,86,357700,532,939,1495,1515
48453045200,2022,3930,37.3,1961,408,684,1113,118620,127,351600,1043,666,1802,1815
48453045300,2022,4108,28.2,2466,286,853,1011,73318,565,,75,2471,1651,2698
48453045400,2022,6281,32.2,3647,831,1134,982,108666,584,,0,4547,1795,5100
48453045500,2022,4594,35.3,3221,995,92,1168,70181,1110,359800,408,1569,1461,2146
48453045600,2022,5088,33.8,2933,478,1014,1243,128893,339,388700,1088,1024,1775,2213
48453045700,2022,3361,36.9,2079,346,292,887,69466,956,336400,531,1041,1566,1586
48453045800,2022,4391,27.8,2808,146,48,3190,75994,1552,218000,954,85,,1093
48453045900,2022,13357,30.5,5918,2137,500,8111,98170,464,287000,3443,361,2129,4020
48453046000,2022,4823,37.2,2421,1328,306,948,115950,53,321800,914,579,1449,1609
48453046100,2022,5573,35.4,2870,1079,448,1734,110517,106,386000,1573,883,1587,2642
48453046200,2022,7100,35.1,3970,1002,849,2480,125559,306,325200,1520,1016,1795,2830
48453046300,2022,1936,35.9,1154,226,100,704,123061,427,362300,535,139,2307,826
48453046400,2022,3248,45.2,1821,161,311,1307,109951,302,279800,1169,248,1948,1506
48453046500,2022,3455,32.9,1846,507,295,961,67964,571,288300,453,1019,1430,1550
48453046600,2022,11233,35.6,3263,694,319,7355,126995,32,379100,2723,194,2641,2972
48453046700,2022,3572,39.9,1982,735,202,731,160302,272,358600,1038,81,1807,1119
48453046800,2022,11450,34.2,6818,1262,1077,3476,152356,719,440700,3026,549,2126,3575
48453046900,2022,8199,37.3,4234,1541,624,2001,141797,120,372200,2350,537,1821,2887
48453047000,2022,1455,46.0,1066,188,0,40,153358,23,356600,471,8,,479
48453980000,2022,0,-666666666.0,0,0,0,0,,0,,0,0,,0
48453000101,2023,4707,45.1,4206,0,204,259,123050,357,730200,1475,966,2005,2641
48453000102,2023,2196,55.1,1979,12,79,190,155897,134,1135700,964,70,1904,1135
48453000203,2023,2948,25.3,1870,313,395,353,95778,295,,12,1138,2136,1188
48453000204,2023,2711,38.1,2150,23,124,470,120464,387,957500,748,587,1549,1609
48453000205,2023,4429,34.8,3299,336,276,796,78287,322,642800,613,2068,1588,2723
48453000206,2023,3813,36.6,3049,52,179,603,95703,898,792500,891,900,1338,1982
48453000302,2023,5585,30.3,3455,219,542,1658,61763,1097,738100,772,2535,1307,3603
48453000304,2023,2866,33.8,2090,55,129,573,97031,162,804900,446,1134,1688,1667
48453000305,2023,3375,34.0,2800,45,82,515,80230,299,541700,450,1462,1606,2021
48453000307,2023,2017,36.8,1547,92,69,358,123942,140,708200,524,368,1874,918
48453000308,2023,2704,39.5,1544,126,382,700,90821,312,685200,695,590,1495,1322
48453000309,2023,5520,33.4,3727,247,472,1344,119638,250,685400,1130,1725,2103,3003
48453000401,2023,4418,28.6,2724,485,510,784,81667,820,676400,587,1633,1864,2390
48453000402,2023,3552,35.3,2168,465,134,1148,79875,511,599800,608,1229,1711,1855
48453000500,2023,3945,27.7,3127,57,268,580,64429,1139,835300,547,1771,1560,2510
48453000601,2023,9834,19.7,4984,1736,1446,2461,16591,517,,11,425,1176,480
48453000605,2023,3191,21.5,2113,254,342,659,,1732,1284100,190,1454,1448,1798
48453000606,2023,3907,21.4,2125,100,1170,914,15826,2064,246800,88,1581,1493,2017
48453000607,2023,2918,20.9,1707,134,689,722,19162,1328,282400,171,1232,1334,1630
48453000608,2023,4473,20.1,1703,219,1245,1406,21028,1759,,0,1107,1475,1256
48453000700,2023,1212,34.6,910,64,128,178,92941,256,537800,324,512,1593,895
48453000801,2023,2222,40.6,1285,144,44,987,94801,308,618000,636,315,,1064
48453000802,2023,3709,36.4,2117,822,63,1205,82675,1194,699700,572,927,613,1608
48453000803,2023,3396,35.3,2072,628,181,537,83833,256,619900,1048,952,1897,2085
48453000804,2023,2444,34.2,1242,649,46,706,73359,632,570000,457,680,1698,1291
48453000901,2023,3215,31.1,1993,214,167,1212,112130,449,687800,494,892,2512,1453
48453000902,2023,6918,32.7,4555,713,186,2246,104349,1185,625400,1217,3049,2096,4681
48453001000,2023,3190,37.9,2395,64,81,808,119391,418,751300,858,603,2896,1671
48453001101,2023,1660,38.2,1107,178,53,387,102216,606,487000,188,685,1710,967
48453001102,2023,3606,41.2,2959,0,210,136,179335,252,666200,1278,1268,3485,2951
48453001103,2023,3886,49.8,2908,50,270,1083,161735,310,547200,1281,1333,2835,2758
48453001200,2023,6588,36.9,5243,92,522,702,144250,257,1191400,1816,2676,2701,4677
48453001304,2023,4210,35.7,3190,188,192,477,128039,209,905200,1074,1133,1895,2259
48453001307,2023,5087,35.7,4299,8,127,1940,73588,1391,705800,818,1515,1542,2491
48453001308,2023,3051,33.8,2015,115,87,1179,113750,104,608200,640,1110,1740,1845
48453001309,2023,2911,38.5,2603,0,57,454,172767,52,912300,771,733,2700,1697
48453001310,2023,3956,31.1,3210,108,202,560,94780,520,1255600,531,2028,2043,2727
48453001311,2023,1323,35.5,1056,194,28,143,109406,56,,180,819,1754,1162
48453001312,2023,4613,37.8,3365,62,60,975,120890,374,993700,1258,1112,1484,2582
48453001401,2023,2736,35.7,2234,52,150,134,127621,237,1062500,637,946,2151,1863
48453001402,2023,2320,39.7,1493,128,118,413,78654,68,1176000,760,526,1455,1559
48453001403,2023,1569,32.5,985,98,58,396,65000,272,750000,246,614,1409,884
48453001501,2023,5666,43.5,4892,95,140,771,127072,95,736200,1946,367,1639,2590
48453001503,2023,5547,30.9,3248,223,811,1768,98528,448,600100,788,2246,1825,3262
48453001504,2023,6458,34.8,4875,1,384,1384,103268,214,626100,1347,1838,1843,3361
48453001505,2023,4751,39.4,3742,237,109,806,103998,243,747900,1196,1205,1638,2450
48453001602,2023,2912,31.6,2005,59,527,539,80851,193,1008500,468,1008,1386,1678
48453001603,2023,4351,42.0,3963,0,73,444,211167,250,1475200,1484,250,2167,1957
48453001604,2023,4143,49.3,3793,9,9,352,243365,143,1579200,1520,161,2214,1791
48453001605,2023,4997,42.2,4581,78,0,306,116055,451,1636400,1266,1266,1770,2552
48453001606,2023,135,49.6,90,23,0,22,163750,56,,0,13,1750,13
48453001910,2023,4711,40.8,3479,128,415,603,159958,93,1297400,1068,825,2157,2107
48453001911,2023,3006,31.2,2291,88,253,588,91136,97,,142,1718,1828,2066
48453001912,2023,4251,49.1,3382,168,373,286,202661,216,1632300,1064,554,2321,1795
48453001913,2023,5281,44.1,4201,0,389,570,250001,208,1574200,1655,138,3501,1908
48453001914,2023,6057,39.9,4721,70,523,849,126940,122,725600,1582,1320,2064,3119
48453001915,2023,3233,33.6,2323,71,442,375,97452,251,691500,199,1647,2039,1965
48453001916,2023,3175,43.1,2450,0,285,425,250001,183,1102100,981,11,,1000
48453001917,2023,4274,44.0,3383,0,516,277,218393,177,1081700,1375,174,3201,1587
