Anchor,Offset,TestYear,Topology,Target_Binning,Architecture,Metric,Score
2021,+2yr,2022,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.14465488215488218
2021,+2yr,2022,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.15444925444925445
2021,+2yr,2022,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.12915834165834167
2021,+2yr,2022,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.1419006919006919
2021,+2yr,2022,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.1280941280941281
2021,+2yr,2022,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.13404234654234656
2021,+3yr,2023,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,1.2780691759808644
2021,+3yr,2023,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,2.0482423665152973
2021,+3yr,2023,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.8221214653929894
2021,+3yr,2023,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,1.826923400989096
2021,+3yr,2023,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.847035857082149
2021,+3yr,2023,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.838951198033927
2021,+3yr,2023,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,1.1174811162233833
2021,+3yr,2023,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,1.159452375134693
2021,+3yr,2023,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.4769047619047619
2021,+3yr,2023,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.3704229104229104
2021,+3yr,2023,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.42571428571428566
2021,+3yr,2023,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.5049908424908425
2021,+3yr,2023,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.40509462759462755
2021,+3yr,2023,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.5814285714285714
2022,+1yr,2022,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.6567131630498638
2022,+1yr,2022,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.9842692338487499
2022,+1yr,2022,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.7292770903470681
2022,+1yr,2022,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.9835915022994702
2022,+1yr,2022,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.7802270771978108
2022,+1yr,2022,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.9887762951816955
