pid,year,lr,diff,diff_calibrated,ens_calibrated,actual
0322010510,2021,0.01399,0.10775,0.000816,0.007403,0.0
R362192,2021,0.05175,0.08233,0.000816,0.026283,0.0
0217180904,2021,0.01403,0.38225,0.001438,0.007734,0.0
0241281017,2021,0.0041,0.18689,0.000499,0.002299,0.0
0245180217,2021,0.29391,0.10101,0.000816,0.147363,0.0
0141090216,2021,0.29327,0.31006,0.001438,0.147354,0.0
0422150126,2021,0.01405,0.19991,0.000816,0.007433,0.0
0422440211,2021,0.01408,0.30016,0.000816,0.007448,0.0
0233550308,2021,0.01397,0.39737,0.001438,0.007704,0.0
0340150816,2021,0.16882,0.10166,0.000816,0.084818,0.0
0206180901,2021,0.02462,0.14025,0.000816,0.012718,0.0
0135070804,2021,0.01411,0.20003,0.000499,0.007304,0.0
R057974,2021,0.0,0.00079,0.000499,0.000249,0.0
0424171012,2021,0.01398,0.39957,0.001488,0.007734,0.0
0426191206,2021,0.01398,0.40972,0.001488,0.007734,0.0
0412360904,2021,0.01408,0.39901,0.001577,0.007829,0.0
0145550337,2021,0.01892,0.49842,0.011204,0.015062,0.0
0440151405,2021,0.01393,0.39878,0.001438,0.007684,0.0
0330180909,2021,0.01392,0.10058,0.000816,0.007368,0.0
0162110614,2021,0.0,0.10283,0.000499,0.000249,0.0
0212150507,2021,0.01399,0.09051,0.000499,0.007244,0.0
0432251506,2021,0.01398,0.10043,0.000499,0.007239,0.0
0242190532,2021,0.014,0.05606,0.000499,0.007249,0.0
0338000507,2021,0.01394,0.21163,0.000816,0.007378,0.0
0430251020,2021,0.01398,0.39879,0.001577,0.007779,0.0
0420302032,2021,0.014,0.19996,0.000499,0.007249,0.0
0101231129,2021,0.01408,0.29844,0.000816,0.007448,0.0
0252402301,2021,0.16882,0.18122,0.000499,0.084659,0.0
0415191117,2021,0.01401,0.49662,0.011204,0.012607,0.0
0113060622,2021,0.01434,0.39401,0.001438,0.007889,0.0
0425181918,2021,0.01398,0.20194,0.000499,0.007239,0.0
0219161405,2021,0.01819,0.09993,0.000816,0.009503,0.0
R132634,2021,0.16882,0.19549,0.000816,0.084818,0.0
0348410220,2021,0.48341,0.41758,0.001577,0.242494,0.0
0314360104,2021,0.01393,0.29907,0.000816,0.007373,0.0
0158600206,2021,0.00591,0.00078,0.0,0.002955,0.0
0231091221,2021,0.00486,0.00079,0.000499,0.002679,0.0
0206150213,2021,0.01411,0.02011,0.000816,0.007463,0.0
0330401033,2021,0.01397,0.29929,0.000499,0.007234,0.0
0260380219,2021,0.00589,0.10026,0.000816,0.003353,0.0
0361000214,2021,0.47717,0.00878,0.000499,0.238834,0.0
0416090811,2021,0.01405,0.40568,0.001577,0.007814,0.0
0172250501,2021,0.01432,0.4006,0.001488,0.007904,0.0
0100050128,2021,0.01415,0.39493,0.001438,0.007794,0.0
0144010365,2021,0.01404,0.20585,0.000499,0.007269,0.0
R411605,2021,0.0141,0.39772,0.001438,0.007769,0.0
0150630801,2021,0.01421,0.10039,0.000816,0.007513,0.0
0158070803,2021,0.01415,0.29935,0.000816,0.007483,0.0
0133361801,2021,0.0059,0.00079,0.0,0.00295,0.0
0118040107,2021,0.01451,0.10056,0.000499,0.007504,0.0
0415080603,2021,0.01405,0.39898,0.001577,0.007814,0.0
0254280224,2021,0.01401,0.49578,0.001488,0.007749,0.0
0336032410,2021,0.01396,0.19116,0.000816,0.007388,0.0
0121480603,2021,0.01412,0.02872,0.000816,0.007468,0.0
0322060171,2021,0.01399,0.01797,0.000499,0.007244,0.0
0166190806,2021,0.0,0.00079,0.000499,0.000249,0.0
0138040325,2021,0.01408,0.39903,0.001438,0.007759,0.0
0434230137,2021,0.01395,0.29954,0.000816,0.007383,0.0
0141340232,2021,0.01412,0.20696,0.000816,0.007468,0.0
0264331207,2021,0.01397,0.10019,0.000499,0.007234,0.0
0420530536,2021,0.01406,0.19979,0.000816,0.007438,0.0
0221400813,2021,0.02462,0.01799,0.000816,0.012718,0.0
0142180601,2021,0.21127,0.10115,0.000816,0.106043,0.0
0154030175,2021,0.01415,0.11277,0.000499,0.007324,0.0
0445030203,2021,0.00299,0.22551,0.000816,0.001903,0.0
0414360902,2021,0.01403,0.06714,0.000499,0.007264,0.0
0302030964,2021,0.04998,0.18703,0.000816,0.025398,0.0
0246150902,2021,0.01401,0.28094,0.000816,0.007413,0.0
0239461208,2021,0.01395,0.20662,0.000499,0.007224,0.0
0424120606,2021,0.01401,0.1004,0.000499,0.007254,0.0
0233091807,2021,0.01396,0.10042,0.000499,0.007229,0.0
0336080812,2021,0.16882,0.29935,0.000499,0.084659,0.0
0239330504,2021,0.01399,0.11027,0.000499,0.007244,0.0
0416090704,2021,0.01404,0.19946,0.000816,0.007428,0.0
0234060923,2021,0.01407,0.00079,0.0,0.007035,0.0
0416402001,2021,0.01402,0.10761,0.000499,0.007259,0.0
0417100328,2021,0.29391,0.29627,0.000816,0.147363,0.0
0322160111,2021,0.01406,0.19958,0.000499,0.007279,0.0
R342869,2021,0.02464,0.19989,0.000499,0.012569,0.0
0150660327,2021,0.01524,0.3782,0.001577,0.008409,0.0
0229300407,2021,0.00222,0.50042,0.050847,0.026534,0.0
0228060119,2021,0.01404,0.25144,0.000499,0.007269,0.0
R411732,2021,0.01408,0.18942,0.000499,0.007289,0.0
0410500205,2021,0.01407,0.09807,0.000499,0.007284,0.0
0245230508,2021,0.01402,0.29957,0.000499,0.007259,0.0
R525502,2021,0.37393,0.00086,0.0,0.186965,0.0
0205380412,2021,0.0059,0.00101,0.000499,0.003199,0.0
0105150605,2021,0.01404,0.29824,0.000499,0.007269,0.0
0425130622,2021,0.02462,0.10832,0.000499,0.012559,0.0
0225690175,2021,0.01394,0.10039,0.000816,0.007378,0.0
0218201002,2021,0.01404,0.29177,0.000816,0.007428,0.0
R441918,2021,0.01404,0.20384,0.000499,0.007269,0.0
0107400101,2021,0.02486,0.39086,0.001577,0.013219,0.0
0424130710,2021,0.01402,0.19977,0.000499,0.007259,0.0
0312080116,2021,0.01399,0.49755,0.001488,0.007739,0.0
0201011105,2021,0.77605,0.00084,0.0,0.388025,0.0
0129040409,2021,0.0144,0.49545,0.011204,0.012802,0.0
0268200903,2021,0.2939,0.59667,0.055556,0.174728,0.0
0408120404,2021,0.01413,0.49526,0.011204,0.012667,0.0
0175370302,2021,0.00592,0.08774,0.000499,0.003209,0.0
0320080254,2021,0.01396,0.2984,0.000499,0.007229,0.0
0264031507,2021,0.0,0.00079,0.000499,0.000249,0.0
0147600503,2021,0.01049,0.10808,0.000499,0.005494,0.0
0250200304,2021,0.0,0.16654,0.000816,0.000408,0.0
0254400618,2021,0.01396,0.116,0.000816,0.007388,0.0
0264031405,2021,0.0,0.09674,0.000816,0.000408,0.0
0266060507,2021,0.01402,0.39777,0.001438,0.007729,0.0
0136100470,2021,0.0141,0.00089,0.000816,0.007458,0.0
R334970,2021,0.0141,0.14004,0.000816,0.007458,0.0
0405080331,2021,0.29415,0.49664,0.011204,0.152677,0.0
0217331814,2021,0.01401,0.10043,0.000816,0.007413,0.0
0338490106,2021,0.16882,0.39505,0.001577,0.085199,0.0
0121090901,2021,0.01408,0.14225,0.000816,0.007448,0.0
0315310104,2021,0.02158,0.00082,0.000499,0.011039,0.0
0139500205,2021,0.01409,0.23292,0.000816,0.007453,0.0
0432111115,2021,0.01401,0.09386,0.000816,0.007413,0.0
0205260416,2021,0.01398,0.2993,0.000499,0.007239,0.0
0334330502,2021,0.01397,0.26107,0.000499,0.007234,0.0
0220200601,2021,0.01411,0.19992,0.000499,0.007304,0.0
0418120501,2021,0.01406,0.08761,0.000816,0.007438,0.0
0418360322,2021,0.01404,0.1004,0.000816,0.007428,0.0
0145500121,2021,0.01413,0.29551,0.000499,0.007314,0.0
R454123,2021,0.04998,0.50197,0.050847,0.050414,0.0
0217164007,2021,0.01404,0.29654,0.000816,0.007428,0.0
0236061302,2021,0.01408,0.10699,0.000499,0.007289,0.0
0303000601,2021,0.00482,0.0076,0.000816,0.002818,0.0
0214230615,2021,0.9969,0.39934,0.001488,0.499194,0.0
0264160805,2021,0.29401,0.30339,0.001577,0.147794,0.0
0407031173,2021,0.01411,0.10041,0.000816,0.007463,0.0
0426031807,2021,0.01395,0.0009,0.000499,0.007224,0.0
0142070302,2021,0.01415,0.39908,0.001438,0.007794,0.0
0100050316,2021,0.17856,0.48646,0.011204,0.094882,0.0
0330180932,2021,0.01564,0.00129,0.000499,0.008069,0.0
0231140209,2021,0.29322,0.79519,0.375,0.33411,0.0
0424441817,2021,0.01406,0.10176,0.000816,0.007438,0.0
0164071708,2021,0.01413,0.19739,0.000499,0.007314,0.0
0116060508,2021,0.01427,0.19994,0.000816,0.007543,0.0
0128001309,2021,0.01412,0.19977,0.000816,0.007468,0.0
R22824,2021,0.04998,0.00132,0.000816,0.025398,0.0
0133360213,2021,0.01403,0.20106,0.000816,0.007423,0.0
0111251601,2021,0.01413,0.25617,0.000499,0.007314,0.0
0206040511,2021,0.0048,0.00086,0.0,0.0024,0.0
0417160105,2021,0.014,0.20002,0.000816,0.007408,0.0
0243130509,2021,0.01404,0.0744,0.000816,0.007428,0.0
0101000312,2021,0.01408,0.19908,0.000816,0.007448,0.0
0330030519,2021,0.05202,0.1068,0.000499,0.026259,0.0
0166210939,2021,0.01406,0.19993,0.000816,0.007438,0.0
0428190107,2021,0.01402,0.29909,0.000499,0.007259,0.0
0432190240,2021,0.01399,0.19998,0.000499,0.007244,0.0
0424440914,2021,0.01408,0.08655,0.000499,0.007289,0.0
0139070109,2021,0.0141,0.10024,0.000816,0.007458,0.0
R169667,2021,0.0,0.00096,0.000816,0.000408,0.0
0247281003,2021,0.014,0.00317,0.000816,0.007408,0.0
0207400302,2021,0.01397,0.01449,0.000499,0.007234,0.0
0304550121,2021,0.01394,0.2963,0.000816,0.007378,0.0
0217332133,2021,0.01396,0.19962,0.000816,0.007388,0.0
0211280110,2021,0.01403,0.10041,0.000499,0.007264,0.0
0128001204,2021,0.01412,0.33209,0.001438,0.007779,0.0
0233011112,2021,0.01417,0.20009,0.000499,0.007334,0.0
0330030527,2021,0.05202,0.10371,0.000499,0.026259,0.0
0218191011,2021,0.01405,0.00088,0.000816,0.007433,0.0
0168210633,2021,0.01407,0.10136,0.000816,0.007443,0.0
0338101411,2021,0.0041,0.10234,0.000499,0.002299,0.0
0223200819,2021,0.01404,0.19001,0.000499,0.007269,0.0
0264362406,2021,0.01395,0.10066,0.000816,0.007383,0.0
0268280620,2021,0.01396,0.10043,0.000816,0.007388,0.0
0260060502,2021,0.01402,0.19989,0.000816,0.007418,0.0
0246160314,2021,0.01412,0.39791,0.001577,0.007849,0.0
0213100626,2021,0.01406,0.00732,0.000499,0.007279,0.0
0162500104,2021,0.01409,0.2031,0.000499,0.007294,0.0
0318160464,2021,0.01396,0.198,0.000816,0.007388,0.0
0254301422,2021,0.01396,0.17375,0.000499,0.007229,0.0
0113040510,2021,0.29514,0.34576,0.001438,0.148289,0.0
0214091103,2021,0.01416,0.09212,0.000816,0.007488,0.0
0158030534,2021,0.01407,0.00093,0.000499,0.007284,0.0
0331110311,2021,0.01405,0.10441,0.000499,0.007274,0.0
0218700802,2021,0.01409,0.36845,0.001577,0.007834,0.0
0262200640,2021,0.01008,0.19542,0.000816,0.005448,0.0
0430531022,2021,0.01408,0.20498,0.000499,0.007289,0.0
0103060706,2021,0.08879,0.2999,0.000499,0.044644,0.0
0328431104,2021,0.01395,0.29952,0.000816,0.007383,0.0
0224240721,2021,0.01408,0.26664,0.000816,0.007448,0.0
0117340213,2021,0.01478,0.15127,0.000816,0.007798,0.0
0135150404,2021,0.01403,0.10589,0.000499,0.007264,0.0
0438011310,2021,0.08879,0.16128,0.000816,0.044803,0.0
0246151213,2021,0.29365,0.29594,0.000816,0.147233,0.0
0436340131,2021,0.01406,0.29473,0.000816,0.007438,0.0
0243130709,2021,0.29426,0.1551,0.000499,0.147379,0.0
R305531,2021,0.04998,0.19789,0.000816,0.025398,0.0
0423001007,2021,0.014,0.10085,0.000499,0.007249,0.0
0220200913,2021,0.01407,0.20001,0.000499,0.007284,0.0
0123130304,2021,0.01407,0.2992,0.000816,0.007443,0.0
0150300123,2021,0.01412,0.30021,0.000816,0.007468,0.0
0136070221,2021,0.01417,0.59745,0.042254,0.028212,0.0
0423000405,2021,0.01402,0.19914,0.000499,0.007259,0.0
0422500517,2021,0.01406,0.27545,0.000816,0.007438,0.0
0430210208,2021,0.01388,0.0008,0.0,0.00694,0.0
R432597,2021,0.0139,0.25701,0.000499,0.007199,0.0
0252280209,2021,0.014,0.29785,0.000499,0.007249,0.0
0426300505,2021,0.01409,0.30005,0.000816,0.007453,0.0
0140010213,2021,0.05145,0.00082,0.0,0.025725,0.0
0211180601,2021,0.01398,0.28081,0.000816,0.007398,0.0
0426250718,2021,0.01401,0.00084,0.0,0.007005,0.0
0436280433,2021,0.01396,0.49955,0.011204,0.012582,0.0
0142090150,2021,0.01414,0.10288,0.000499,0.007319,0.0
0252260223,2021,0.01399,0.10441,0.000816,0.007403,0.0
0307020522,2021,0.01406,0.50076,0.011204,0.012632,0.0
0424250334,2021,0.014,0.30142,0.001577,0.007789,0.0
0215180208,2021,0.01401,0.20256,0.000816,0.007413,0.0
0426231503,2021,0.01403,0.16987,0.000499,0.007264,0.0
R050196,2021,0.04998,0.19997,0.000499,0.025239,0.0
0202140904,2021,0.01405,0.20517,0.000499,0.007274,0.0
0402231002,2021,0.01415,0.00257,0.000816,0.007483,0.0
0254280112,2021,0.014,0.21337,0.000816,0.007408,0.0
0410380512,2021,0.01404,0.00433,0.000499,0.007269,0.0
0413110923,2021,0.01396,0.39805,0.001577,0.007769,0.0
0250400322,2021,0.0041,0.10003,0.000816,0.002458,0.0
0262062912,2021,0.01402,0.22235,0.000816,0.007418,0.0
0424400701,2021,0.01407,0.0032,0.000499,0.007284,0.0
R441994,2021,0.0141,0.10051,0.000499,0.007299,0.0
0328461346,2021,0.01396,0.29927,0.000499,0.007229,0.0
0135040808,2021,0.01419,0.29884,0.000816,0.007503,0.0
0430000308,2021,0.01007,0.04322,0.000499,0.005284,0.0
0408780301,2021,0.01404,0.09807,0.000499,0.007269,0.0
0205070102,2021,0.01409,0.10059,0.000816,0.007453,0.0
0338102108,2021,0.00299,0.19455,0.000816,0.001903,0.0
0270001017,2021,0.01398,0.19287,0.000816,0.007398,0.0
0445051709,2021,0.0041,0.3981,0.001438,0.002769,0.0
0233550102,2021,0.01397,0.00089,0.000816,0.007393,0.0
0150010322,2021,0.0141,0.00086,0.0,0.00705,0.0
0232040528,2021,0.01412,0.10046,0.000499,0.007309,0.0
R081929,2021,0.01404,0.42853,0.001577,0.007809,0.0
0241010102,2021,0.01405,0.10037,0.000499,0.007274,0.0
0432250925,2021,0.01399,0.32256,0.001577,0.007784,0.0
0260160909,2021,0.29387,0.49822,0.011204,0.152537,0.0
R057277,2021,0.01461,0.29847,0.000499,0.007554,0.0
0428030211,2021,0.01398,0.3006,0.001577,0.007779,0.0
0143480606,2021,0.01408,0.11817,0.000816,0.007448,0.0
0174210601,2021,0.01409,0.19982,0.000816,0.007453,0.0
0206180310,2021,0.014,0.10082,0.000499,0.007249,0.0
0420280522,2021,0.01401,0.01015,0.000816,0.007413,0.0
0102010802,2021,0.91322,0.99465,0.435484,0.674352,0.0
0107001503,2021,0.17875,0.25017,0.000499,0.089624,0.0
0304020807,2021,0.01424,0.00623,0.000499,0.007369,0.0
0430090302,2021,0.17991,0.60189,0.142857,0.161384,0.0
0266061213,2021,0.01407,0.29914,0.000816,0.007443,0.0
0406501009,2021,0.01406,0.18055,0.000816,0.007438,0.0
0314360129,2021,0.01394,0.10036,0.000816,0.007378,0.0
R062941,2021,0.01421,0.28039,0.000499,0.007354,0.0
0252181012,2021,0.01403,0.20203,0.000499,0.007264,0.0
0127380215,2021,0.01403,0.16646,0.000816,0.007423,0.0
0227090302,2021,0.01406,0.04697,0.000816,0.007438,0.0
0133340504,2021,0.29307,0.39797,0.001438,0.147254,0.0
0320060830,2021,0.01399,0.29959,0.000499,0.007244,0.0
0345460610,2021,0.01394,0.24357,0.000499,0.007219,0.0
0127090406,2021,0.01423,0.19876,0.000499,0.007364,0.0
0205521829,2021,0.01396,0.00103,0.000816,0.007388,0.0
0145600707,2021,0.01404,0.20018,0.000499,0.007269,0.0
0340101319,2021,0.0041,0.29899,0.000816,0.002458,0.0
R513341,2021,0.01406,0.10033,0.000499,0.007279,0.0
0264181817,2021,0.01402,0.12182,0.000816,0.007418,0.0
0203550612,2021,0.01396,0.30161,0.000499,0.007229,0.0
0256160506,2021,0.01404,0.10055,0.000816,0.007428,0.0
0101140304,2021,0.01413,0.10043,0.000499,0.007314,0.0
0414480401,2021,0.01406,0.10088,0.000816,0.007438,0.0
0152580707,2021,0.06928,0.32905,0.001577,0.035429,0.0
0401090124,2021,0.0048,0.00082,0.0,0.0024,0.0
0245010206,2021,0.01836,0.00092,0.000816,0.009588,0.0
0223200124,2021,0.00466,0.00121,0.000816,0.002738,0.0
0329000805,2021,0.01007,0.00118,0.000816,0.005443,0.0
0107180336,2021,0.01401,0.37876,0.001577,0.007794,0.0
0235140209,2021,0.01404,0.49853,0.001488,0.007764,0.0
0428030519,2021,0.01399,0.29931,0.000499,0.007244,0.0
0123050505,2021,0.01429,0.22505,0.000499,0.007394,0.0
0414380115,2021,0.01409,0.10029,0.000816,0.007453,0.0
0421020506,2021,0.01403,0.29632,0.000816,0.007423,0.0
0204080517,2021,0.58195,0.00091,0.000499,0.291224,0.0
0121050301,2021,0.01468,0.20031,0.000499,0.007589,0.0
0236190908,2021,0.01407,0.2402,0.000816,0.007443,0.0
0162051506,2021,0.01405,0.1914,0.000816,0.007433,0.0
0402580240,2021,0.01409,0.27779,0.000499,0.007294,0.0
0206121813,2021,0.01398,0.1706,0.000816,0.007398,0.0
0440030402,2021,0.01396,0.19436,0.000816,0.007388,0.0
0204130310,2021,0.01399,0.30661,0.001438,0.007714,0.0
0172011117,2021,0.01401,0.28846,0.000816,0.007413,0.0
0408400404,2021,0.0,0.12091,0.000816,0.000408,0.0
0421110418,2021,0.01403,0.19627,0.000816,0.007423,0.0
0129340424,2021,0.01493,0.19769,0.000816,0.007873,0.0
R541946,2021,0.01422,0.3953,0.001438,0.007829,0.0
0268180407,2021,0.0105,0.10046,0.000816,0.005658,0.0
0414180907,2021,0.01404,0.29924,0.000816,0.007428,0.0
0331110303,2021,0.02277,0.10089,0.000499,0.011634,0.0
0428070203,2021,0.00495,0.16108,0.000499,0.002724,0.0
0243300706,2021,0.01396,0.10059,0.000499,0.007229,0.0
0239461010,2021,0.01395,0.29843,0.000816,0.007383,0.0
0172011209,2021,0.01403,0.10055,0.000816,0.007423,0.0
0134020521,2021,0.01409,0.41315,0.001577,0.007834,0.0
R32478,2021,0.04998,0.20056,0.000816,0.025398,0.0
0416300307,2021,0.01402,0.40433,0.001577,0.007799,0.0
0422212022,2021,0.01402,0.10058,0.000816,0.007418,0.0
0420380215,2021,0.01408,0.30007,0.000816,0.007448,0.0
0214090620,2021,0.01417,0.29949,0.000816,0.007493,0.0
0260060807,2021,0.01403,0.00081,0.000499,0.007264,0.0
0264060725,2021,0.01401,0.36394,0.001577,0.007794,0.0
0231550502,2021,0.0041,0.14423,0.000499,0.002299,0.0
0217000305,2021,0.01427,0.33748,0.001577,0.007924,0.0
0401023001,2021,0.04998,0.10258,0.000816,0.025398,0.0
0432190234,2021,0.01398,0.49826,0.011204,0.012592,0.0
0222110307,2021,0.01415,0.29933,0.000816,0.007483,0.0
0107400214,2021,0.01496,0.49955,0.011204,0.013082,0.0
0217090810,2021,0.18072,0.39915,0.001577,0.091149,0.0
0410081505,2021,0.01406,0.20948,0.000499,0.007279,0.0
0164091706,2021,0.01408,0.24625,0.000499,0.007289,0.0
0332180201,2021,0.01406,0.39713,0.001577,0.007819,0.0
0434250106,2021,0.01398,0.29649,0.000499,0.007239,0.0
R513022,2021,0.00779,0.00253,0.000816,0.004303,0.0
0154010209,2021,0.18287,0.00242,0.000499,0.091684,0.0
0164150411,2021,0.0,0.26122,0.000816,0.000408,0.0
0101500602,2021,0.08902,0.31658,0.001577,0.045299,0.0
0406500611,2021,0.08896,0.10288,0.000816,0.044888,0.0
0131400626,2021,0.01892,0.10035,0.000499,0.009709,0.0
0247281229,2021,0.01397,0.503,0.050847,0.032409,0.0
0154580601,2021,0.01403,0.29891,0.000499,0.007264,0.0
0140070401,2021,0.01422,0.30732,0.001577,0.007899,0.0
0241430132,2021,0.01398,0.31338,0.001438,0.007709,0.0
0264362214,2021,0.01397,0.20158,0.000499,0.007234,0.0
0243430225,2021,0.01398,0.20028,0.000816,0.007398,0.0
0117020911,2021,0.01443,0.39916,0.001577,0.008004,0.0
R317934,2021,0.01406,0.2993,0.000816,0.007438,0.0
0147110558,2021,0.01411,0.25965,0.000816,0.007463,0.0
0328430935,2021,0.01394,0.19993,0.000499,0.007219,0.0
R078235,2021,0.01406,0.10045,0.000499,0.007279,0.0
R453932,2021,0.04998,0.29626,0.000816,0.025398,0.0
R488991,2021,0.02795,0.09894,0.000816,0.014383,0.0
0402040123,2021,0.01427,0.40342,0.001577,0.007924,0.0
0404530806,2021,0.01412,0.0624,0.000499,0.007309,0.0
0136010405,2021,0.29366,0.40042,0.001488,0.147574,0.0
0430360834,2021,0.01406,0.32234,0.001577,0.007819,0.0
R486739,2021,0.29396,0.69688,0.2,0.24698,0.0
0222070707,2021,0.01407,0.10303,0.000816,0.007443,0.0
0221290724,2021,0.014,0.00234,0.000499,0.007249,0.0
0419110811,2021,0.29396,0.36053,0.001438,0.147699,0.0
0424210314,2021,0.0,0.00086,0.000499,0.000249,0.0
0412340963,2021,0.01407,0.10024,0.000499,0.007284,0.0
0247140709,2021,0.01405,0.00106,0.000499,0.007274,0.0
0129150164,2021,0.0,0.27832,0.000816,0.000408,0.0
0416110812,2021,0.00589,0.00078,0.0,0.002945,0.0
0414360769,2021,0.01407,0.29915,0.000816,0.007443,0.0
0219160704,2021,0.01417,0.20008,0.000816,0.007493,0.0
0164051118,2021,0.01403,0.00083,0.0,0.007015,0.0
0422400913,2021,0.01405,0.11788,0.000499,0.007274,0.0
0276180103,2021,0.014,0.43333,0.001488,0.007744,0.0
0201010106,2021,0.21877,0.59845,0.142857,0.180814,0.0
0415170113,2021,0.01401,0.29843,0.000499,0.007254,0.0
0217332143,2021,0.01395,0.18714,0.000816,0.007383,0.0
0115250505,2021,0.01416,0.29862,0.000816,0.007488,0.0
0120011004,2021,0.01421,0.29932,0.000816,0.007513,0.0
0426031513,2021,0.01397,0.19678,0.000499,0.007234,0.0
0419210406,2021,0.01403,0.19956,0.000499,0.007264,0.0
R427411,2021,0.02795,0.10028,0.000816,0.014383,0.0
0110010718,2021,0.01435,0.26286,0.000499,0.007424,0.0
0119280204,2021,0.0143,0.18945,0.000499,0.007399,0.0
0114050937,2021,0.01837,0.00129,0.000499,0.009434,0.0
R486711,2021,0.29404,0.39965,0.001488,0.147764,0.0
0168210363,2021,0.01407,0.45558,0.001577,0.007824,0.0
0412341038,2021,0.01408,0.39136,0.001438,0.007759,0.0
0104040102,2021,0.29416,0.23349,0.000499,0.147329,0.0
0211430422,2021,0.00589,0.09853,0.000816,0.003353,0.0
0210500996,2021,0.02243,0.00088,0.000499,0.011464,0.0
0266101905,2021,0.01404,0.25276,0.000816,0.007428,0.0
0432300409,2021,0.01404,0.23853,0.000816,0.007428,0.0
0219120110,2021,0.01405,0.31154,0.001577,0.007814,0.0
0436191121,2021,0.01399,0.50242,0.050847,0.032419,0.0
0410120640,2021,0.01408,0.19933,0.000499,0.007289,0.0
0256431212,2021,0.01397,0.00095,0.000816,0.007393,0.0
0216070122,2021,0.01445,0.14616,0.000816,0.007633,0.0
0103380214,2021,0.01482,0.00087,0.000499,0.007659,0.0
0334361804,2021,0.01564,0.10185,0.000499,0.008069,0.0
0432190231,2021,0.01399,0.19999,0.000499,0.007244,0.0
0405000502,2021,0.01413,0.37872,0.001577,0.007854,0.0
0330080730,2021,0.01395,0.19997,0.000499,0.007224,0.0
0109210307,2021,0.0,0.13438,0.000499,0.000249,0.0
0207170404,2021,0.99691,0.99652,0.576923,0.786917,0.0
0103150201,2021,0.56524,0.5853,0.042254,0.303747,0.0
0227670133,2021,0.01394,0.1983,0.000816,0.007378,0.0
0138040212,2021,0.01411,0.06906,0.000816,0.007463,0.0
0338032301,2021,0.01394,0.29961,0.000816,0.007378,0.0
0111400216,2021,0.01432,0.33693,0.001438,0.007879,0.0
0152030528,2021,0.01406,0.1952,0.000816,0.007438,0.0
0266060129,2021,0.01401,0.29969,0.000816,0.007413,0.0
0103250104,2021,0.01409,0.2978,0.000499,0.007294,0.0
0422230401,2021,0.014,0.40447,0.001488,0.007744,0.0
0314360145,2021,0.0,0.15005,0.000499,0.000249,0.0
0410111910,2021,0.01406,0.00095,0.000499,0.007279,0.0
0423001528,2021,0.01403,0.15342,0.000816,0.007423,0.0
0116000109,2021,0.01415,0.19974,0.000499,0.007324,0.0
0135041201,2021,0.06478,0.1971,0.000816,0.032798,0.0
0412131006,2021,0.014,0.10037,0.000816,0.007408,0.0
0240030505,2021,0.01408,0.39919,0.001577,0.007829,0.0
0216070304,2021,0.0141,0.00284,0.000816,0.007458,0.0
0122020910,2021,0.01408,0.20018,0.000499,0.007289,0.0
0208061518,2021,0.01402,0.10077,0.000816,0.007418,0.0
0266361424,2021,0.01397,0.43237,0.001577,0.007774,0.0
0254130204,2021,0.01401,0.19976,0.000816,0.007413,0.0
0212210117,2021,0.01405,0.10345,0.000816,0.007433,0.0
0406800205,2021,0.0891,0.59338,0.055556,0.072328,0.0
0242120116,2021,0.01405,0.20012,0.000499,0.007274,0.0
0214070630,2021,0.18129,0.32028,0.001577,0.091434,0.0
