CASE_NUMBER,Meeting_Date,vote_yes,vote_no,nay_members,matched
C14-2017-0072,2017-11-09T00:00:00.000,,,,False
NPA-2013-0011.02,2014-01-23T00:00:00.000,,,,False
C14-2018-0124,2019-04-11T00:00:00.000,9.0,2.0,"Council members Alter, Pool",True
C14-2011-0005,2011-05-12T00:00:00.000,,,,False
C14-2010-0052,2010-07-29T00:00:00.000,,,,False
C14-2018-0120,2019-02-21T00:00:00.000,,,,False
C14-2010-0160,2010-12-09T00:00:00.000,,,,False
C14-2018-0089,2019-10-17T00:00:00.000,,,,False
C14-2014-0095,2014-08-07T00:00:00.000,7.0,0.0,,True
C14-2017-0094,2018-05-10T00:00:00.000,,,,False
C14H-2010-0006,2010-08-19T00:00:00.000,,,,False
C14-2012-0114,2013-01-17T00:00:00.000,,,,False
NPA-2014-0009.01,2015-05-14T00:00:00.000,,,,False
C14-2016-0079,2017-08-03T00:00:00.000,,,,False
C14-2013-0083,2014-04-17T00:00:00.000,,,,False
C14-2016-0020,2017-01-26T00:00:00.000,,,,False
C14-2017-0148,2019-12-05T00:00:00.000,,,,False
C14H-2013-0004,2013-12-12T00:00:00.000,,,,False
C14-2014-0192,2015-02-12T00:00:00.000,11.0,0.0,,True
C14-2017-0126,2018-02-01T00:00:00.000,,,,False
C14-2017-0074,2017-12-07T00:00:00.000,,,,False
C14-2013-0115,2013-12-12T00:00:00.000,,,,False
C14H-2018-0010,2018-05-10T00:00:00.000,,,,False
NPA-2012-0016.01.SH,2013-05-09T00:00:00.000,,,,False
C14-2016-0015,2016-05-12T00:00:00.000,11.0,0.0,,True
C14-2012-0006,2012-06-28T00:00:00.000,7.0,0.0,,True
NPA-2015-0017.01,2015-10-15T00:00:00.000,9.0,0.0,,True
C14-2017-0123,2018-03-08T00:00:00.000,,,,False
C14-2011-0048,2011-07-28T00:00:00.000,,,,False
C14-2014-0041,2014-11-20T00:00:00.000,,,,False
NPA-2012-0013.01,2012-06-28T00:00:00.000,,,,False
C14-2016-0106,2016-12-08T00:00:00.000,,,,False
C14-2018-0062,2018-11-15T00:00:00.000,,,,False
C14-2016-0033,2016-06-16T00:00:00.000,,,,False
C14-2016-0060,2016-08-11T00:00:00.000,,,,False
C14-2019-0030,2019-04-11T00:00:00.000,,,,False
C14-2015-0059,2015-10-15T00:00:00.000,11.0,0.0,,True
C814-06-0106.01,2013-09-26T00:00:00.000,,,,False
C14-2016-0058,2016-09-22T00:00:00.000,11.0,0.0,,True
C14-2010-0111,2010-11-18T00:00:00.000,,,,False
C14H-2015-0013,2016-02-11T00:00:00.000,,,,False
C14-2019-0137,2020-03-26T00:00:00.000,,,,False
C14-2012-0042,2012-08-02T00:00:00.000,,,,False
C14-2017-0118,2017-12-07T00:00:00.000,,,,False
C14-2015-0115,2015-11-12T00:00:00.000,,,,False
C14-2012-0054,2012-09-27T00:00:00.000,,,,False
C14-2012-0112,2013-04-25T00:00:00.000,,,,False
NPA-2016-0016.02,2018-02-01T00:00:00.000,,,,False
C14-2013-0076,2013-09-26T00:00:00.000,,,,False
C14-2013-0020,2013-06-20T00:00:00.000,7.0,0.0,,True
C14-2018-0009,2018-04-26T00:00:00.000,,,,False
C14-2012-0015,2012-04-05T00:00:00.000,7.0,0.0,,True
NPA-2017-0016.05,2018-04-26T00:00:00.000,,,,False
C14-2015-0059,2015-08-13T00:00:00.000,11.0,0.0,,True
C14-2014-0032,2014-09-25T00:00:00.000,,,,False
C14-2018-0124,2019-09-19T00:00:00.000,9.0,2.0,"Council members Alter, Pool",True
C14H-2010-0012,2010-11-04T00:00:00.000,,,,False
C14-2013-0081,2013-09-26T00:00:00.000,,,,False
C14-2014-0028,2014-11-06T00:00:00.000,,,,False
C14-2018-0061,2018-09-20T00:00:00.000,10.0,0.0,,True
NPA-2017-0005.04,2018-02-01T00:00:00.000,,,,False
C14-2010-0200,2011-04-07T00:00:00.000,,,,False
NPA-2015-0007.01,2015-10-15T00:00:00.000,11.0,0.0,,True
C14-2019-0115,2019-12-05T00:00:00.000,,,,False
C14-2008-0159,2012-10-11T00:00:00.000,,,,False
C14-2017-0041,2017-08-03T00:00:00.000,,,,False
C14-2016-0072,2016-11-10T00:00:00.000,,,,False
C14-2011-0079,2011-11-10T00:00:00.000,,,,False
C14H-2008-0027,2009-11-19T00:00:00.000,7.0,0.0,,True
C14-2009-0151,2010-05-27T00:00:00.000,,,,False
C14-2018-0102,2019-03-28T00:00:00.000,,,,False
C14H-2018-0084,2018-08-30T00:00:00.000,,,,False
C14-2011-0097,2011-11-03T00:00:00.000,,,,False
NPA-2017-0021.01,2018-09-20T00:00:00.000,,,,False
NPA-2019-0020.02,2019-06-20T00:00:00.000,,,,False
NPA-2014-0005.02,2014-11-20T00:00:00.000,,,,False
C14-2012-0090,2012-10-18T00:00:00.000,,,,False
C14-2018-0102,2019-03-07T00:00:00.000,,,,False
C14-2015-0006,2015-05-14T00:00:00.000,,,,False
C14-2010-0206,2011-12-08T00:00:00.000,,,,False
C14-2011-0165,2012-08-23T00:00:00.000,,,,False
C14-2017-0150,2018-04-26T00:00:00.000,,,,False
C14-2008-0159,2013-04-11T00:00:00.000,,,,False
C14-2015-0143,2016-02-11T00:00:00.000,,,,False
C14H-2015-0007,2015-08-13T00:00:00.000,,,,False
C14-2017-0116,2017-12-14T00:00:00.000,,,,False
C14-2009-0151,2014-11-20T00:00:00.000,,,,False
C14-2010-0146,2010-11-18T00:00:00.000,,,,False
NPA-2017-0029.01,2017-12-14T00:00:00.000,,,,False
C14-2014-0019,2014-09-25T00:00:00.000,6.0,1.0,Morrison,True
C14-2011-0066,2011-08-25T00:00:00.000,,,,False
C14-2015-0165,2016-04-14T00:00:00.000,10.0,0.0,,True
C14-2016-0080,2016-10-13T00:00:00.000,,,,False
C14-2014-0123,2014-12-11T00:00:00.000,5.0,1.0,Morrison,True
NPA-2016-0021.01,2017-02-16T00:00:00.000,,,,False
C14-2013-0112,2013-12-12T00:00:00.000,,,,False
C14-2019-0001,2019-09-19T00:00:00.000,11.0,0.0,,True
C14-2016-0110,2017-01-26T00:00:00.000,,,,False
C14-2016-0079,2017-06-22T00:00:00.000,,,,False
C14-2013-0057,2014-01-30T00:00:00.000,,,,False
NPA-2011-0023.01,2012-01-12T00:00:00.000,,,,False
C14-2016-0124,2017-03-02T00:00:00.000,11.0,0.0,,True
C14-2010-0138,2011-03-03T00:00:00.000,,,,False
NPA-2019-0014.02,2019-10-03T00:00:00.000,,,,False
C14-2013-0095,2013-09-26T00:00:00.000,,,,False
C14-2015-0119,2016-12-08T00:00:00.000,,,,False
C14-2019-0106,2019-12-05T00:00:00.000,,,,False
C14-2015-0094,2015-11-12T00:00:00.000,,,,False
C814-2012-0160,2013-03-28T00:00:00.000,5.0,2.0,"Morrison, Tovo",True
C14-2018-0024,2018-08-23T00:00:00.000,,,,False
NPA-2014-0019.01,2014-08-07T00:00:00.000,,,,False
NPA-2016-0013.01,2017-02-16T00:00:00.000,,,,False
C14-99-0132,2013-04-11T00:00:00.000,,,,False
C14-2012-0105,2012-11-08T00:00:00.000,,,,False
C14-2014-0088,2014-11-20T00:00:00.000,,,,False
C14-2012-0031,2012-08-16T00:00:00.000,,,,False
C14-2013-0146,2014-02-13T00:00:00.000,,,,False
C14-2013-0148,2014-02-13T00:00:00.000,,,,False
C14-2015-0062,2018-05-24T00:00:00.000,,,,False
C14H-2014-0004,2014-09-25T00:00:00.000,,,,False
C14-2012-0069,2012-09-27T00:00:00.000,,,,False
C14-2015-0162,2016-05-12T00:00:00.000,,,,False
C14-2011-0083,2011-11-03T00:00:00.000,,,,False
C814-2012-0160,2013-08-22T00:00:00.000,5.0,2.0,"Morrison, Tovo",True
C14-2014-0081,2014-11-06T00:00:00.000,,,,False
C14-2016-0041,2016-11-10T00:00:00.000,10.0,0.0,,True
C14-2019-0012,2019-06-20T00:00:00.000,,,,False
C14-2010-0175,2011-03-03T00:00:00.000,,,,False
C14-2013-0031,2013-10-03T00:00:00.000,,,,False
C14-2015-0025,2015-11-12T00:00:00.000,9.0,0.0,,True
C14-2011-0131,2013-01-17T00:00:00.000,,,,False
NPA-2016-0021.01,2017-01-26T00:00:00.000,,,,False
C814-2017-0001,2018-05-10T00:00:00.000,,,,False
C14-2013-0083,2014-03-06T00:00:00.000,,,,False
C14-2017-0123,2018-05-10T00:00:00.000,,,,False
C14-2018-0039,2018-10-04T00:00:00.000,,,,False
C14-2013-0113,2014-12-11T00:00:00.000,7.0,0.0,,True
NPA-2017-0021.01,2018-11-15T00:00:00.000,,,,False
C14-2014-0064,2014-06-26T00:00:00.000,,,,False
C14-2014-0021,2014-04-17T00:00:00.000,,,,False
C14-2015-0075,2015-08-13T00:00:00.000,,,,False
C14-2019-0072,2019-06-06T00:00:00.000,,,,False
C14-2010-0178,2011-01-13T00:00:00.000,,,,False
C814-90-0003.17,2012-09-27T00:00:00.000,,,,False
C814-89-0006.05,2014-08-07T00:00:00.000,,,,False
C14-2011-0126,2011-12-08T00:00:00.000,,,,False
NPA-2017-0015.03,2017-12-07T00:00:00.000,,,,False
C14-2017-0032,2017-06-22T00:00:00.000,,,,False
C14H-2010-0019,2010-12-16T00:00:00.000,,,,False
NPA-2016-0005.01,2017-01-26T00:00:00.000,,,,False
C14-2018-0063,2018-08-23T00:00:00.000,,,,False
C14-2014-0042,2014-06-12T00:00:00.000,,,,False
C14-2012-0032,2013-01-31T00:00:00.000,,,,False
NPA-2017-0021.01,2018-12-13T00:00:00.000,,,,False
NPA-2012-0023.01,2013-02-28T00:00:00.000,,,,False
NPA-2012-0019.01,2012-08-02T00:00:00.000,,,,False
C14-2017-0106,2018-04-26T00:00:00.000,,,,False
C14-2019-0029,2019-10-03T00:00:00.000,,,,False
C14-2019-0159,2020-04-09T00:00:00.000,,,,False
C14-2013-0111,2013-11-21T00:00:00.000,,,,False
C814-2012-0160,2013-05-23T00:00:00.000,5.0,2.0,"Morrison, Tovo",True
C14-2010-0019,2010-08-19T00:00:00.000,,,,False
C14-2018-0099,2019-01-31T00:00:00.000,,,,False
C14-2013-0009,2013-08-08T00:00:00.000,,,,False
C14-2018-0128,2019-03-07T00:00:00.000,,,,False
C14-2010-0190,2011-01-13T00:00:00.000,,,,False
C14-2010-0194,2011-04-07T00:00:00.000,,,,False
NPA-2010-0010.01,2010-12-16T00:00:00.000,,,,False
NPA-2016-0016.01,2017-10-19T00:00:00.000,,,,False
C14-2011-0144,2012-01-12T00:00:00.000,,,,False
C14-2019-0029,2020-04-09T00:00:00.000,,,,False
C14-2014-0045,2014-08-07T00:00:00.000,,,,False
C14-2015-0145,2016-02-11T00:00:00.000,,,,False
NPA-2016-0016.01,2017-08-31T00:00:00.000,,,,False
C14-2011-0133,2012-12-06T00:00:00.000,,,,False
C14-2019-0055,2019-06-06T00:00:00.000,,,,False
C14-2018-0087,2018-12-13T00:00:00.000,,,,False
C814-2012-0152,2016-11-10T00:00:00.000,10.0,0.0,,True
C14-2017-0097,2017-12-07T00:00:00.000,,,,False
NPA-2019-0008.01,2019-12-05T00:00:00.000,,,,False
C14-2015-0043,2015-08-13T00:00:00.000,,,,False
C14-2014-0029,2014-08-07T00:00:00.000,5.0,2.0,"Morrison, Tovo",True
C14-2011-0130.SH,2011-12-08T00:00:00.000,,,,False
C14-2019-0090,2019-10-17T00:00:00.000,,,,False
C14-2011-0041,2011-06-23T00:00:00.000,,,,False
C14-2016-0094,2017-03-23T00:00:00.000,,,,False
C14-2018-0004,2018-11-01T00:00:00.000,,,,False
C14-2010-0152,2010-10-28T00:00:00.000,,,,False
C14-2019-0104,2019-10-03T00:00:00.000,,,,False
C814-2012-0055,2014-05-01T00:00:00.000,,,,False
C14-2013-0056,2013-10-17T00:00:00.000,,,,False
C14-2010-0110,2010-10-28T00:00:00.000,,,,False
C14-2018-0115,2019-01-31T00:00:00.000,11.0,0.0,,True
C14-2012-0021,2012-08-16T00:00:00.000,,,,False
C14-2014-0060,2014-08-07T00:00:00.000,,,,False
C14-2011-0153,2012-01-26T00:00:00.000,7.0,0.0,,True
C14-2013-0026,2013-05-09T00:00:00.000,,,,False
C14-2011-0065,2012-03-08T00:00:00.000,,,,False
C14-2012-0140,2013-02-28T00:00:00.000,,,,False
C14-2017-0132,2018-04-12T00:00:00.000,,,,False
C14-2013-0096,2013-09-26T00:00:00.000,,,,False
C14-2015-0058,2015-08-13T00:00:00.000,,,,False
C14-2014-0122,2014-09-25T00:00:00.000,,,,False
C14-2017-0094,2019-03-28T00:00:00.000,,,,False
C14-2018-0028,2019-09-19T00:00:00.000,9.0,2.0,"Garza, Casar",True
C14-2011-0082,2011-12-08T00:00:00.000,,,,False
C14-2015-0005,2015-05-14T00:00:00.000,,,,False
C14-2010-0142,2010-09-23T00:00:00.000,,,,False
C14-2014-0148,2014-11-20T00:00:00.000,7.0,0.0,,True
C14-2016-0027,2016-06-16T00:00:00.000,,,,False
C14-2011-0085,2012-06-28T00:00:00.000,,,,False
NPA-2013-0025.03,2013-05-09T00:00:00.000,,,,False
C14-2014-0123,2014-11-06T00:00:00.000,5.0,1.0,Morrison,True
NPA-2016-0021.02,2016-10-13T00:00:00.000,,,,False
C14-2009-0078,2010-09-23T00:00:00.000,,,,False
NPA-2011-0015.02,2012-04-05T00:00:00.000,,,,False
C14-2010-0047,2010-11-18T00:00:00.000,,,,False
C14-2012-0063,2012-08-16T00:00:00.000,5.0,1.0,Riley ; Martinez was off the dais,True
C14-2019-0050,2019-06-20T00:00:00.000,,,,False
C14-2008-0159,2012-11-08T00:00:00.000,,,,False
NPA-2017-0016.02,2018-03-22T00:00:00.000,10.0,1.0,with Renteria,True
NPA-2019-0029.01,2019-06-20T00:00:00.000,,,,False
C14-2010-0087,2010-09-30T00:00:00.000,7.0,0.0,,True
C14-2018-0065,2019-03-07T00:00:00.000,,,,False
NPA-2014-0027.02,2014-12-11T00:00:00.000,7.0,0.0,,True
C14-2016-0076,2016-10-13T00:00:00.000,,,,False
C14-2010-0138,2011-12-08T00:00:00.000,,,,False
NPA-2018-0023.01,2018-11-29T00:00:00.000,11.0,0.0,,True
C14-2013-0098,2013-10-17T00:00:00.000,,,,False
C14H-2010-0003,2010-04-29T00:00:00.000,,,,False
C14-2019-0109,2020-01-23T00:00:00.000,,,,False
NPA-2016-0016.01,2017-06-22T00:00:00.000,,,,False
C14-2011-0087,2012-02-02T00:00:00.000,,,,False
C14-2019-0159,2020-02-20T00:00:00.000,,,,False
C14-2012-0112,2012-12-06T00:00:00.000,,,,False
C14-2010-0130,2010-10-14T00:00:00.000,,,,False
C14-2016-0077,2017-02-09T00:00:00.000,,,,False
C14-2018-0071,2019-02-07T00:00:00.000,,,,False
C14-2015-0129,2016-02-11T00:00:00.000,,,,False
C814-2014-0083,2015-08-13T00:00:00.000,11.0,0.0,,True
NPA-2017-0013.01,2017-08-03T00:00:00.000,,,,False
C14-2010-0034,2010-09-23T00:00:00.000,,,,False
C14-2010-0070,2010-06-24T00:00:00.000,,,,False
NPA-2013-0015.01,2013-09-26T00:00:00.000,,,,False
C14-2012-0033,2012-06-28T00:00:00.000,,,,False
NPA-2012-0019.01,2013-01-17T00:00:00.000,,,,False
C14-2010-0139,2010-11-18T00:00:00.000,,,,False
C14-2017-0072,2017-08-10T00:00:00.000,,,,False
C14-2019-0137,2020-04-23T00:00:00.000,,,,False
C14-2011-0100,2011-11-10T00:00:00.000,,,,False
NPA-2018-0021.03,2019-03-28T00:00:00.000,,,,False
NPA-2014-0022.02,2014-11-20T00:00:00.000,,,,False
C14-2017-0051,2017-08-03T00:00:00.000,,,,False
C14-2011-0162,2012-01-26T00:00:00.000,,,,False
C14-2016-0113,2017-05-04T00:00:00.000,,,,False
NPA-2015-0009.02,2015-11-12T00:00:00.000,,,,False
C14-2017-0140,2018-04-26T00:00:00.000,8.0,0.0,,True
C14-2014-0105,2014-10-02T00:00:00.000,,,,False
C14-2016-0027,2016-05-12T00:00:00.000,,,,False
C14-91-0038,2016-03-24T00:00:00.000,,,,False
C14-2014-0162,2014-12-11T00:00:00.000,,,,False
C14-2015-0161,2016-03-24T00:00:00.000,,,,False
C14-2016-0044,2016-08-11T00:00:00.000,,,,False
C814-2012-0085,2013-06-20T00:00:00.000,,,,False
C14-2019-0152,2020-04-23T00:00:00.000,,,,False
NPA-2016-0005.02,2017-08-03T00:00:00.000,,,,False
C814-2012-0163,2016-04-14T00:00:00.000,8.0,0.0,,True
C14-2017-0149,2018-04-26T00:00:00.000,,,,False
NPA-2012-0021.02,2013-03-07T00:00:00.000,,,,False
C14-2018-0022,2018-08-23T00:00:00.000,10.0,0.0,,True
C14-2013-0118,2014-08-28T00:00:00.000,,,,False
C814-2012-0055,2013-03-07T00:00:00.000,,,,False
C14-2019-0087,2019-10-03T00:00:00.000,,,,False
NPA-2014-0029.01,2015-06-11T00:00:00.000,,,,False
C14-2012-0114,2013-02-14T00:00:00.000,,,,False
C14-2018-0115,2019-03-28T00:00:00.000,11.0,0.0,,True
C14-2015-0072,2015-08-13T00:00:00.000,,,,False
C14-2010-0014,2010-10-28T00:00:00.000,,,,False
C14-2012-0052,2012-11-01T00:00:00.000,,,,False
C14-2016-0025,2016-08-11T00:00:00.000,,,,False
C14-2015-0020,2015-05-14T00:00:00.000,,,,False
C14-2016-0091,2016-11-10T00:00:00.000,11.0,0.0,,True
C14-2010-0087,2012-05-24T00:00:00.000,7.0,0.0,,True
C14-2018-0093,2019-01-31T00:00:00.000,,,,False
C14-2013-0118,2014-08-07T00:00:00.000,,,,False
C14-2013-0151,2014-02-13T00:00:00.000,,,,False
C14-2011-0083,2012-02-02T00:00:00.000,,,,False
C14-2013-0045,2013-08-08T00:00:00.000,7.0,0.0,,True
C14-2014-0095,2014-09-25T00:00:00.000,7.0,0.0,,True
C14-2019-0117,2019-10-31T00:00:00.000,,,,False
NPA-2017-0018.01,2020-02-20T00:00:00.000,,,,False
C14-2011-0065,2012-06-07T00:00:00.000,,,,False
C14H-2011-0004,2011-12-15T00:00:00.000,,,,False
C14-2015-0081,2015-10-08T00:00:00.000,,,,False
C14-2009-0102,2010-06-10T00:00:00.000,5.0,1.0,"Martinez-Nay, Shade-Abstain",True
C14-2012-0155,2013-02-28T00:00:00.000,,,,False
NPA-2016-0021.01,2016-10-13T00:00:00.000,,,,False
C14-2016-0049,2017-02-09T00:00:00.000,,,,False
C14-2018-0064,2019-04-11T00:00:00.000,,,,False
C14-2017-0071,2017-08-03T00:00:00.000,,,,False
NPA-2012-0025.03,2012-06-28T00:00:00.000,,,,False
C14-2016-0105,2017-03-23T00:00:00.000,,,,False
C14-04-0181.SH,2012-05-24T00:00:00.000,,,,False
C14-2012-0083,2013-05-23T00:00:00.000,,,,False
C14-2019-0163,2020-02-20T00:00:00.000,,,,False
NPA-2019-0005.03,2019-11-14T00:00:00.000,,,,False
NPA-2011-0025.02,2011-12-15T00:00:00.000,,,,False
C14-2016-0021,2017-01-26T00:00:00.000,,,,False
C14-2012-0054,2012-08-02T00:00:00.000,,,,False
C14-2009-0031,2009-11-05T00:00:00.000,4.0,3.0,"( Leffingwell, Morrison, Riley voted Nay)",True
C14-2019-0109,2020-02-06T00:00:00.000,,,,False
C14H-2014-0011,2014-12-11T00:00:00.000,,,,False
NPA-2011-0009.02,2012-04-05T00:00:00.000,,,,False
NPA-2014-0029.01,2015-04-02T00:00:00.000,,,,False
C814-95-0002.09,2010-09-30T00:00:00.000,7.0,0.0,,True
NPA-2016-0016.01,2017-09-28T00:00:00.000,,,,False
C14-2018-0122,2018-12-13T00:00:00.000,,,,False
C14H-2018-0015,2018-05-10T00:00:00.000,,,,False
C14-2016-0097,2017-01-26T00:00:00.000,,,,False
C14-2017-0096,2017-11-02T00:00:00.000,,,,False
C14-2013-0076,2013-10-03T00:00:00.000,,,,False
C14-2015-0035,2015-05-14T00:00:00.000,,,,False
C14-2013-0058,2013-06-20T00:00:00.000,,,,False
C14-2014-0127,2014-12-11T00:00:00.000,,,,False
C14-2011-0082,2012-02-02T00:00:00.000,,,,False
C14-2015-0080,2015-10-08T00:00:00.000,11.0,0.0,,True
C14-2018-0128,2019-10-03T00:00:00.000,,,,False
C14-2012-0151,2013-01-31T00:00:00.000,7.0,0.0,,True
C14-2015-0139,2016-02-11T00:00:00.000,,,,False
C14-2014-0108,2014-11-20T00:00:00.000,,,,False
NPA-2017-0005.04,2018-03-08T00:00:00.000,,,,False
C14-2016-0132,2017-02-16T00:00:00.000,,,,False
C14-2012-0060,2012-11-08T00:00:00.000,,,,False
C14-2017-0050,2017-08-03T00:00:00.000,,,,False
C814-2012-0085,2014-01-23T00:00:00.000,,,,False
NPA-2013-0019.01,2013-12-12T00:00:00.000,,,,False
NPA-2018-0005.01,2020-04-09T00:00:00.000,,,,False
C14-2018-0053,2018-08-23T00:00:00.000,,,,False
C14-2016-0102,2016-11-10T00:00:00.000,,,,False
C14H-2014-0013,2014-12-11T00:00:00.000,,,,False
C14-2013-0045,2013-09-26T00:00:00.000,7.0,0.0,,True
NPA-2014-0020.01,2014-09-25T00:00:00.000,,,,False
C14-2012-0028,2012-12-13T00:00:00.000,,,,False
NPA-2018-0021.01,2019-03-28T00:00:00.000,,,,False
C14-2012-0061,2012-09-27T00:00:00.000,,,,False
NPA-2016-0025.01,2016-10-13T00:00:00.000,10.0,0.0,,True
C14-2016-0039,2016-12-15T00:00:00.000,11.0,0.0,,True
C14-2011-0157,2012-03-22T00:00:00.000,,,,False
NPA-2016-0010.02,2016-12-08T00:00:00.000,10.0,0.0,,True
C14-2017-0118,2018-03-08T00:00:00.000,,,,False
C14-2014-0156,2014-11-20T00:00:00.000,7.0,0.0,,True
C14-2016-0002,2016-06-16T00:00:00.000,,,,False
C14-2016-0136,2018-04-12T00:00:00.000,,,,False
C14-2012-0150,2013-02-14T00:00:00.000,,,,False
C14-2013-0055,2013-09-26T00:00:00.000,,,,False
C14-2019-0082,2019-10-17T00:00:00.000,11.0,0.0,,True
C14-2015-0102,2015-12-10T00:00:00.000,,,,False
C14-2019-0082,2019-12-05T00:00:00.000,11.0,0.0,,True
C14-2019-0164,2020-04-23T00:00:00.000,10.0,0.0,,True
C14-2011-0096,2011-10-20T00:00:00.000,,,,False
C14H-2015-0007,2016-03-31T00:00:00.000,,,,False
C14-2015-0062,2016-05-12T00:00:00.000,,,,False
C14-2010-0115,2010-08-26T00:00:00.000,,,,False
NPA-2017-0005.03,2017-12-14T00:00:00.000,,,,False
C14-2017-0029,2017-06-15T00:00:00.000,11.0,0.0,,True
C14-2012-0006,2012-04-26T00:00:00.000,7.0,0.0,,True
C14-2016-0004,2016-04-14T00:00:00.000,,,,False
C14H-2017-0055,2018-06-28T00:00:00.000,,,,False
C14-2013-0042,2013-10-17T00:00:00.000,7.0,0.0,,True
C14-2015-0061,2015-12-10T00:00:00.000,,,,False
NPA-2013-0025.01,2013-11-21T00:00:00.000,6.0,1.0,Morrison voted Nay,True
C14-2015-0127,2015-11-12T00:00:00.000,,,,False
C14-2016-0075,2016-10-13T00:00:00.000,,,,False
NPA-2017-0016.03,2018-06-28T00:00:00.000,,,,False
C14-2019-0123,2020-01-23T00:00:00.000,,,,False
C14-2011-0102,2011-11-03T00:00:00.000,,,,False
C14-2012-0135,2013-02-14T00:00:00.000,,,,False
C14-2018-0043,2018-12-13T00:00:00.000,,,,False
C14-2017-0066,2018-06-14T00:00:00.000,,,,False
C14-2019-0006,2019-04-25T00:00:00.000,11.0,0.0,,True
C14-2019-0056,2019-06-20T00:00:00.000,,,,False
C14-2011-0110,2011-11-10T00:00:00.000,,,,False
C14-2011-0148,2012-03-01T00:00:00.000,,,,False
C14-2015-0160,2016-09-22T00:00:00.000,11.0,0.0,,True
C14-2019-0060,2019-06-06T00:00:00.000,,,,False
NPA-2016-0016.01,2018-04-12T00:00:00.000,,,,False
C14-2016-0093,2016-12-08T00:00:00.000,,,,False
C14-2018-0064,2018-12-13T00:00:00.000,,,,False
C14-2014-0011,2014-09-25T00:00:00.000,,,,False
C14-2011-0132,2012-04-26T00:00:00.000,,,,False
C14-2012-0095,2012-09-27T00:00:00.000,7.0,0.0,,True
C14-2017-0139,2018-05-10T00:00:00.000,10.0,1.0,,True
C14-2019-0058,2019-06-20T00:00:00.000,,,,False
C814-2012-0055,2013-10-03T00:00:00.000,,,,False
C14-2018-0141,2019-05-09T00:00:00.000,,,,False
C14-2018-0080,2019-10-03T00:00:00.000,10.0,0.0,,True
C14H-2015-0007,2016-03-24T00:00:00.000,,,,False
C14-2014-0100,2014-09-25T00:00:00.000,7.0,0.0,,True
C14-2017-0126,2017-12-07T00:00:00.000,,,,False
C14-2011-0091,2013-08-08T00:00:00.000,,,,False
C14-2011-0134,2012-09-27T00:00:00.000,,,,False
C14-2015-0050,2015-11-12T00:00:00.000,11.0,0.0,,True
C14-93-0090.01,2011-07-28T00:00:00.000,,,,False
C14-2017-0059,2017-08-31T00:00:00.000,,,,False
C14-2019-0169,2020-03-12T00:00:00.000,9.0,0.0,,True
C14-2013-0124,2013-12-12T00:00:00.000,,,,False
C14-2013-0105,2013-12-12T00:00:00.000,,,,False
C14-2016-0021,2017-11-02T00:00:00.000,,,,False
C14-2015-0019,2015-08-13T00:00:00.000,,,,False
C14-2010-0084,2010-08-26T00:00:00.000,,,,False
C14-2013-0040,2013-12-12T00:00:00.000,,,,False
NPA-2011-0010.01,2012-03-08T00:00:00.000,,,,False
C14-2018-0075,2018-11-01T00:00:00.000,,,,False
C14H-2016-0008,2016-10-13T00:00:00.000,,,,False
C14-2016-0131,2017-03-02T00:00:00.000,,,,False
C14-2016-0094,2018-08-30T00:00:00.000,,,,False
C14-2016-0124,2017-04-20T00:00:00.000,11.0,0.0,,True
C814-2012-0163,2016-06-16T00:00:00.000,8.0,0.0,,True
C14-2016-0091,2016-12-08T00:00:00.000,11.0,0.0,,True
C14-2010-0113,2010-10-14T00:00:00.000,,,,False
NPA-2012-0026.01,2012-06-28T00:00:00.000,,,,False
C14-2016-0069,2017-02-16T00:00:00.000,,,,False
C14-2017-0048,2017-08-03T00:00:00.000,,,,False
C14-2011-0134,2012-08-02T00:00:00.000,,,,False
C14-2011-0111,2011-11-03T00:00:00.000,,,,False
C14-2016-0059,2016-08-11T00:00:00.000,11.0,0.0,,True
C14-2014-0158,2015-02-12T00:00:00.000,,,,False
C14-2016-0026,2016-06-16T00:00:00.000,11.0,0.0,,True
C14-2010-0034,2010-12-09T00:00:00.000,,,,False
C14-2017-0050,2018-06-28T00:00:00.000,,,,False
C14-2012-0103,2012-11-01T00:00:00.000,,,,False
C814-2012-0128.SH,2013-05-09T00:00:00.000,,,,False
C14-2009-0135,2010-07-29T00:00:00.000,6.0,0.0,,True
C14-2016-0082,2016-10-13T00:00:00.000,,,,False
C14-2017-0148,2020-03-26T00:00:00.000,,,,False
C14-2019-0110,2020-02-20T00:00:00.000,,,,False
C14-2017-0083,2017-09-28T00:00:00.000,,,,False
NPA-2014-0017.01,2014-10-16T00:00:00.000,,,,False
C14-2013-0084,2013-10-24T00:00:00.000,7.0,0.0,,True
C14-2015-0160,2016-10-06T00:00:00.000,11.0,0.0,,True
C14-2012-0108,2012-11-08T00:00:00.000,,,,False
C14-2015-0061,2015-12-17T00:00:00.000,,,,False
C14-2011-0050,2011-12-08T00:00:00.000,,,,False
C14H-2017-0011,2017-03-23T00:00:00.000,,,,False
NPA-2017-0016.04,2018-03-01T00:00:00.000,8.0,0.0,,True
NPA-2018-0026.02,2018-08-09T00:00:00.000,,,,False
NPA-2017-0002.01,2018-03-08T00:00:00.000,,,,False
C814-2012-0085.01,2014-11-20T00:00:00.000,,,,False
C14H-2014-0014,2015-10-15T00:00:00.000,,,,False
C14-2014-0175,2015-02-12T00:00:00.000,,,,False
