CASE_NUMBER,Meeting_Date,Agenda_Item,Body,Swagit_URL,MP4_URL
C14-2009-0055,2012-11-01T00:00:00.000,45,Austin City Council,http://austintx.swagit.com/play/45545/0/,https://swagit-video.granicus.com/archive/2012/11/01/11012012-581.h264.mp4
C14-2016-0109,2016-12-08T00:00:00.000,42,Austin City Council,http://austintx.swagit.com/play/45724/0/,https://swagit-video.granicus.com/archive/2016/12/08/12082016-615.360.mp4
NPA-2018-0024.01,2019-02-07T00:00:00.000,56,Austin City Council,http://austintx.swagit.com/play/45779/0/,https://swagit-video.granicus.com/archive/2019/02/07/02072019-601.360.mp4
C14H-2014-0012,2014-12-11T00:00:00.000,180,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1211.360.mp4
C14-2011-0134,2013-01-17T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45555/0/,https://swagit-video.granicus.com/archive/2013/01/17/01172013-750.h264.mp4
C14-2016-0063.SH,2016-12-15T00:00:00.000,84,Austin City Council,http://austintx.swagit.com/play/45725/0/,https://swagit-video.granicus.com/archive/2016/12/15/12152016-639.360.mp4
C14-2017-0094,2018-04-26T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45761/0/,https://swagit-video.granicus.com/archive/2018/04/26/04262018-742.360.mp4
C14-2017-0050,2017-09-28T00:00:00.000,84,Austin City Council,http://austintx.swagit.com/play/45746/0/,https://swagit-video.granicus.com/archive/2017/09/28/09282017-661.360.mp4
C14-2012-0048,2012-06-28T00:00:00.000,130,Austin City Council,http://austintx.swagit.com/play/45523/0/,https://swagit-video.granicus.com/archive/2012/06/29/06292012-504.h264.mp4
NPA-2011-0025.04,2012-01-26T00:00:00.000,68,Austin City Council,http://austintx.swagit.com/play/45493/0/,https://swagit-video.granicus.com/archive/2012/01/26/01262012-510.h264.mp4
C14-2011-0103,2012-03-01T00:00:00.000,64,Austin City Council,http://austintx.swagit.com/play/45498/0/,https://swagit-video.granicus.com/archive/2012/03/01/03012012-532.h264.mp4
NPA-2016-0025.01,2016-09-22T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45717/0/,https://swagit-video.granicus.com/archive/2016/09/22/09222016-647.360.mp4
NPA-2012-0016.01.SH,2013-08-08T00:00:00.000,85,Austin City Council,http://austintx.swagit.com/play/44959/0/,https://swagit-video.granicus.com/archive/2013/08/08/08082013-536.h264.mp4
C14-2016-0079,2017-04-06T00:00:00.000,40,Austin City Council,http://austintx.swagit.com/play/45732/0/,https://swagit-video.granicus.com/archive/2017/04/06/04062017-588.360.mp4
NPA-2015-0015.01,2015-12-10T00:00:00.000,36,Austin City Council,http://austintx.swagit.com/play/45696/0/,https://swagit-video.granicus.com/archive/2015/12/11/12112015-519.360.mp4
C14-2011-0111,2011-12-08T00:00:00.000,121,Austin City Council,http://austintx.swagit.com/play/44938/0/,https://swagit-video.granicus.com/archive/2011/12/08/12082011-521.h264.mp4
C814-2018-0154,2020-03-12T00:00:00.000,60,Austin City Council,http://austintx.swagit.com/play/45805/0/,https://swagit-video.granicus.com/archive/2020/03/12/03122020-605.360.mp4
C14-2017-0094,2018-09-20T00:00:00.000,88,Austin City Council,http://austintx.swagit.com/play/45770/0/,https://swagit-video.granicus.com/archive/2018/09/20/09202018-885.360.mp4
NPA-2014-0005.02,2014-12-11T00:00:00.000,155,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1225.360.mp4
C14-2014-0103,2014-10-02T00:00:00.000,73,Austin City Council,http://austintx.swagit.com/play/45641/0/,https://swagit-video.granicus.com/archive/2014/10/02/10022014-521.360.mp4
C14-2010-0010,2010-05-27T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45417/0/,https://swagit-video.granicus.com/archive/2010/05/27/05272010-28.h264.mp4
NPA-2014-0016.03,2015-06-11T00:00:00.000,15,Austin City Council,http://austintx.swagit.com/play/45684/0/,https://swagit-video.granicus.com/archive/2015/06/11/06112015-663.360.mp4
C14-2017-0022,2019-03-28T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/45782/0/,https://swagit-video.granicus.com/archive/2019/03/28/03282019-660.360.mp4
C14-2014-0187,2015-03-26T00:00:00.000,50,Austin City Council,http://austintx.swagit.com/play/45671/0/,https://swagit-video.granicus.com/archive/2015/03/26/03262015-1190.360.mp4
NPA-2010-0021.02,2011-04-21T00:00:00.000,60,Austin City Council,http://austintx.swagit.com/play/45451/0/,https://swagit-video.granicus.com/archive/2011/04/21/04212011-12.h264.mp4
C814-2017-0001,2018-02-01T00:00:00.000,126,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/01/02012018-538.360.mp4
C14-2018-0124,2019-08-08T00:00:00.000,115,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/09/08092019-556.360.mp4
C14-2010-0035,2010-10-28T00:00:00.000,55,Austin City Council,http://austintx.swagit.com/play/45427/0/,https://swagit-video.granicus.com/archive/2010/10/28/10282010-14.h264.mp4
C14-2018-0037,2018-11-15T00:00:00.000,59,Austin City Council,http://austintx.swagit.com/play/45774/0/,https://swagit-video.granicus.com/archive/2018/11/15/11152018-1250.360.mp4
C14-2017-0059,2017-08-03T00:00:00.000,113,Austin City Council,http://austintx.swagit.com/play/45741/0/,https://swagit-video.granicus.com/archive/2017/08/04/08042017-544.360.mp4
C14-2015-0106,2015-11-12T00:00:00.000,66,Austin City Council,http://austintx.swagit.com/play/45694/0/,https://swagit-video.granicus.com/archive/2015/11/12/11122015-596.360.mp4
C14-2019-0124,2020-02-06T00:00:00.000,79,Austin City Council,http://austintx.swagit.com/play/45803/0/,https://swagit-video.granicus.com/archive/2020/02/06/02062020-633.360.mp4
C14-2018-0115,2019-05-09T00:00:00.000,28,Austin City Council,http://austintx.swagit.com/play/45785/0/,https://swagit-video.granicus.com/archive/2019/05/09/05092019-711.360.mp4
C14-2011-0071,2011-09-22T00:00:00.000,72,Austin City Council,http://austintx.swagit.com/play/45476/0/,https://swagit-video.granicus.com/archive/2011/09/22/09222011-34.h264.mp4
C14-2012-0052,2012-10-11T00:00:00.000,96,Austin City Council,http://austintx.swagit.com/play/45541/0/,https://swagit-video.granicus.com/archive/2012/10/11/10112012-521.h264.mp4
C14-2016-0125,2017-08-03T00:00:00.000,81,Austin City Council,http://austintx.swagit.com/play/45741/0/,https://swagit-video.granicus.com/archive/2017/08/03/08032017-530.360.mp4
C14-2016-0132,2017-04-06T00:00:00.000,38,Austin City Council,http://austintx.swagit.com/play/45732/0/,https://swagit-video.granicus.com/archive/2017/04/06/04062017-588.360.mp4
C14-2017-0074,2018-03-22T00:00:00.000,73,Austin City Council,http://austintx.swagit.com/play/45759/0/,https://swagit-video.granicus.com/archive/2018/03/22/03222018-584.360.mp4
C14-2015-0073,2015-10-08T00:00:00.000,19,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-547.360.mp4
C14-2018-0149,2019-04-25T00:00:00.000,69,Austin City Council,http://austintx.swagit.com/play/45784/0/,https://swagit-video.granicus.com/archive/2019/04/25/04252019-822.360.mp4
NPA-2016-0005.02,2017-11-09T00:00:00.000,73,Austin City Council,http://austintx.swagit.com/play/45751/0/,https://swagit-video.granicus.com/archive/2017/11/09/11092017-1147.360.mp4
NPA-2012-0021.01,2013-05-23T00:00:00.000,92,Austin City Council,http://austintx.swagit.com/play/45578/0/,https://swagit-video.granicus.com/archive/2013/05/23/05232013-520.h264.mp4
C14-2016-0119,2017-01-26T00:00:00.000,86,Austin City Council,http://austintx.swagit.com/play/01262017-762/0/,https://swagit-video.granicus.com/archive/2017/01/26/01262017-769.360.mp4
C14-2010-0104,2010-11-18T00:00:00.000,81,Austin City Council,http://austintx.swagit.com/play/45430/0/,https://swagit-video.granicus.com/archive/2010/11/18/11182010-23.h264.mp4
NPA-2017-0016.03,2018-09-20T00:00:00.000,70,Austin City Council,http://austintx.swagit.com/play/45770/0/,https://swagit-video.granicus.com/archive/2018/09/20/09202018-885.360.mp4
C14-2012-0097,2013-01-31T00:00:00.000,51,Austin City Council,http://austintx.swagit.com/play/45557/0/,https://swagit-video.granicus.com/archive/2013/01/31/01312013-527.h264.mp4
C14-2014-0051,2014-06-26T00:00:00.000,121,Austin City Council,http://austintx.swagit.com/play/45632/0/,https://swagit-video.granicus.com/archive/2014/06/26/06262014-1017.360.mp4
NPA-2010-0021.01,2011-01-27T00:00:00.000,46,Austin City Council,http://austintx.swagit.com/play/45434/0/,https://swagit-video.granicus.com/archive/2011/01/27/01272011-54.h264.mp4
C14-2010-0034,2011-01-27T00:00:00.000,50,Austin City Council,http://austintx.swagit.com/play/45434/0/,https://swagit-video.granicus.com/archive/2011/01/27/01272011-54.h264.mp4
C14H-2019-0128,2019-12-05T00:00:00.000,114,Austin City Council,http://austintx.swagit.com/play/45800/0/,https://swagit-video.granicus.com/archive/2019/12/05/12052019-1197.360.mp4
C14-2018-0128,2019-08-08T00:00:00.000,138,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/08/08082019-693.360.mp4
C14-2018-0033,2018-08-09T00:00:00.000,99,Austin City Council,http://austintx.swagit.com/play/45766/0/,https://swagit-video.granicus.com/archive/2018/08/09/08092018-591.360.mp4
C814-2017-0024,2017-12-14T00:00:00.000,101,Austin City Council,http://austintx.swagit.com/play/45753/0/,https://swagit-video.granicus.com/archive/2017/12/14/12142017-787.360.mp4
C14-2018-0056,2018-11-29T00:00:00.000,57,Austin City Council,http://austintx.swagit.com/play/45775/0/,https://swagit-video.granicus.com/archive/2018/11/29/11292018-570.360.mp4
C14-2013-0147,2014-05-01T00:00:00.000,65,Austin City Council,http://austintx.swagit.com/play/45622/0/,https://swagit-video.granicus.com/archive/2014/05/01/05012014-516.h264.mp4
C14-2016-0074,2016-08-11T00:00:00.000,65,Austin City Council,http://austintx.swagit.com/play/45714/0/,https://swagit-video.granicus.com/archive/2016/08/11/08112016-632.360.mp4
C14-2017-0156,2018-02-01T00:00:00.000,118,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/02/02022018-549.360.mp4
C14-04-0181.SH,2012-04-26T00:00:00.000,119,Austin City Council,http://austintx.swagit.com/play/45509/0/,https://swagit-video.granicus.com/archive/2012/04/26/04262012-538.h264.mp4
C14-2011-0065,2012-02-02T00:00:00.000,33,Austin City Council,http://austintx.swagit.com/play/45495/0/,https://swagit-video.granicus.com/archive/2012/02/02/02022012-515.h264.mp4
C14-2013-0050,2013-08-08T00:00:00.000,101,Austin City Council,http://austintx.swagit.com/play/44959/0/,https://swagit-video.granicus.com/archive/2013/08/08/08082013-536.h264.mp4
C14-2010-0174,2011-01-27T00:00:00.000,51,Austin City Council,http://austintx.swagit.com/play/45434/0/,https://swagit-video.granicus.com/archive/2011/01/27/01272011-54.h264.mp4
C14-2010-0205,2011-03-10T00:00:00.000,35,Austin City Council,http://austintx.swagit.com/play/45442/0/,https://swagit-video.granicus.com/archive/2011/03/10/03102011-34.h264.mp4
C814-86-023.01,2018-11-01T00:00:00.000,55,Austin City Council,http://austintx.swagit.com/play/45773/0/,https://swagit-video.granicus.com/archive/2018/11/01/11012018-925.360.mp4
C14-2019-0093,2019-11-14T00:00:00.000,90,Austin City Council,http://austintx.swagit.com/play/45799/0/,https://swagit-video.granicus.com/archive/2019/11/14/11142019-708.360.mp4
C14H-2012-0012,2013-01-17T00:00:00.000,88,Austin City Council,http://austintx.swagit.com/play/45555/0/,https://swagit-video.granicus.com/archive/2013/01/17/01172013-753.h264.mp4
NPA-2012-0018.02,2012-06-28T00:00:00.000,116,Austin City Council,http://austintx.swagit.com/play/45523/0/,https://swagit-video.granicus.com/archive/2012/06/28/06282012-686.h264.mp4
C814-2008-0136.01,2011-08-25T00:00:00.000,104,Austin City Council,http://austintx.swagit.com/play/45472/0/,https://swagit-video.granicus.com/archive/2011/08/25/08252011-74.h264.mp4
C14-2013-0158,2014-08-28T00:00:00.000,120,Austin City Council,http://austintx.swagit.com/play/45637/0/,https://swagit-video.granicus.com/archive/2014/08/28/08282014-1060.360.mp4
C14-2019-0006,2019-05-23T00:00:00.000,53,Austin City Council,http://austintx.swagit.com/play/45786/0/,https://swagit-video.granicus.com/archive/2019/05/23/05232019-715.360.mp4
C14-2019-0082,2019-11-14T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45799/0/,https://swagit-video.granicus.com/archive/2019/11/15/11152019-504.360.mp4
C14-2014-0153,2014-12-11T00:00:00.000,148,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1236.360.mp4
NPA-2018-0021.01,2019-10-03T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45795/0/,https://swagit-video.granicus.com/archive/2019/10/03/10032019-1468.360.mp4
C14-2017-0026,2017-06-08T00:00:00.000,46,Austin City Council,http://austintx.swagit.com/play/45738/0/,https://swagit-video.granicus.com/archive/2017/06/08/06082017-584.360.mp4
NPA-2017-0016.02,2018-06-14T00:00:00.000,93,Austin City Council,http://austintx.swagit.com/play/45764/0/,https://swagit-video.granicus.com/archive/2018/06/14/06142018-637.360.mp4
C14-2013-0024,2013-05-09T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45576/0/,https://swagit-video.granicus.com/archive/2013/05/09/05092013-552.h264.mp4
C14H-2015-0006,2015-08-13T00:00:00.000,48,Austin City Council,http://austintx.swagit.com/play/45687/0/,https://swagit-video.granicus.com/archive/2015/08/13/08132015-602.360.mp4
C14-2012-0044.SH,2012-08-02T00:00:00.000,92,Austin City Council,http://austintx.swagit.com/play/45526/0/,https://swagit-video.granicus.com/archive/2012/08/02/08022012-554.h264.mp4
C14-2012-0088,2012-10-18T00:00:00.000,87,Austin City Council,http://austintx.swagit.com/play/45543/0/,https://swagit-video.granicus.com/archive/2012/10/18/10182012-547.h264.mp4
C14-2012-0110,2012-11-01T00:00:00.000,52,Austin City Council,http://austintx.swagit.com/play/45545/0/,https://swagit-video.granicus.com/archive/2012/11/01/11012012-581.h264.mp4
C14-2019-0078,2019-10-03T00:00:00.000,95,Austin City Council,http://austintx.swagit.com/play/45795/0/,https://swagit-video.granicus.com/archive/2019/10/03/10032019-655.360.mp4
C14H-2014-0009,2014-09-25T00:00:00.000,133,Austin City Council,http://austintx.swagit.com/play/44968/0/,https://swagit-video.granicus.com/archive/2014/09/25/09252014-591.360.mp4
C14-2019-0155,2020-04-09T00:00:00.000,54,Austin City Council,http://austintx.swagit.com/play/52008/0/,https://swagit-video.granicus.com/archive/2020/04/09/04092020-627.360.mp4
C14-2018-0043,2018-10-04T00:00:00.000,49,Austin City Council,http://austintx.swagit.com/play/45771/0/,https://swagit-video.granicus.com/archive/2018/10/04/10042018-587.360.mp4
C14-2013-0071,2013-12-12T00:00:00.000,105,Austin City Council,http://austintx.swagit.com/play/45604/0/,https://swagit-video.granicus.com/archive/2013/12/12/12122013-693.h264.mp4
C14-2010-0101,2010-10-28T00:00:00.000,63,Austin City Council,http://austintx.swagit.com/play/45427/0/,https://swagit-video.granicus.com/archive/2010/10/28/10282010-14.h264.mp4
C14-2014-0168,2014-12-11T00:00:00.000,173,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1211.360.mp4
C14-2011-0058,2011-08-25T00:00:00.000,106,Austin City Council,http://austintx.swagit.com/play/45472/0/,https://swagit-video.granicus.com/archive/2011/08/25/08252011-74.h264.mp4
C14-2012-0060,2012-12-13T00:00:00.000,83,Austin City Council,http://austintx.swagit.com/play/45553/0/,https://swagit-video.granicus.com/archive/2012/12/13/12132012-543.h264.mp4
C814-2009-0139.02,2011-10-20T00:00:00.000,76,Austin City Council,http://austintx.swagit.com/play/45481/0/,https://swagit-video.granicus.com/archive/2011/10/20/10202011-526.h264.mp4
C14-2019-0114,2019-10-03T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/45795/0/,https://swagit-video.granicus.com/archive/2019/10/03/10032019-1468.360.mp4
C814-2015-0074,2016-08-11T00:00:00.000,68,Austin City Council,http://austintx.swagit.com/play/45714/0/,https://swagit-video.granicus.com/archive/2016/08/11/08112016-634.360.mp4
C14-2017-0051,2018-03-08T00:00:00.000,29,Austin City Council,http://austintx.swagit.com/play/45758/0/,https://swagit-video.granicus.com/archive/2018/03/08/03082018-652.360.mp4
NPA-2011-0025.02,2012-09-27T00:00:00.000,105,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
C14-2013-0123,2013-11-21T00:00:00.000,100,Austin City Council,http://austintx.swagit.com/play/45603/0/,https://swagit-video.granicus.com/archive/2013/11/21/11212013-616.h264.mp4
NPA-2016-0016.04,2017-10-05T00:00:00.000,51,Austin City Council,http://austintx.swagit.com/play/45747/0/,https://swagit-video.granicus.com/archive/2017/10/05/10052017-524.360.mp4
C14-2013-0060,2013-11-21T00:00:00.000,85,Austin City Council,http://austintx.swagit.com/play/45603/0/,https://swagit-video.granicus.com/archive/2013/11/21/11212013-642.h264.mp4
NPA-2014-0009.01,2015-04-16T00:00:00.000,14,Austin City Council,http://austintx.swagit.com/play/45674/0/,https://swagit-video.granicus.com/archive/2015/04/16/04162015-542.360.mp4
C14-2015-0047,2015-12-10T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45696/0/,https://swagit-video.granicus.com/archive/2015/12/11/12112015-519.360.mp4
C14-2016-0124,2017-04-06T00:00:00.000,43,Austin City Council,http://austintx.swagit.com/play/45732/0/,https://swagit-video.granicus.com/archive/2017/04/06/04062017-588.360.mp4
C14-2012-0049,2012-11-08T00:00:00.000,80,Austin City Council,http://austintx.swagit.com/play/45547/0/,https://swagit-video.granicus.com/archive/2012/11/08/11082012-566.h264.mp4
C14-2014-0176,2015-02-26T00:00:00.000,56,Austin City Council,http://austintx.swagit.com/play/45664/0/,https://swagit-video.granicus.com/archive/2015/02/26/02262015-995.360.mp4
C14-2011-0115,2012-03-01T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45498/0/,https://swagit-video.granicus.com/archive/2012/03/01/03012012-532.h264.mp4
C14-2014-0196,2015-02-26T00:00:00.000,59,Austin City Council,http://austintx.swagit.com/play/45664/0/,https://swagit-video.granicus.com/archive/2015/02/26/02262015-995.360.mp4
C14-2012-0032,2012-12-06T00:00:00.000,100,Austin City Council,http://austintx.swagit.com/play/45551/0/,https://swagit-video.granicus.com/archive/2012/12/06/12062012-542.h264.mp4
C14-2018-0073,2018-08-30T00:00:00.000,41,Austin City Council,http://austintx.swagit.com/play/45768/0/,https://swagit-video.granicus.com/archive/2018/08/30/08302018-791.360.mp4
C14-2016-0115,2017-02-16T00:00:00.000,61,Austin City Council,http://austintx.swagit.com/play/02162017-598/0/,https://swagit-video.granicus.com/archive/2017/02/16/02162017-610.360.mp4
C814-2008-0145,2010-12-09T00:00:00.000,69,Austin City Council,http://austintx.swagit.com/play/45431/0/,https://swagit-video.granicus.com/archive/2010/12/09/12092010-19.h264.mp4
C14-2011-0088,2012-04-26T00:00:00.000,107,Austin City Council,http://austintx.swagit.com/play/45509/0/,https://swagit-video.granicus.com/archive/2012/04/26/04262012-538.h264.mp4
C14-2015-0051,2015-08-13T00:00:00.000,33,Austin City Council,http://austintx.swagit.com/play/45687/0/,https://swagit-video.granicus.com/archive/2015/08/13/08132015-598.360.mp4
C14-2016-0113,2017-06-22T00:00:00.000,49,Austin City Council,http://austintx.swagit.com/play/45740/0/,https://swagit-video.granicus.com/archive/2017/06/22/06222017-628.360.mp4
C814-2015-0074,2016-12-15T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45725/0/,https://swagit-video.granicus.com/archive/2016/12/15/12152016-639.360.mp4
C14-2013-0048,2013-08-08T00:00:00.000,100,Austin City Council,http://austintx.swagit.com/play/44959/0/,https://swagit-video.granicus.com/archive/2013/08/08/08082013-536.h264.mp4
C14-2011-0078,2011-08-25T00:00:00.000,107,Austin City Council,http://austintx.swagit.com/play/45472/0/,https://swagit-video.granicus.com/archive/2011/08/25/08252011-74.h264.mp4
C14-2016-0087,2017-01-26T00:00:00.000,78,Austin City Council,http://austintx.swagit.com/play/01262017-762/0/,https://swagit-video.granicus.com/archive/2017/01/26/01262017-769.360.mp4
NPA-2012-0018.05,2012-09-27T00:00:00.000,118,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
NPA-2012-0015.01,2013-05-23T00:00:00.000,93,Austin City Council,http://austintx.swagit.com/play/45578/0/,https://swagit-video.granicus.com/archive/2013/05/23/05232013-520.h264.mp4
C14-2012-0033,2012-09-27T00:00:00.000,112,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
C14H-2019-0112,2019-10-03T00:00:00.000,96,Austin City Council,http://austintx.swagit.com/play/45795/0/,https://swagit-video.granicus.com/archive/2019/10/03/10032019-1468.360.mp4
C14-2015-0109,2016-03-24T00:00:00.000,25,Austin City Council,http://austintx.swagit.com/play/45702/0/,https://swagit-video.granicus.com/archive/2016/03/24/03242016-685.360.mp4
NPA-2011-0025.01,2011-06-09T00:00:00.000,49,Austin City Council,http://austintx.swagit.com/play/45459/0/,https://swagit-video.granicus.com/archive/2011/06/09/06092011-18.h264.mp4
C14-2011-0160,2012-04-26T00:00:00.000,108,Austin City Council,http://austintx.swagit.com/play/45509/0/,https://swagit-video.granicus.com/archive/2012/04/26/04262012-538.h264.mp4
NPA-2014-0027.02,2014-11-06T00:00:00.000,101,Austin City Council,http://austintx.swagit.com/play/45647/0/,https://swagit-video.granicus.com/archive/2014/11/06/11062014-519.360.mp4
C14-2013-0119,2014-01-23T00:00:00.000,83,Austin City Council,http://austintx.swagit.com/play/45605/0/,https://swagit-video.granicus.com/archive/2014/01/23/01232014-586.h264.mp4
C14-2011-0154,2012-01-12T00:00:00.000,100,Austin City Council,http://austintx.swagit.com/play/44940/0/,https://swagit-video.granicus.com/archive/2012/01/12/01122012-589.h264.mp4
C14-2013-0147,2014-03-20T00:00:00.000,74,Austin City Council,http://austintx.swagit.com/play/45614/0/,https://swagit-video.granicus.com/archive/2014/03/20/03202014-530.h264.mp4
C14-2010-0069,2010-08-19T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45422/0/,https://swagit-video.granicus.com/archive/2010/08/19/08192010-22.h264.mp4
NPA-2017-0016.03,2018-04-26T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45761/0/,https://swagit-video.granicus.com/archive/2018/04/26/04262018-742.360.mp4
C14-2012-0156,2013-02-14T00:00:00.000,80,Austin City Council,http://austintx.swagit.com/play/45560/0/,https://swagit-video.granicus.com/archive/2013/02/14/02142013-534.h264.mp4
NPA-2017-0016.03,2018-03-22T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/45759/0/,https://swagit-video.granicus.com/archive/2018/03/22/03222018-584.360.mp4
C14-2012-0075,2012-10-11T00:00:00.000,101,Austin City Council,http://austintx.swagit.com/play/45541/0/,https://swagit-video.granicus.com/archive/2012/10/11/10112012-521.h264.mp4
C14-2019-0054,2019-08-08T00:00:00.000,122,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/09/08092019-559.360.mp4
C14-2016-0096,2017-11-09T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45751/0/,https://swagit-video.granicus.com/archive/2017/11/09/11092017-1147.360.mp4
C14-2019-0029,2020-03-12T00:00:00.000,67,Austin City Council,http://austintx.swagit.com/play/45805/0/,https://swagit-video.granicus.com/archive/2020/03/12/03122020-606.360.mp4
C14-2019-0076,2019-08-08T00:00:00.000,136,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/08/08082019-693.360.mp4
C14-2014-0198,2015-10-08T00:00:00.000,24,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-547.360.mp4
C814-2018-0121,2020-01-23T00:00:00.000,102,Austin City Council,http://austintx.swagit.com/play/45802/0/,https://swagit-video.granicus.com/archive/2020/01/23/01232020-665.360.mp4
C14-2017-0061,2017-08-31T00:00:00.000,91,Austin City Council,http://austintx.swagit.com/play/45745/0/,https://swagit-video.granicus.com/archive/2017/08/31/08312017-944.360.mp4
C14-2013-0044,2013-10-03T00:00:00.000,72,Austin City Council,http://austintx.swagit.com/play/45596/0/,https://swagit-video.granicus.com/archive/2013/10/03/10032013-545.h264.mp4
C14-2016-0062,2016-08-11T00:00:00.000,64,Austin City Council,http://austintx.swagit.com/play/45714/0/,https://swagit-video.granicus.com/archive/2016/08/11/08112016-632.360.mp4
C14-2016-0121,2017-11-02T00:00:00.000,17,Austin City Council,http://austintx.swagit.com/play/45750/0/,https://swagit-video.granicus.com/archive/2017/11/02/11022017-603.360.mp4
C14-2018-0111,2019-03-28T00:00:00.000,69,Austin City Council,http://austintx.swagit.com/play/45782/0/,https://swagit-video.granicus.com/archive/2019/03/29/03292019-632.360.mp4
C14-2017-0052,2018-08-09T00:00:00.000,97,Austin City Council,http://austintx.swagit.com/play/45766/0/,https://swagit-video.granicus.com/archive/2018/08/09/08092018-591.360.mp4
C14-2011-0127,2011-12-08T00:00:00.000,128,Austin City Council,http://austintx.swagit.com/play/44938/0/,https://swagit-video.granicus.com/archive/2011/12/08/12082011-521.h264.mp4
NPA-2014-0005.01,2014-11-20T00:00:00.000,141,Austin City Council,http://austintx.swagit.com/play/45649/0/,https://swagit-video.granicus.com/archive/2014/11/20/11202014-546.360.mp4
C14-2014-0115,2015-04-16T00:00:00.000,17,Austin City Council,http://austintx.swagit.com/play/45674/0/,https://swagit-video.granicus.com/archive/2015/04/16/04162015-542.360.mp4
C14-2017-0067,2018-05-10T00:00:00.000,64,Austin City Council,http://austintx.swagit.com/play/45762/0/,https://swagit-video.granicus.com/archive/2018/05/10/05102018-1214.360.mp4
C14-2019-0028,2019-08-08T00:00:00.000,113,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/09/08092019-564.360.mp4
C814-2012-0152,2015-10-08T00:00:00.000,34,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-550.360.mp4
C14-2016-0049,2017-01-26T00:00:00.000,74,Austin City Council,http://austintx.swagit.com/play/01262017-762/0/,https://swagit-video.granicus.com/archive/2017/01/26/01262017-769.360.mp4
C14-2011-0117,2011-12-15T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45489/0/,https://swagit-video.granicus.com/archive/2011/12/15/12152011-581.h264.mp4
C14-2011-0143,2012-01-12T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/44940/0/,https://swagit-video.granicus.com/archive/2012/01/12/01122012-585.h264.mp4
NPA-2012-0005.04,2012-11-08T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/45547/0/,https://swagit-video.granicus.com/archive/2012/11/08/11082012-566.h264.mp4
C14-2019-0156,2020-02-20T00:00:00.000,65,Austin City Council,http://austintx.swagit.com/play/45804/0/,https://swagit-video.granicus.com/archive/2020/02/20/02202020-566.360.mp4
NPA-2016-0010.02,2016-10-13T00:00:00.000,10,Austin City Council,http://austintx.swagit.com/play/45719/0/,https://swagit-video.granicus.com/archive/2016/10/13/10132016-647.360.mp4
